data,query,filter,order,engine,preproc_time,total_time,mem_cost,coverage,coverage_per_time
human,query_24_13,VEQ,CFL,MM,29.4177,100030.0,1227388,0,0.0
human,query_24_13,VEQ,CFL,MMN,25.806,100027.0,1227388,0,0.0
human,query_24_13,VEQ,CFL,MMI,25.882,100027.0,1227388,70,0.0006998110510162256
human,query_24_14,VEQ,CFL,MM,50.5334,100052.0,1183288,251,0.0025086954783512575
human,query_24_14,VEQ,CFL,MMN,50.6147,100052.0,1183288,251,0.0025086954783512575
human,query_24_14,VEQ,CFL,MMI,66.6497,100068.0,1183288,24,0.0002398369109005876
human,query_24_15,VEQ,CFL,MM,17.5082,100019.0,485424,258,0.002579509893120307
human,query_24_15,VEQ,CFL,MMN,16.6334,100018.0,485424,258,0.0025795356835769563
human,query_24_15,VEQ,CFL,MMI,14.9311,100016.0,485424,24,0.00023996160614301711
human,query_24_16,VEQ,CFL,MM,6.82132,100008.0,76152,207,0.00206983441324694
human,query_24_16,VEQ,CFL,MMN,5.2997,100006.0,76152,207,0.0020698758074515528
human,query_24_16,VEQ,CFL,MMI,5.28398,100006.0,76152,207,0.0020698758074515528
human,query_24_17,VEQ,CFL,MM,93.9722,100095.0,3613288,147,0.001468604825415855
human,query_24_17,VEQ,CFL,MMN,94.4367,100095.0,3613288,147,0.001468604825415855
human,query_24_17,VEQ,CFL,MMI,129.525,100131.0,3613288,24,0.00023968601132516403
human,query_24_18,VEQ,CFL,MM,149.314,100150.0,7360296,0,0.0
human,query_24_18,VEQ,CFL,MMN,191.963,100193.0,7360296,0,0.0
human,query_24_18,VEQ,CFL,MMI,192.245,100193.0,7360296,70,0.0006986516024073538
human,query_24_19,VEQ,CFL,MM,11.0963,100012.0,103324,220,0.002199736031676199
human,query_24_19,VEQ,CFL,MMN,12.9592,100014.0,103324,220,0.002199692043113964
human,query_24_19,VEQ,CFL,MMI,11.0837,100012.0,103324,220,0.002199736031676199
human,query_24_20,VEQ,CFL,MM,88.1591,100089.0,1444416,163,0.0016285505899749223
human,query_24_20,VEQ,CFL,MMN,97.1853,100098.0,1444416,163,0.001628404163919359
human,query_24_20,VEQ,CFL,MMI,59.4317,100060.0,1444416,163,0.001629022586448131
human,query_24_21,VEQ,CFL,MM,7.39176,100008.0,170408,250,0.00249980001599872
human,query_24_21,VEQ,CFL,MMN,7.37107,100008.0,170408,250,0.00249980001599872
human,query_24_21,VEQ,CFL,MMI,9.23559,100010.0,170408,250,0.0024997500249975004
human,query_24_22,VEQ,CFL,MM,11.611,100013.0,325064,190,0.0018997530321058261
human,query_24_22,VEQ,CFL,MMN,11.4909,100013.0,325064,190,0.0018997530321058261
human,query_24_22,VEQ,CFL,MMI,9.49902,100011.0,325064,190,0.0018997910229874714
human,query_24_23,VEQ,CFL,MM,12.6659,15.3069,281396,158,10.322142301837733
human,query_24_23,VEQ,CFL,MMN,12.7642,15.2834,281396,158,10.338013792742453
human,query_24_23,VEQ,CFL,MMI,12.6931,15.2612,281396,158,10.353052184625062
human,query_24_24,VEQ,CFL,MM,20.2829,100021.0,533840,191,0.0019095989842133152
human,query_24_24,VEQ,CFL,MMN,20.1326,100021.0,533840,191,0.0019095989842133152
human,query_24_24,VEQ,CFL,MMI,20.2854,100021.0,533840,191,0.0019095989842133152
human,query_24_25,VEQ,CFL,MM,43.989,100045.0,1056280,260,0.0025988305262631814
human,query_24_25,VEQ,CFL,MMN,57.5681,100059.0,1056280,260,0.0025984669045263295
human,query_24_25,VEQ,CFL,MMI,45.2754,100046.0,1056280,260,0.0025988045499070428
human,query_24_26,VEQ,CFL,MM,36.9601,100038.0,2472064,169,0.0016893580439433017
human,query_24_26,VEQ,CFL,MMN,37.6779,100039.0,2472064,169,0.00168934115694879
human,query_24_26,VEQ,CFL,MMI,37.2096,100038.0,2472064,161,0.0016093884323956896
human,query_24_27,VEQ,CFL,MM,38.0429,100039.0,2431784,152,0.0015194074311018703
human,query_24_27,VEQ,CFL,MMN,41.0408,100042.0,2431784,152,0.0015193618680154335
human,query_24_27,VEQ,CFL,MMI,83.4648,100085.0,2431784,152,0.0015187090972673227
human,query_24_28,VEQ,CFL,MM,79.3434,100080.0,3049872,218,0.002178257394084732
human,query_24_28,VEQ,CFL,MMN,83.2927,100084.0,3049872,218,0.0021781703369169896
human,query_24_28,VEQ,CFL,MMI,79.6082,100081.0,3049872,24,0.0002398057573365574
human,query_24_29,VEQ,CFL,MM,5.9882,4642.36,119176,285,0.06139118896423371
human,query_24_29,VEQ,CFL,MMN,5.99297,4573.33,119176,285,0.06231782967771843
human,query_24_29,VEQ,CFL,MMI,5.9453,4619.01,119176,285,0.061701533445478574
human,query_24_30,VEQ,CFL,MM,48.9151,100050.0,919564,167,0.0016691654172913543
human,query_24_30,VEQ,CFL,MMN,49.0368,100050.0,919564,167,0.0016691654172913543
human,query_24_30,VEQ,CFL,MMI,50.002,100051.0,919564,167,0.0016691487341455858
human,query_24_31,VEQ,CFL,MM,194.796,100196.0,6037408,185,0.001846381093057607
human,query_24_31,VEQ,CFL,MMN,197.632,100199.0,6037408,185,0.0018463258116348466
human,query_24_31,VEQ,CFL,MMI,201.08,100202.0,6037408,203,0.0020259076665136424
human,query_24_32,VEQ,CFL,MM,12.4876,100014.0,834636,190,0.0018997340372347872
human,query_24_32,VEQ,CFL,MMN,17.3176,100018.0,834636,190,0.0018996580615489212
human,query_24_32,VEQ,CFL,MMI,17.2515,100018.0,834636,190,0.0018996580615489212
human,query_24_33,VEQ,CFL,MM,80.7622,100082.0,2751228,344,0.003437181511160848
human,query_24_33,VEQ,CFL,MMN,79.6789,100081.0,2751228,344,0.0034372158551573225
human,query_24_33,VEQ,CFL,MMI,80.4235,100081.0,2751228,344,0.0034372158551573225
human,query_24_34,VEQ,CFL,MM,32.8595,100034.0,2785940,338,0.0033788511905951976
human,query_24_34,VEQ,CFL,MMN,32.9748,100034.0,2785940,338,0.0033788511905951976
human,query_24_34,VEQ,CFL,MMI,35.2915,100036.0,2785940,24,0.00023991363109280659
human,query_24_35,VEQ,CFL,MM,5.92097,100007.0,155304,152,0.0015198936074474786
human,query_24_35,VEQ,CFL,MMN,5.9328,100007.0,155304,152,0.0015198936074474786
human,query_24_35,VEQ,CFL,MMI,5.95181,100007.0,155304,152,0.0015198936074474786
human,query_24_36,VEQ,CFL,MM,172.454,100173.0,5289588,130,0.0012977548840505924
human,query_24_36,VEQ,CFL,MMN,116.75,100118.0,5289588,130,0.0012984678079865758
human,query_24_36,VEQ,CFL,MMI,172.168,100173.0,5289588,24,0.000239585517055494
human,query_24_37,VEQ,CFL,MM,36.7858,100038.0,976080,165,0.0016493732381694956
human,query_24_37,VEQ,CFL,MMN,34.8482,100036.0,976080,165,0.0016494062137630452
human,query_24_37,VEQ,CFL,MMI,34.5118,100036.0,976080,165,0.0016494062137630452
human,query_24_38,VEQ,CFL,MM,5.96725,6743.69,26484,198,0.029360780225662807
human,query_24_38,VEQ,CFL,MMN,5.51882,6777.76,26484,198,0.02921319137886263
human,query_24_38,VEQ,CFL,MMI,5.45546,6741.03,26484,198,0.029372365944076797
human,query_24_39,VEQ,CFL,MM,21.516,100023.0,957924,279,0.0027893584475570618
human,query_24_39,VEQ,CFL,MMN,21.5052,100023.0,957924,279,0.0027893584475570618
human,query_24_39,VEQ,CFL,MMI,21.5779,100023.0,957924,279,0.0027893584475570618
human,query_24_40,VEQ,CFL,MM,38.6444,100040.0,1184880,183,0.001829268292682927
human,query_24_40,VEQ,CFL,MMN,34.7709,100036.0,1184880,183,0.0018293414370826502
human,query_24_40,VEQ,CFL,MMI,32.7641,100034.0,1184880,190,0.0018993542195653477
human,query_24_41,VEQ,CFL,MM,157.463,100158.0,6712216,259,0.0025859142554763475
human,query_24_41,VEQ,CFL,MMN,110.508,100112.0,6712216,259,0.0025871024452613074
human,query_24_41,VEQ,CFL,MMI,142.828,100144.0,6712216,265,0.0026461894871385207
human,query_24_42,VEQ,CFL,MM,20.8373,100022.0,570364,120,0.0011997360580672251
human,query_24_42,VEQ,CFL,MMN,21.9092,100023.0,570364,120,0.001199724063465403
human,query_24_42,VEQ,CFL,MMI,21.2023,100022.0,570364,120,0.0011997360580672251
human,query_24_43,VEQ,CFL,MM,234.449,77289.4,8517216,559,0.007232557116499805
human,query_24_43,VEQ,CFL,MMN,232.941,75145.8,8517216,559,0.007438872165842934
human,query_24_43,VEQ,CFL,MMI,155.111,100156.0,8517216,94,0.0009385358840209273
human,query_24_44,VEQ,CFL,MM,23.7952,26.2188,249636,158,6.026210200314278
human,query_24_44,VEQ,CFL,MMN,9.22129,10.0555,249636,158,15.712793993336978
human,query_24_44,VEQ,CFL,MMI,12.2443,13.4713,249636,158,11.728637919131785
human,query_24_45,VEQ,CFL,MM,19.2182,100020.0,948504,209,0.0020895820835832835
human,query_24_45,VEQ,CFL,MMN,19.2248,100020.0,948504,209,0.0020895820835832835
human,query_24_45,VEQ,CFL,MMI,25.8914,100027.0,948504,24,0.00023993521749127736
human,query_24_46,VEQ,CFL,MM,23.8025,100025.0,333560,313,0.003129217695576106
human,query_24_46,VEQ,CFL,MMN,29.3725,100030.0,333560,313,0.0031290612816155155
human,query_24_46,VEQ,CFL,MMI,23.8414,100025.0,333560,313,0.003129217695576106
human,query_24_47,VEQ,CFL,MM,250.423,100251.0,6966088,178,0.0017755433861008868
human,query_24_47,VEQ,CFL,MMN,148.862,100150.0,6966088,178,0.0017773339990014977
human,query_24_47,VEQ,CFL,MMI,151.522,100153.0,6966088,94,0.0009385639970844608
human,query_24_48,VEQ,CFL,MM,146.171,100147.0,7683888,110,0.0010983853735009536
human,query_24_48,VEQ,CFL,MMN,91.8894,100093.0,7683888,110,0.0010989779505060295
human,query_24_48,VEQ,CFL,MMI,160.459,100161.0,7683888,116,0.0011581354020027755
human,query_24_49,VEQ,CFL,MM,5.81176,1939.12,92524,199,0.10262387062172533
human,query_24_49,VEQ,CFL,MMN,4.60721,1723.8,92524,199,0.11544262675484396
human,query_24_49,VEQ,CFL,MMI,5.83231,1801.82,92524,199,0.11044388451676639
human,query_24_50,VEQ,CFL,MM,23.3221,100024.0,656232,203,0.002029512916899944
human,query_24_50,VEQ,CFL,MMN,23.1244,100024.0,656232,203,0.002029512916899944
human,query_24_50,VEQ,CFL,MMI,23.7359,100025.0,656232,208,0.002079480129967508
