data,query,filter,order,engine,preproc_time,total_time,mem_cost,coverage,coverage_per_time
wordnet,query_32_1,VEQ,CFL,MM,1791.02,101792,15424752,2071,0.020345410248349575
wordnet,query_32_1,VEQ,CFL,MMN,1830.51,101832,15424752,2177,0.02137834865268285
wordnet,query_32_1,VEQ,CFL,MMI,1973.4,101975,15424752,2542,0.024927678352537386
wordnet,query_32_2,VEQ,CFL,MM,2130.21,102131,14457852,25077,0.2455375938745337
wordnet,query_32_2,VEQ,CFL,MMN,2159.95,102161,14457852,25121,0.24589618347510303
wordnet,query_32_2,VEQ,CFL,MMI,2108.21,102109,14457852,29817,0.29201147793044685
wordnet,query_32_3,VEQ,CFL,MM,2950.33,102951,29900128,41061,0.3988402249613894
wordnet,query_32_3,VEQ,CFL,MMN,2978.25,102980,29900128,48350,0.4695086424548456
wordnet,query_32_3,VEQ,CFL,MMI,3130.95,103132,29900128,2226,0.021583989450413062
wordnet,query_32_4,VEQ,CFL,MM,2864.64,102866,25950076,7733,0.07517547100110823
wordnet,query_32_4,VEQ,CFL,MMN,3106.86,103108,25950076,7733,0.07499903014315087
wordnet,query_32_4,VEQ,CFL,MMI,3012.75,103014,25950076,9175,0.08906556390393539
wordnet,query_32_5,VEQ,CFL,MM,2839.83,102841,27001232,0,0.0
wordnet,query_32_5,VEQ,CFL,MMN,2847.66,102849,27001232,0,0.0
wordnet,query_32_5,VEQ,CFL,MMI,2836.02,102838,27001232,0,0.0
wordnet,query_32_6,VEQ,CFL,MM,4054.67,104056,41482808,45240,0.4347658952871531
wordnet,query_32_6,VEQ,CFL,MMN,4080.01,104081,41482808,48365,0.4646861578962539
wordnet,query_32_6,VEQ,CFL,MMI,4020.98,104022,41482808,45458,0.4370037107534945
wordnet,query_32_7,VEQ,CFL,MM,934.535,100936,6566392,36035,0.3570084013632401
wordnet,query_32_7,VEQ,CFL,MMN,1085.0,101086,6566392,36042,0.3565478899155175
wordnet,query_32_7,VEQ,CFL,MMI,939.069,100940,6566392,36192,0.35854963344561125
wordnet,query_32_8,VEQ,CFL,MM,2249.65,102251,21081976,5084,0.04972078512679583
wordnet,query_32_8,VEQ,CFL,MMN,2247.39,102248,21081976,5112,0.04999608794304045
wordnet,query_32_8,VEQ,CFL,MMI,2167.8,102169,21081976,1205,0.011794184145875951
wordnet,query_32_9,VEQ,CFL,MM,3747.32,103748,40189612,27127,0.26147010062844583
wordnet,query_32_9,VEQ,CFL,MMN,3743.55,103745,40189612,29160,0.2810737866885151
wordnet,query_32_9,VEQ,CFL,MMI,3747.82,103749,40189612,126,0.001214469537055779
wordnet,query_32_10,VEQ,CFL,MM,3962.83,103964,34906200,0,0.0
wordnet,query_32_10,VEQ,CFL,MMN,3680.39,103682,34906200,0,0.0
wordnet,query_32_10,VEQ,CFL,MMI,3783.39,103785,34906200,0,0.0
wordnet,query_32_11,VEQ,CFL,MM,4522.04,104523,42881220,51607,0.4937382202960114
wordnet,query_32_11,VEQ,CFL,MMN,4334.96,104336,42881220,51607,0.4946231406226039
wordnet,query_32_11,VEQ,CFL,MMI,4240.02,104241,42881220,51871,0.4976065079958941
wordnet,query_32_12,VEQ,CFL,MM,3349.61,103351,27265200,39562,0.3827926193263732
wordnet,query_32_12,VEQ,CFL,MMN,3115.88,103117,27265200,39562,0.38366127796580585
wordnet,query_32_12,VEQ,CFL,MMI,3242.45,103244,27265200,39622,0.3837704854519391
wordnet,query_32_13,VEQ,CFL,MM,3612.42,103614,32872400,4304,0.04153878819464551
wordnet,query_32_13,VEQ,CFL,MMN,3517.31,103519,32872400,5398,0.0521450168568089
wordnet,query_32_13,VEQ,CFL,MMI,3492.99,103494,32872400,5305,0.05125901018416527
wordnet,query_32_14,VEQ,CFL,MM,2717.75,102719,25177892,46863,0.4562252358375763
wordnet,query_32_14,VEQ,CFL,MMN,2721.96,102723,25177892,47983,0.46711057893558405
wordnet,query_32_14,VEQ,CFL,MMI,2707.64,102709,25177892,48273,0.4699977606636225
wordnet,query_32_15,VEQ,CFL,MM,3394.81,103396,28804500,0,0.0
wordnet,query_32_15,VEQ,CFL,MMN,3320.78,103322,28804500,0,0.0
wordnet,query_32_15,VEQ,CFL,MMI,3599.22,103600,28804500,0,0.0
wordnet,query_32_16,VEQ,CFL,MM,3943.57,103945,41108268,2156,0.02074173841935639
wordnet,query_32_16,VEQ,CFL,MMN,4115.08,104116,41108268,2156,0.0207076722117638
wordnet,query_32_16,VEQ,CFL,MMI,3980.87,103982,41108268,5228,0.050277932719124466
wordnet,query_32_17,VEQ,CFL,MM,2784.32,102786,25954020,3678,0.035783083299282
wordnet,query_32_17,VEQ,CFL,MMN,2802.71,102804,25954020,3830,0.03725535971362982
