data,query,filter,order,engine,preproc_time,total_time,mem_cost,coverage,coverage_per_time
youtube,query_4_1,VEQ,CFL,MM,435.64,604.366,196136,9268,15.33507841274989
youtube,query_4_1,VEQ,CFL,MMN,198.268,359.295,196136,9268,25.79495957360943
youtube,query_4_1,VEQ,CFL,MMI,185.326,305.012,196136,9268,30.38568974335436
youtube,query_4_2,VEQ,CFL,MM,185.616,284.518,217080,11075,38.92548098890053
youtube,query_4_2,VEQ,CFL,MMN,187.053,284.966,217080,11075,38.86428556389183
youtube,query_4_2,VEQ,CFL,MMI,185.079,222.084,217080,11075,49.8685182183318
youtube,query_4_3,VEQ,CFL,MM,162.158,246.248,161456,6924,28.117994866963386
youtube,query_4_3,VEQ,CFL,MMN,161.511,242.378,161456,6924,28.566949145549515
youtube,query_4_3,VEQ,CFL,MMI,168.224,219.217,161456,6924,31.585141663283412
youtube,query_4_4,VEQ,CFL,MM,169.823,245.52,162940,7736,31.508634734441184
youtube,query_4_4,VEQ,CFL,MMN,170.255,239.22,162940,7736,32.33843324136778
youtube,query_4_4,VEQ,CFL,MMI,168.941,214.26,162940,7736,36.105666013254925
youtube,query_4_5,VEQ,CFL,MM,179.026,280.66,191608,9433,33.61006199672201
youtube,query_4_5,VEQ,CFL,MMN,184.459,290.702,191608,9433,32.44903715832709
youtube,query_4_5,VEQ,CFL,MMI,185.066,216.026,191608,9433,43.66604019886495
youtube,query_4_6,VEQ,CFL,MM,180.984,271.632,171088,8093,29.793985981033163
youtube,query_4_6,VEQ,CFL,MMN,173.28,255.639,171088,8093,31.657923869206183
youtube,query_4_6,VEQ,CFL,MMI,180.733,231.266,171088,8093,34.994335527055426
youtube,query_4_7,VEQ,CFL,MM,197.627,382.193,186916,7307,19.11861284743572
youtube,query_4_7,VEQ,CFL,MMN,196.764,381.539,186916,7307,19.151384262159308
youtube,query_4_7,VEQ,CFL,MMI,184.258,338.892,186916,7307,21.561441403160888
youtube,query_4_8,VEQ,CFL,MM,167.853,247.655,159656,7624,30.784761058730897
youtube,query_4_8,VEQ,CFL,MMN,477.771,566.356,159656,7624,13.461497715217991
youtube,query_4_8,VEQ,CFL,MMI,168.071,217.364,159656,7624,35.07480539555768
youtube,query_4_9,VEQ,CFL,MM,178.593,279.559,173688,8346,29.854163164126355
youtube,query_4_9,VEQ,CFL,MMN,175.561,268.215,173688,8346,31.116827917901688
youtube,query_4_9,VEQ,CFL,MMI,177.459,236.221,173688,8346,35.33132109338289
youtube,query_4_10,VEQ,CFL,MM,172.553,258.267,166288,8373,32.419937506533934
youtube,query_4_10,VEQ,CFL,MMN,164.409,238.402,166288,8373,35.12134965310694
youtube,query_4_10,VEQ,CFL,MMI,168.583,196.255,166288,8373,42.66388117500191
youtube,query_4_11,VEQ,CFL,MM,152.594,173.91,113668,2260,12.99522741647979
youtube,query_4_11,VEQ,CFL,MMN,154.727,175.84,113668,2260,12.852593266606005
youtube,query_4_11,VEQ,CFL,MMI,152.494,170.176,113668,2260,13.280368559608876
youtube,query_4_12,VEQ,CFL,MM,167.963,247.828,178560,9072,36.60603321658569
youtube,query_4_12,VEQ,CFL,MMN,169.162,247.629,178560,9072,36.63545061361957
youtube,query_4_12,VEQ,CFL,MMI,182.765,208.736,178560,9072,43.46159742449793
youtube,query_4_13,VEQ,CFL,MM,185.172,280.336,202192,10610,37.84744021459962
youtube,query_4_13,VEQ,CFL,MMN,185.286,277.004,202192,10610,38.3026959899496
youtube,query_4_13,VEQ,CFL,MMI,186.032,223.585,202192,10610,47.45398841603864
youtube,query_4_14,VEQ,CFL,MM,176.844,271.567,174508,8254,30.393972758103892
youtube,query_4_14,VEQ,CFL,MMN,176.948,263.737,174508,8254,31.296329297747373
youtube,query_4_14,VEQ,CFL,MMI,175.613,228.781,174508,8254,36.07817082712288
youtube,query_4_15,VEQ,CFL,MM,176.061,262.915,167004,8189,31.1469486335888
youtube,query_4_15,VEQ,CFL,MMN,174.884,256.233,167004,8189,31.959193390390777
youtube,query_4_15,VEQ,CFL,MMI,169.359,222.755,167004,8189,36.7623622365379
youtube,query_4_16,VEQ,CFL,MM,233.255,360.287,192760,8045,22.32942071182141
youtube,query_4_16,VEQ,CFL,MMN,202.737,366.595,192760,8045,21.9451983796833
youtube,query_4_16,VEQ,CFL,MMI,216.424,290.279,192760,8045,27.71471584234478
youtube,query_4_17,VEQ,CFL,MM,193.017,501.413,207256,9665,19.27552735968154
youtube,query_4_17,VEQ,CFL,MMN,193.511,488.867,207256,9665,19.770203347740797
youtube,query_4_17,VEQ,CFL,MMI,195.095,440.05,207256,9665,21.96341324849449
youtube,query_4_18,VEQ,CFL,MM,175.475,258.753,165816,7946,30.708822699640198
youtube,query_4_18,VEQ,CFL,MMN,174.463,253.151,165816,7946,31.388380847794398
youtube,query_4_18,VEQ,CFL,MMI,167.759,216.243,165816,7946,36.74569812664456
youtube,query_4_19,VEQ,CFL,MM,216.047,358.445,176700,8457,23.59357781528547
youtube,query_4_19,VEQ,CFL,MMN,170.479,268.809,176700,8457,31.461000189725787
youtube,query_4_19,VEQ,CFL,MMI,175.09,231.458,176700,8457,36.537946409283755
youtube,query_4_20,VEQ,CFL,MM,151.599,173.298,110052,2214,12.775681196551604
youtube,query_4_20,VEQ,CFL,MMN,151.69,173.534,110052,2214,12.758306729516983
youtube,query_4_20,VEQ,CFL,MMI,153.556,171.313,110052,2214,12.923712736336414
youtube,query_4_21,VEQ,CFL,MM,164.885,220.598,163108,7030,31.867922646624173
youtube,query_4_21,VEQ,CFL,MMN,169.11,219.736,163108,7030,31.99293697892016
youtube,query_4_21,VEQ,CFL,MMI,168.847,213.714,163108,7030,32.89442900324733
youtube,query_4_22,VEQ,CFL,MM,203.434,707.528,228372,9737,13.761999525107132
youtube,query_4_22,VEQ,CFL,MMN,203.227,695.67,228372,9737,13.996578837667286
youtube,query_4_22,VEQ,CFL,MMI,199.977,678.214,228372,9737,14.356825426782695
youtube,query_4_23,VEQ,CFL,MM,165.743,239.705,161504,7841,32.71104065413738
youtube,query_4_23,VEQ,CFL,MMN,162.716,231.147,161504,7841,33.92213612982215
youtube,query_4_23,VEQ,CFL,MMI,163.053,207.94,161504,7841,37.7079926901991
youtube,query_4_24,VEQ,CFL,MM,170.384,245.624,159476,7722,31.43829593199362
youtube,query_4_24,VEQ,CFL,MMN,170.383,240.453,159476,7722,32.11438410001123
youtube,query_4_24,VEQ,CFL,MMI,170.931,213.902,159476,7722,36.100644220250395
youtube,query_4_25,VEQ,CFL,MM,173.111,280.317,173512,8290,29.573661247801596
youtube,query_4_25,VEQ,CFL,MMN,198.978,304.298,173512,8290,27.24303150201447
youtube,query_4_25,VEQ,CFL,MMI,174.139,245.264,173512,8290,33.800313131972075
youtube,query_4_26,VEQ,CFL,MM,169.967,216.735,169304,6037,27.85429210787367
youtube,query_4_26,VEQ,CFL,MMN,167.738,211.823,169304,6037,28.500210081058242
youtube,query_4_26,VEQ,CFL,MMI,169.779,189.255,169304,6037,31.898760931018995
youtube,query_4_27,VEQ,CFL,MM,193.811,294.621,162512,7585,25.74494010949661
youtube,query_4_27,VEQ,CFL,MMN,173.125,251.849,162512,7585,30.117252798303745
youtube,query_4_27,VEQ,CFL,MMI,194.534,243.61,162512,7585,31.13583186240302
youtube,query_4_28,VEQ,CFL,MM,176.252,262.522,167372,7828,29.818453310579685
youtube,query_4_28,VEQ,CFL,MMN,178.057,259.472,167372,7828,30.16895850033915
youtube,query_4_28,VEQ,CFL,MMI,172.501,221.816,167372,7828,35.29051105420709
youtube,query_4_29,VEQ,CFL,MM,174.332,259.967,167020,8131,31.27704670208142
youtube,query_4_29,VEQ,CFL,MMN,174.398,253.928,167020,8131,32.020887810718
youtube,query_4_29,VEQ,CFL,MMI,173.668,226.999,167020,8131,35.81954105524694
youtube,query_4_30,VEQ,CFL,MM,172.433,234.277,169880,7284,31.09140035086671
youtube,query_4_30,VEQ,CFL,MMN,174.163,230.424,169880,7284,31.611290490573897
youtube,query_4_30,VEQ,CFL,MMI,173.399,222.962,169880,7284,32.66924408643626
youtube,query_4_31,VEQ,CFL,MM,170.459,294.376,176168,7453,25.317960703318207
youtube,query_4_31,VEQ,CFL,MMN,176.084,300.16,176168,7453,24.830090618336886
youtube,query_4_31,VEQ,CFL,MMI,176.398,261.291,176168,7453,28.52375321002254
youtube,query_4_32,VEQ,CFL,MM,222.155,311.865,166940,7955,25.50783191445016
youtube,query_4_32,VEQ,CFL,MMN,172.088,256.178,166940,7955,31.052627469962292
youtube,query_4_32,VEQ,CFL,MMI,173.756,227.762,166940,7955,34.926809564369826
youtube,query_4_33,VEQ,CFL,MM,168.001,241.979,153664,6444,26.6304100769075
youtube,query_4_33,VEQ,CFL,MMN,165.791,234.903,153664,6444,27.432599839082517
youtube,query_4_33,VEQ,CFL,MMI,169.735,214.232,153664,6444,30.079539938011127
youtube,query_4_34,VEQ,CFL,MM,158.459,186.289,125568,2839,15.239761875365696
youtube,query_4_34,VEQ,CFL,MMN,159.491,187.655,125568,2839,15.128826836481842
youtube,query_4_34,VEQ,CFL,MMI,154.398,175.116,125568,2839,16.212110829393087
youtube,query_4_35,VEQ,CFL,MM,175.233,268.969,168216,7979,29.665128695128434
youtube,query_4_35,VEQ,CFL,MMN,177.915,266.684,168216,7979,29.919305245159062
youtube,query_4_35,VEQ,CFL,MMI,177.477,234.225,168216,7979,34.065535275909916
youtube,query_4_36,VEQ,CFL,MM,171.806,272.151,167468,8142,29.917215075454433
youtube,query_4_36,VEQ,CFL,MMN,171.753,266.13,167468,8142,30.59407056701612
youtube,query_4_36,VEQ,CFL,MMI,170.749,235.042,167468,8142,34.64061742156721
