data,query,filter,order,engine,preproc_time,total_time,mem_cost,coverage,coverage_per_time
dblp,query_4_1,VEQ,CFL,MM,50.3916,56.8636,82152,2104,37.000823022109046
dblp,query_4_1,VEQ,CFL,MMN,51.9419,58.3609,82152,2104,36.05153450340896
dblp,query_4_1,VEQ,CFL,MMI,65.4504,72.5427,82152,2104,29.00360753046137
dblp,query_4_2,VEQ,CFL,MM,74.8497,125.484,154032,8139,64.86085875490103
dblp,query_4_2,VEQ,CFL,MMN,72.9088,120.798,154032,8139,67.37694332687627
dblp,query_4_2,VEQ,CFL,MMI,73.486,106.687,154032,8139,76.28858248896304
dblp,query_4_3,VEQ,CFL,MM,62.8432,83.6206,116472,4531,54.18521273466108
dblp,query_4_3,VEQ,CFL,MMN,76.1834,96.4675,116472,4531,46.96918651359266
dblp,query_4_3,VEQ,CFL,MMI,64.136,78.1226,116472,4531,57.99858171643032
dblp,query_4_4,VEQ,CFL,MM,64.7148,83.9071,116348,4499,53.6188236752313
dblp,query_4_4,VEQ,CFL,MMN,64.0751,82.8782,116348,4499,54.28448011660485
dblp,query_4_4,VEQ,CFL,MMI,67.6225,81.8478,116348,4499,54.96787940543301
dblp,query_4_5,VEQ,CFL,MM,62.6534,82.3689,113084,4303,52.24059080551034
dblp,query_4_5,VEQ,CFL,MMN,62.1349,80.6404,113084,4303,53.36035039508732
dblp,query_4_5,VEQ,CFL,MMI,60.9721,73.7717,113084,4303,58.328600262702366
dblp,query_4_6,VEQ,CFL,MM,78.3267,94.1647,117096,3546,37.6574236417681
dblp,query_4_6,VEQ,CFL,MMN,76.7201,91.5394,117096,3546,38.73741798613493
dblp,query_4_6,VEQ,CFL,MMI,77.1926,89.0914,117096,3546,39.80182150016725
dblp,query_4_7,VEQ,CFL,MM,51.2883,57.2912,76256,1926,33.61772837713296
dblp,query_4_7,VEQ,CFL,MMN,45.4484,50.4605,76256,1926,38.16846840598091
dblp,query_4_7,VEQ,CFL,MMI,57.6523,62.2611,76256,1926,30.934243050636756
dblp,query_4_8,VEQ,CFL,MM,81.7383,123.526,159456,6490,52.53954633032722
dblp,query_4_8,VEQ,CFL,MMN,104.001,153.724,159456,6490,42.218521506075824
dblp,query_4_8,VEQ,CFL,MMI,80.9749,111.395,159456,6490,58.2611427801966
dblp,query_4_9,VEQ,CFL,MM,75.0297,135.483,155268,8240,60.81943860115291
dblp,query_4_9,VEQ,CFL,MMN,76.511,133.425,155268,8240,61.75754169008806
dblp,query_4_9,VEQ,CFL,MMI,97.0522,143.037,155268,8240,57.607472192509626
dblp,query_4_10,VEQ,CFL,MM,61.7393,82.4552,118740,4615,55.96978722991394
dblp,query_4_10,VEQ,CFL,MMN,63.5078,84.1057,118740,4615,54.87142964151062
dblp,query_4_10,VEQ,CFL,MMI,63.0129,78.1026,118740,4615,59.088941981444925
dblp,query_4_11,VEQ,CFL,MM,76.7757,91.092,109256,3167,34.767048698019586
