data,query,filter,order,engine,preproc_time,total_time,mem_cost,coverage,coverage_per_time
youtube,query_16_1,VEQ,CFL,MM,492.345,100497.0,424780,4215,0.0419415504940446
youtube,query_16_1,VEQ,CFL,MMN,504.805,100509.0,424780,4215,0.0419365429961496
youtube,query_16_1,VEQ,CFL,MMI,493.541,100495.0,424780,4846,0.048221304542514554
youtube,query_16_2,VEQ,CFL,MM,607.341,100611.0,448356,6801,0.06759698243730805
youtube,query_16_2,VEQ,CFL,MMN,500.812,100504.0,448356,6801,0.0676689484995622
youtube,query_16_2,VEQ,CFL,MMI,495.008,100496.0,448356,7392,0.07355516637478109
youtube,query_16_3,VEQ,CFL,MM,448.848,100454.0,326592,2291,0.02280645867760368
youtube,query_16_3,VEQ,CFL,MMN,451.66,100453.0,326592,2291,0.022806685713716864
youtube,query_16_3,VEQ,CFL,MMI,448.436,100450.0,326592,3161,0.03146839223494276
youtube,query_16_4,VEQ,CFL,MM,497.862,100499.0,399616,5680,0.05651797530323685
youtube,query_16_4,VEQ,CFL,MMN,488.301,100490.0,399616,5680,0.056523037118121205
youtube,query_16_4,VEQ,CFL,MMI,499.498,100501.0,399616,6431,0.06398941304066626
youtube,query_16_5,VEQ,CFL,MM,525.291,100527.0,554744,6327,0.06293831507953088
youtube,query_16_5,VEQ,CFL,MMN,525.369,100527.0,554744,6327,0.06293831507953088
youtube,query_16_5,VEQ,CFL,MMI,507.245,100511.0,554744,7817,0.07777258210544119
youtube,query_16_6,VEQ,CFL,MM,552.17,100556.0,546124,4371,0.04346831616213851
youtube,query_16_6,VEQ,CFL,MMN,556.053,100560.0,546124,4459,0.044341686555290374
youtube,query_16_6,VEQ,CFL,MMI,542.2,100544.0,546124,5779,0.05747732336091661
youtube,query_16_7,VEQ,CFL,MM,505.077,100506.0,498572,6852,0.06817503432630888
youtube,query_16_7,VEQ,CFL,MMN,512.354,100516.0,498572,6922,0.0688646583628477
youtube,query_16_7,VEQ,CFL,MMI,514.652,100518.0,498572,7499,0.07460355359239142
youtube,query_16_8,VEQ,CFL,MM,493.215,100498.0,426044,3530,0.03512507711596251
youtube,query_16_8,VEQ,CFL,MMN,482.413,100487.0,426044,3680,0.036621652552071414
youtube,query_16_8,VEQ,CFL,MMI,481.214,100486.0,426044,3732,0.037139502020181916
youtube,query_16_9,VEQ,CFL,MM,453.021,100458.0,377344,2299,0.02288518584881244
youtube,query_16_9,VEQ,CFL,MMN,457.196,100459.0,377344,2316,0.02305418130779721
youtube,query_16_9,VEQ,CFL,MMI,457.242,100462.0,377344,2444,0.024327606458163287
youtube,query_16_10,VEQ,CFL,MM,481.891,100487.0,428872,2252,0.022410859116104572
youtube,query_16_10,VEQ,CFL,MMN,465.614,100471.0,428872,2252,0.02241442804391317
youtube,query_16_10,VEQ,CFL,MMI,481.6,100487.0,428872,2808,0.02794391314299362
youtube,query_16_11,VEQ,CFL,MM,438.071,100441.0,336780,7515,0.07482004360769008
youtube,query_16_11,VEQ,CFL,MMN,452.739,100456.0,336780,7515,0.07480887154575137
youtube,query_16_11,VEQ,CFL,MMI,423.849,100425.0,336780,7872,0.07838685586258402
youtube,query_16_12,VEQ,CFL,MM,511.805,100515.0,465076,6579,0.06545291747500373
youtube,query_16_12,VEQ,CFL,MMN,526.578,100528.0,465076,6579,0.06544445328664651
youtube,query_16_12,VEQ,CFL,MMI,518.051,100522.0,465076,6958,0.06921867849823919
youtube,query_16_13,VEQ,CFL,MM,494.898,100500.0,508416,7635,0.07597014925373134
youtube,query_16_13,VEQ,CFL,MMN,503.067,100506.0,508416,7735,0.07696057946789246
youtube,query_16_13,VEQ,CFL,MMI,495.154,100498.0,508416,9517,0.09469840195824793
youtube,query_16_14,VEQ,CFL,MM,474.365,100476.0,431732,2166,0.021557386838648034
youtube,query_16_14,VEQ,CFL,MMN,506.667,100512.0,431732,2262,0.022504775549188158
youtube,query_16_14,VEQ,CFL,MMI,519.122,100524.0,431732,3070,0.03053997055429549
youtube,query_16_15,VEQ,CFL,MM,519.101,100520.0,475688,5969,0.05938121766812575
youtube,query_16_15,VEQ,CFL,MMN,532.075,100536.0,475688,6414,0.06379804249224158
youtube,query_16_15,VEQ,CFL,MMI,498.27,100502.0,475688,6672,0.06638673857236672
youtube,query_16_16,VEQ,CFL,MM,536.6,100540.0,524372,5480,0.054505669385319276
youtube,query_16_16,VEQ,CFL,MMN,496.307,100500.0,524372,5481,0.05453731343283582
youtube,query_16_16,VEQ,CFL,MMI,544.698,100548.0,524372,7505,0.07464096749811036
youtube,query_16_17,VEQ,CFL,MM,485.367,100489.0,461536,5672,0.05644398889430684
youtube,query_16_17,VEQ,CFL,MMN,487.503,100491.0,461536,5678,0.056502572369664945
youtube,query_16_17,VEQ,CFL,MMI,478.26,100482.0,461536,6660,0.06628052785573535
youtube,query_16_18,VEQ,CFL,MM,477.802,100481.0,509944,8287,0.08247330341059504
youtube,query_16_18,VEQ,CFL,MMN,452.325,100454.0,509944,8294,0.08256515419993231
youtube,query_16_18,VEQ,CFL,MMI,467.326,100471.0,509944,9593,0.09548028784425357
youtube,query_16_19,VEQ,CFL,MM,447.147,100451.0,415680,3896,0.03878507929239131
youtube,query_16_19,VEQ,CFL,MMN,443.8,100448.0,415680,5694,0.056686046511627904
youtube,query_16_19,VEQ,CFL,MMI,432.714,100437.0,415680,4133,0.04115017374075291
youtube,query_16_20,VEQ,CFL,MM,453.703,100458.0,443536,2279,0.022686097672659222
youtube,query_16_20,VEQ,CFL,MMN,447.239,100452.0,443536,2279,0.022687452713733923
youtube,query_16_20,VEQ,CFL,MMI,459.208,100464.0,443536,3505,0.03488811912724956
youtube,query_16_21,VEQ,CFL,MM,479.523,100483.0,479676,5812,0.057840629758267564
youtube,query_16_21,VEQ,CFL,MMN,446.609,100450.0,479676,5826,0.057999004479840716
youtube,query_16_21,VEQ,CFL,MMI,473.53,100475.0,479676,7185,0.07151032595172929
youtube,query_16_22,VEQ,CFL,MM,468.379,100471.0,564164,9005,0.0896278528132496
youtube,query_16_22,VEQ,CFL,MMN,465.055,100467.0,564164,9008,0.08966128181392895
youtube,query_16_22,VEQ,CFL,MMI,464.329,100466.0,564164,10878,0.10827543646606812
youtube,query_16_23,VEQ,CFL,MM,441.017,100442.0,499500,13113,0.13055295593476832
youtube,query_16_23,VEQ,CFL,MMN,429.897,100431.0,499500,13122,0.13065686889506228
youtube,query_16_23,VEQ,CFL,MMI,420.496,100424.0,499500,12905,0.12850513821397275
youtube,query_16_24,VEQ,CFL,MM,474.398,100478.0,470608,5132,0.05107585740162025
youtube,query_16_24,VEQ,CFL,MMN,440.599,100442.0,470608,5272,0.05248800302662233
youtube,query_16_24,VEQ,CFL,MMI,441.762,100443.0,470608,6026,0.0599942255806776
youtube,query_16_25,VEQ,CFL,MM,453.381,100455.0,431540,6694,0.06663680254840476
youtube,query_16_25,VEQ,CFL,MMN,468.833,100472.0,431540,6694,0.06662552751015208
youtube,query_16_25,VEQ,CFL,MMI,471.654,100475.0,431540,6999,0.06965911918387659
youtube,query_16_26,VEQ,CFL,MM,472.958,100476.0,492728,5925,0.05896930610294996
youtube,query_16_26,VEQ,CFL,MMN,465.565,100469.0,492728,5967,0.059391454080363094
youtube,query_16_26,VEQ,CFL,MMI,515.068,100519.0,492728,7364,0.07325978173280673
youtube,query_16_27,VEQ,CFL,MM,426.829,745.133,511304,16272,21.83771219366207
youtube,query_16_27,VEQ,CFL,MMN,422.038,687.489,511304,16272,23.668742336241014
youtube,query_16_27,VEQ,CFL,MMI,425.371,693.134,511304,16272,23.475980113513405
youtube,query_16_28,VEQ,CFL,MM,440.468,100442.0,433352,5408,0.05384201827920591
youtube,query_16_28,VEQ,CFL,MMN,448.584,100452.0,433352,5408,0.053836658304463825
youtube,query_16_28,VEQ,CFL,MMI,452.034,100453.0,433352,7163,0.07130697938339323
youtube,query_16_29,VEQ,CFL,MM,445.681,100447.0,448048,7982,0.07946479237807003
youtube,query_16_29,VEQ,CFL,MMN,484.995,100489.0,448048,8108,0.08068544815850491
youtube,query_16_29,VEQ,CFL,MMI,494.878,100498.0,448048,8634,0.08591215745586978
youtube,query_16_30,VEQ,CFL,MM,515.413,100517.0,429892,2692,0.026781539441089568
youtube,query_16_30,VEQ,CFL,MMN,541.634,100546.0,429892,2693,0.02678376066675949
youtube,query_16_30,VEQ,CFL,MMI,525.616,100530.0,429892,3635,0.03615836068835174
youtube,query_16_31,VEQ,CFL,MM,487.764,100489.0,441372,5806,0.05777746818059688
youtube,query_16_31,VEQ,CFL,MMN,482.371,100486.0,441372,5806,0.05777919312142985
youtube,query_16_31,VEQ,CFL,MMI,472.523,100474.0,441372,6362,0.06331986384537293
youtube,query_16_32,VEQ,CFL,MM,457.842,100464.0,349716,1294,0.012880235706322662
youtube,query_16_32,VEQ,CFL,MMN,493.134,100501.0,349716,1294,0.012875493776181331
youtube,query_16_32,VEQ,CFL,MMI,458.244,100460.0,349716,1411,0.014045391200477802
youtube,query_16_33,VEQ,CFL,MM,445.772,100451.0,374812,1449,0.014424943504793382
youtube,query_16_33,VEQ,CFL,MMN,441.507,100447.0,374812,1449,0.014425517934831305
youtube,query_16_33,VEQ,CFL,MMI,474.234,100479.0,374812,4460,0.04438738442858707
youtube,query_16_34,VEQ,CFL,MM,469.374,100473.0,416872,4186,0.041662934320663265
youtube,query_16_34,VEQ,CFL,MMN,523.267,100525.0,416872,4186,0.041641382740611785
youtube,query_16_34,VEQ,CFL,MMI,467.866,100472.0,416872,4670,0.04648061151365555
youtube,query_16_35,VEQ,CFL,MM,432.777,100434.0,314620,2352,0.02341836429894259
youtube,query_16_35,VEQ,CFL,MMN,432.994,100438.0,314620,2356,0.023457257213405285
youtube,query_16_35,VEQ,CFL,MMI,430.02,100435.0,314620,2383,0.023726788470154827
youtube,query_16_36,VEQ,CFL,MM,511.419,100513.0,580548,10931,0.10875210171818571
youtube,query_16_36,VEQ,CFL,MMN,530.876,100532.0,580548,11751,0.1168881550153185
youtube,query_16_36,VEQ,CFL,MMI,493.57,100497.0,580548,11342,0.11285909032110411
youtube,query_16_37,VEQ,CFL,MM,458.138,100460.0,403896,7865,0.07828986661357755
youtube,query_16_37,VEQ,CFL,MMN,448.336,100452.0,403896,7865,0.07829610162067455
youtube,query_16_37,VEQ,CFL,MMI,435.23,100440.0,403896,8882,0.08843090402230187
youtube,query_16_38,VEQ,CFL,MM,507.112,100510.0,480464,7900,0.0785991443637449
youtube,query_16_38,VEQ,CFL,MMN,458.605,100460.0,480464,7900,0.07863826398566594
youtube,query_16_38,VEQ,CFL,MMI,507.035,100508.0,480464,8184,0.08142635412106498
youtube,query_16_39,VEQ,CFL,MM,505.496,100507.0,517136,5190,0.051638194354622066
youtube,query_16_39,VEQ,CFL,MMN,503.299,100505.0,517136,5200,0.0517387194666932
youtube,query_16_39,VEQ,CFL,MMI,500.562,100504.0,517136,6555,0.06522128472498608
youtube,query_16_40,VEQ,CFL,MM,487.088,100489.0,474432,6400,0.06368856292728557
youtube,query_16_40,VEQ,CFL,MMN,488.827,100490.0,474432,6401,0.06369788038610807
youtube,query_16_40,VEQ,CFL,MMI,489.203,100493.0,474432,7791,0.07752778800513468
youtube,query_16_41,VEQ,CFL,MM,499.212,100501.0,505788,6404,0.06372075899742291
youtube,query_16_41,VEQ,CFL,MMN,489.694,100491.0,505788,6404,0.06372709993929805
youtube,query_16_41,VEQ,CFL,MMI,505.372,100507.0,505788,7617,0.07578576616554071
youtube,query_16_42,VEQ,CFL,MM,465.854,100467.0,561620,12122,0.12065653398628405
youtube,query_16_42,VEQ,CFL,MMN,464.253,100466.0,561620,12148,0.12091652897497661
youtube,query_16_42,VEQ,CFL,MMI,489.362,100491.0,561620,12453,0.12392154521300415
youtube,query_16_43,VEQ,CFL,MM,484.952,2465.68,691396,23801,9.652915220142111
youtube,query_16_43,VEQ,CFL,MMN,470.96,2467.42,691396,23801,9.646108080505142
youtube,query_16_43,VEQ,CFL,MMI,477.333,2512.93,691396,23801,9.471413847580315
youtube,query_16_44,VEQ,CFL,MM,392.392,100397.0,335140,5305,0.05284022430949132
youtube,query_16_44,VEQ,CFL,MMN,396.06,100400.0,335140,5305,0.052838645418326696
youtube,query_16_44,VEQ,CFL,MMI,412.083,100416.0,335140,5337,0.053148900573613767
youtube,query_16_45,VEQ,CFL,MM,508.364,100514.0,484256,2161,0.021499492607994906
youtube,query_16_45,VEQ,CFL,MMN,464.99,100466.0,484256,2164,0.02153962534588816
youtube,query_16_45,VEQ,CFL,MMI,461.555,100463.0,484256,3078,0.030638145386858842
youtube,query_16_46,VEQ,CFL,MM,416.718,100420.0,423292,6519,0.06491734714200359
youtube,query_16_46,VEQ,CFL,MMN,409.402,100411.0,423292,6519,0.06492316578860882
youtube,query_16_46,VEQ,CFL,MMI,420.003,100421.0,423292,9911,0.09869449617111958
youtube,query_16_47,VEQ,CFL,MM,506.032,100507.0,446716,4950,0.04925030097406151
youtube,query_16_47,VEQ,CFL,MMN,447.519,100449.0,446716,4951,0.04928869376499517
youtube,query_16_47,VEQ,CFL,MMI,454.854,100456.0,446716,5418,0.05393406068328423
youtube,query_16_48,VEQ,CFL,MM,485.874,100487.0,558336,9660,0.09613183794918746
youtube,query_16_48,VEQ,CFL,MMN,498.096,100501.0,558336,9660,0.09611844658262107
youtube,query_16_48,VEQ,CFL,MMI,473.448,100477.0,558336,10115,0.10066980503000687
youtube,query_16_49,VEQ,CFL,MM,447.626,100451.0,483972,4943,0.04920807159709709
youtube,query_16_49,VEQ,CFL,MMN,447.524,100449.0,483972,4999,0.04976654819858834
youtube,query_16_49,VEQ,CFL,MMI,452.434,100456.0,483972,6379,0.06350043800270766
youtube,query_16_50,VEQ,CFL,MM,441.624,100445.0,424100,7440,0.0740703867788342
youtube,query_16_50,VEQ,CFL,MMN,425.931,100430.0,424100,7567,0.07534601214776461
youtube,query_16_50,VEQ,CFL,MMI,432.608,100434.0,424100,7243,0.07211701216719438
