data,query,filter,order,engine,preproc_time,total_time,mem_cost,coverage,coverage_per_time
eu2005,query_8_1,VEQ,CFL,MM,714.749,32367.3,886956,25398,0.784680835287466
eu2005,query_8_1,VEQ,CFL,MMN,751.725,29195.9,886956,25398,0.8699166663812384
eu2005,query_8_1,VEQ,CFL,MMI,757.992,30835.2,886956,25398,0.8236690535491905
eu2005,query_8_2,VEQ,CFL,MM,686.261,808.397,536936,6326,7.825363033262122
eu2005,query_8_2,VEQ,CFL,MMN,703.444,823.302,536936,6326,7.6836932255721475
eu2005,query_8_2,VEQ,CFL,MMI,703.565,822.786,536936,6326,7.688511958151938
eu2005,query_8_3,VEQ,CFL,MM,724.872,1855.2,661612,12464,6.71841310909875
eu2005,query_8_3,VEQ,CFL,MMN,734.986,1701.86,661612,12464,7.3237516599485275
eu2005,query_8_3,VEQ,CFL,MMI,730.214,1773.04,661612,12464,7.029734241754276
eu2005,query_8_4,VEQ,CFL,MM,778.849,895.241,631252,6514,7.2762529866259475
eu2005,query_8_4,VEQ,CFL,MMN,780.961,876.951,631252,6514,7.42800909058773
eu2005,query_8_4,VEQ,CFL,MMI,778.426,880.19,631252,6514,7.400674854292823
eu2005,query_8_5,VEQ,CFL,MM,609.401,755.293,448156,7212,9.54861226040755
eu2005,query_8_5,VEQ,CFL,MMN,647.675,784.967,448156,7212,9.187647378807007
eu2005,query_8_5,VEQ,CFL,MMI,598.924,741.638,448156,7212,9.724420809073969
eu2005,query_8_6,VEQ,CFL,MM,800.43,1986.51,604356,6146,3.0938681406084036
eu2005,query_8_6,VEQ,CFL,MMN,795.32,1981.34,604356,6146,3.101941110561539
eu2005,query_8_6,VEQ,CFL,MMI,814.181,1934.42,604356,6146,3.1771797231211423
eu2005,query_8_7,VEQ,CFL,MM,792.45,4524.41,801640,22134,4.892129581536598
eu2005,query_8_7,VEQ,CFL,MMN,791.07,3697.44,801640,22134,5.986304037388031
eu2005,query_8_7,VEQ,CFL,MMI,857.142,3758.56,801640,22134,5.888957473074795
eu2005,query_8_8,VEQ,CFL,MM,841.512,1141.78,674228,7072,6.193837692024734
eu2005,query_8_8,VEQ,CFL,MMN,822.07,1121.07,674228,7072,6.308259073920452
eu2005,query_8_8,VEQ,CFL,MMI,820.711,1130.12,674228,7072,6.257742540615157
eu2005,query_8_9,VEQ,CFL,MM,640.8,679.956,468568,3919,5.7636082334739305
eu2005,query_8_9,VEQ,CFL,MMN,664.718,701.043,468568,3919,5.5902419680390505
eu2005,query_8_9,VEQ,CFL,MMI,645.295,690.568,468568,3919,5.675038519016231
eu2005,query_8_10,VEQ,CFL,MM,703.969,1119.41,603352,13281,11.864285650476589
eu2005,query_8_10,VEQ,CFL,MMN,702.264,1056.49,603352,13281,12.570871470624427
eu2005,query_8_10,VEQ,CFL,MMI,715.341,1066.25,603352,13281,12.45580304806565
eu2005,query_8_11,VEQ,CFL,MM,789.984,2550.97,746308,17447,6.83935914573672
eu2005,query_8_11,VEQ,CFL,MMN,784.668,2282.93,746308,17447,7.642371864227112
eu2005,query_8_11,VEQ,CFL,MMI,779.063,2388.28,746308,17447,7.3052573400103835
eu2005,query_8_12,VEQ,CFL,MM,861.305,1626.65,737000,9472,5.823010481664771
eu2005,query_8_12,VEQ,CFL,MMN,849.99,1421.12,737000,9472,6.6651655032650305
eu2005,query_8_12,VEQ,CFL,MMI,854.867,1446.85,737000,9472,6.5466357950029375
eu2005,query_8_13,VEQ,CFL,MM,776.062,2759.73,716700,8809,3.1919789254745936
eu2005,query_8_13,VEQ,CFL,MMN,767.481,2689.98,716700,8809,3.27474553714154
eu2005,query_8_13,VEQ,CFL,MMI,765.134,2772.65,716700,8809,3.177104935711323
eu2005,query_8_14,VEQ,CFL,MM,744.992,4257.85,730252,16973,3.986284157497328
eu2005,query_8_14,VEQ,CFL,MMN,751.008,4093.78,730252,16973,4.146045952640347
eu2005,query_8_14,VEQ,CFL,MMI,823.18,4332.5,730252,16973,3.917599538372764
eu2005,query_8_15,VEQ,CFL,MM,700.458,845.692,613168,9770,11.552669293312459
eu2005,query_8_15,VEQ,CFL,MMN,810.688,966.196,613168,9770,10.11181996199529
eu2005,query_8_15,VEQ,CFL,MMI,932.479,1072.4,613168,9770,9.110406564714658
eu2005,query_8_16,VEQ,CFL,MM,907.129,4395.75,881152,12949,2.9457999203776373
eu2005,query_8_16,VEQ,CFL,MMN,870.223,4213.85,881152,12949,3.072961780794285
eu2005,query_8_16,VEQ,CFL,MMI,874.663,4271.04,881152,12949,3.0318142653779874
eu2005,query_8_17,VEQ,CFL,MM,863.966,3107.03,810448,11733,3.7762750922907085
eu2005,query_8_17,VEQ,CFL,MMN,875.355,2765.98,810448,11733,4.241896181461905
eu2005,query_8_17,VEQ,CFL,MMI,871.434,2945.65,810448,11733,3.983161611189381
eu2005,query_8_18,VEQ,CFL,MM,772.779,12986.8,768420,17463,1.3446730526380632
eu2005,query_8_18,VEQ,CFL,MMN,772.094,12871.5,768420,17463,1.3567183311968303
eu2005,query_8_18,VEQ,CFL,MMI,746.34,13747.4,768420,17463,1.270276561386153
eu2005,query_8_19,VEQ,CFL,MM,629.103,865.093,464672,5862,6.776150078662063
eu2005,query_8_19,VEQ,CFL,MMN,628.988,853.048,464672,5862,6.871829017827836
eu2005,query_8_19,VEQ,CFL,MMI,619.922,852.488,464672,5862,6.876343127410591
eu2005,query_8_20,VEQ,CFL,MM,765.388,819.016,678736,7794,9.516297605907578
eu2005,query_8_20,VEQ,CFL,MMN,728.898,772.537,678736,7794,10.088837168964075
eu2005,query_8_20,VEQ,CFL,MMI,731.831,774.027,678736,7794,10.0694161831564
eu2005,query_8_21,VEQ,CFL,MM,802.125,1329.51,770776,12079,9.085302103782597
eu2005,query_8_21,VEQ,CFL,MMN,796.746,1259.46,770776,12079,9.590618201451415
eu2005,query_8_21,VEQ,CFL,MMI,803.796,1262.34,770776,12079,9.568737424148804
eu2005,query_8_22,VEQ,CFL,MM,728.071,768.601,543560,2911,3.7874007449899234
eu2005,query_8_22,VEQ,CFL,MMN,734.636,775.591,543560,2911,3.7532668635917643
eu2005,query_8_22,VEQ,CFL,MMI,744.249,784.153,543560,2911,3.712285740155301
eu2005,query_8_23,VEQ,CFL,MM,740.578,9018.43,710720,13122,1.4550204414737375
eu2005,query_8_23,VEQ,CFL,MMN,701.353,8847.96,710720,13122,1.4830537208576893
eu2005,query_8_23,VEQ,CFL,MMI,713.272,28600.6,710720,13122,0.4588015636035608
eu2005,query_8_24,VEQ,CFL,MM,908.662,4980.44,961704,18941,3.803077639726611
eu2005,query_8_24,VEQ,CFL,MMN,866.36,4815.08,961704,18941,3.9336833448250084
