data,query,filter,order,engine,preproc_time,total_time,mem_cost,coverage,coverage_per_time
human,query_32_1,VEQ,CFL,MM,50.8931,100052.0,2871532,123,0.0012293607324191421
human,query_32_1,VEQ,CFL,MMN,38.6262,100040.0,2871532,123,0.0012295081967213116
human,query_32_1,VEQ,CFL,MMI,38.7149,100040.0,2871532,158,0.0015793682526989204
human,query_32_2,VEQ,CFL,MM,41.9947,100043.0,797160,159,0.0015893165938646381
human,query_32_2,VEQ,CFL,MMN,32.3996,100033.0,797160,159,0.001589475473093879
human,query_32_2,VEQ,CFL,MMI,34.2928,100035.0,797160,191,0.0019093317338931375
human,query_32_3,VEQ,CFL,MM,44.5249,100046.0,760528,253,0.002528836735101853
human,query_32_3,VEQ,CFL,MMN,34.2022,100035.0,760528,253,0.0025291148098165643
human,query_32_3,VEQ,CFL,MMI,24.833,100026.0,760528,253,0.002529342370983544
human,query_32_4,VEQ,CFL,MM,18.6185,4421.27,325656,572,0.12937459146353875
human,query_32_4,VEQ,CFL,MMN,18.3096,4294.75,325656,572,0.1331858664648699
human,query_32_4,VEQ,CFL,MMI,17.9354,4406.12,325656,572,0.12981943297050466
human,query_32_5,VEQ,CFL,MM,200.038,100201.0,14044416,149,0.001487011107673576
human,query_32_5,VEQ,CFL,MMN,199.853,100201.0,14044416,149,0.001487011107673576
human,query_32_5,VEQ,CFL,MMI,199.255,100200.0,14044416,95,0.0009481037924151697
human,query_32_6,VEQ,CFL,MM,32.5053,100034.0,4947448,86,0.00085970769938221
human,query_32_6,VEQ,CFL,MMN,48.2422,100049.0,4947448,86,0.0008595788063848714
human,query_32_6,VEQ,CFL,MMI,67.346,100068.0,4947448,86,0.0008594155973937722
human,query_32_7,VEQ,CFL,MM,321.965,100323.0,20479952,106,0.0010565872232688417
human,query_32_7,VEQ,CFL,MMN,319.277,100320.0,20479952,106,0.0010566188197767144
human,query_32_7,VEQ,CFL,MMI,325.212,100326.0,20479952,106,0.001056555628650599
human,query_32_8,VEQ,CFL,MM,26.0689,43000.4,1002820,212,0.0049301866959377124
human,query_32_8,VEQ,CFL,MMN,16.9275,41079.5,1002820,212,0.005160724935795226
human,query_32_8,VEQ,CFL,MMI,17.0252,100018.0,1002820,212,0.0021196184686756384
human,query_32_9,VEQ,CFL,MM,12.2415,100013.0,642952,0,0.0
human,query_32_9,VEQ,CFL,MMN,10.6104,100012.0,642952,0,0.0
human,query_32_9,VEQ,CFL,MMI,12.2167,100013.0,642952,32,0.00031995840540729705
human,query_32_10,VEQ,CFL,MM,20.785,100022.0,1324408,182,0.001819599688068625
human,query_32_10,VEQ,CFL,MMN,17.7692,100019.0,1324408,182,0.001819654265689519
human,query_32_10,VEQ,CFL,MMI,18.7092,100020.0,1324408,183,0.0018296340731853628
human,query_32_11,VEQ,CFL,MM,77.0404,100078.0,5450360,233,0.002328184016467156
human,query_32_11,VEQ,CFL,MMN,79.7113,100081.0,5450360,233,0.0023281142274757445
human,query_32_11,VEQ,CFL,MMI,71.055,100072.0,5450360,32,0.0003197697657686466
human,query_32_12,VEQ,CFL,MM,224.698,100226.0,7395356,269,0.002683934308462874
human,query_32_12,VEQ,CFL,MMN,161.077,100162.0,7395356,269,0.0026856492482178872
human,query_32_12,VEQ,CFL,MMI,154.299,100155.0,7395356,269,0.0026858369527232788
human,query_32_13,VEQ,CFL,MM,125.744,100127.0,4845672,131,0.0013083384102190218
human,query_32_13,VEQ,CFL,MMN,190.356,100191.0,4845672,131,0.00130750266990049
human,query_32_13,VEQ,CFL,MMI,116.227,100117.0,4845672,131,0.0013084690911633389
human,query_32_14,VEQ,CFL,MM,32.7275,100034.0,1365480,150,0.001499490173341064
human,query_32_14,VEQ,CFL,MMN,32.8087,100034.0,1365480,150,0.001499490173341064
human,query_32_14,VEQ,CFL,MMI,33.1227,100034.0,1365480,150,0.001499490173341064
human,query_32_15,VEQ,CFL,MM,85.5763,100087.0,2696792,614,0.006134662843326306
human,query_32_15,VEQ,CFL,MMN,96.1704,100097.0,2696792,614,0.006134049971527618
human,query_32_15,VEQ,CFL,MMI,143.691,100145.0,2696792,614,0.006131109890658545
human,query_32_16,VEQ,CFL,MM,25.5655,41401.1,441460,296,0.007149568489726118
human,query_32_16,VEQ,CFL,MMN,25.6234,39913.8,441460,296,0.007415981440003206
human,query_32_16,VEQ,CFL,MMI,23.5094,40544.4,441460,296,0.0073006383125659765
human,query_32_17,VEQ,CFL,MM,40.526,100042.0,1039384,188,0.0018792107314927731
human,query_32_17,VEQ,CFL,MMN,42.8674,100044.0,1039384,188,0.0018791731638079245
human,query_32_17,VEQ,CFL,MMI,50.8914,100052.0,1039384,188,0.0018790229080877944
human,query_32_18,VEQ,CFL,MM,44.8255,100046.0,1925884,0,0.0
human,query_32_18,VEQ,CFL,MMN,56.0352,100057.0,1925884,0,0.0
human,query_32_18,VEQ,CFL,MMI,48.9609,100050.0,1925884,0,0.0
human,query_32_19,VEQ,CFL,MM,64.2287,100065.0,1623992,164,0.0016389346924499076
human,query_32_19,VEQ,CFL,MMN,70.2405,100071.0,1623992,164,0.0016388364261374425
human,query_32_19,VEQ,CFL,MMI,63.6838,100065.0,1623992,164,0.0016389346924499076
human,query_32_20,VEQ,CFL,MM,75.9009,100077.0,1701448,634,0.006335121956093807
human,query_32_20,VEQ,CFL,MMN,75.0427,100076.0,1701448,634,0.0063351852592030055
human,query_32_20,VEQ,CFL,MMI,116.812,100118.0,1701448,0,0.0
human,query_32_21,VEQ,CFL,MM,7.44785,100008.0,263936,109,0.001089912806975442
human,query_32_21,VEQ,CFL,MMN,8.98977,100010.0,263936,109,0.0010898910108989102
human,query_32_21,VEQ,CFL,MMI,7.55787,100009.0,263936,109,0.0010899019088282055
human,query_32_22,VEQ,CFL,MM,8.50092,100010.0,57908,128,0.00127987201279872
human,query_32_22,VEQ,CFL,MMN,8.54358,100010.0,57908,128,0.00127987201279872
human,query_32_22,VEQ,CFL,MMI,8.48157,100010.0,57908,128,0.00127987201279872
human,query_32_23,VEQ,CFL,MM,10.15,100011.0,247664,316,0.0031596524382317944
human,query_32_23,VEQ,CFL,MMN,10.7352,100012.0,247664,316,0.0031596208454985402
human,query_32_23,VEQ,CFL,MMI,11.0864,100012.0,247664,316,0.0031596208454985402
human,query_32_24,VEQ,CFL,MM,88.0363,100089.0,3415736,221,0.002208034848984404
human,query_32_24,VEQ,CFL,MMN,88.8766,100090.0,3415736,221,0.0022080127884903586
human,query_32_24,VEQ,CFL,MMI,92.2426,100093.0,3415736,219,0.002187965192371095
human,query_32_25,VEQ,CFL,MM,49.0541,100050.0,1706344,421,0.004207896051974013
human,query_32_25,VEQ,CFL,MMN,59.8928,100061.0,1706344,421,0.0042074334655859925
human,query_32_25,VEQ,CFL,MMI,54.4634,100056.0,1706344,421,0.0042076437195170706
human,query_32_26,VEQ,CFL,MM,15.8842,100017.0,540812,329,0.003289440795064839
human,query_32_26,VEQ,CFL,MMN,15.2805,100016.0,540812,329,0.003289473684210526
human,query_32_26,VEQ,CFL,MMI,14.9802,100016.0,540812,329,0.003289473684210526
human,query_32_27,VEQ,CFL,MM,151.85,100153.0,6434420,0,0.0
human,query_32_27,VEQ,CFL,MMN,150.254,100151.0,6434420,0,0.0
human,query_32_27,VEQ,CFL,MMI,169.429,100171.0,6434420,32,0.00031945373411466395
human,query_32_28,VEQ,CFL,MM,118.535,100120.0,5436168,242,0.002417099480623252
human,query_32_28,VEQ,CFL,MMN,129.738,100131.0,5436168,242,0.0024168339475287375
human,query_32_28,VEQ,CFL,MMI,121.679,100123.0,5436168,242,0.002417027056720234
human,query_32_29,VEQ,CFL,MM,9.40238,100010.0,774032,0,0.0
human,query_32_29,VEQ,CFL,MMN,8.88328,100010.0,774032,0,0.0
human,query_32_29,VEQ,CFL,MMI,9.26835,100010.0,774032,32,0.00031996800319968
human,query_32_30,VEQ,CFL,MM,198.516,100200.0,8515856,202,0.0020159680638722555
human,query_32_30,VEQ,CFL,MMN,256.14,100257.0,8515856,202,0.002014821907697218
human,query_32_30,VEQ,CFL,MMI,177.974,100179.0,8515856,32,0.0003194282234799709
human,query_32_31,VEQ,CFL,MM,67.5396,100069.0,3460536,292,0.002917986589253415
human,query_32_31,VEQ,CFL,MMN,97.0148,100098.0,3460536,292,0.00291714120162241
human,query_32_31,VEQ,CFL,MMI,68.1086,100069.0,3460536,292,0.002917986589253415
human,query_32_32,VEQ,CFL,MM,3.09335,100.316,14124,54,0.5382989752382471
human,query_32_32,VEQ,CFL,MMN,2.62317,87.1825,14124,54,0.6193903593037593
human,query_32_32,VEQ,CFL,MMI,3.45787,100.451,14124,54,0.5375755343401261
human,query_32_33,VEQ,CFL,MM,104.386,100105.0,5311256,0,0.0
human,query_32_33,VEQ,CFL,MMN,80.6805,100082.0,5311256,0,0.0
human,query_32_33,VEQ,CFL,MMI,79.9875,100081.0,5311256,32,0.00031974100978207653
human,query_32_34,VEQ,CFL,MM,13.3475,100014.0,195940,176,0.0017597536344911712
human,query_32_34,VEQ,CFL,MMN,24.2049,100025.0,195940,176,0.0017595601099725069
human,query_32_34,VEQ,CFL,MMI,10.3094,100011.0,195940,176,0.0017598064212936578
human,query_32_35,VEQ,CFL,MM,127.278,100128.0,7984868,660,0.006591562799616491
human,query_32_35,VEQ,CFL,MMN,117.267,100118.0,7984868,660,0.006592221179008769
human,query_32_35,VEQ,CFL,MMI,177.989,100179.0,7984868,660,0.006588207109274399
human,query_32_36,VEQ,CFL,MM,99.8638,100101.0,4691252,0,0.0
human,query_32_36,VEQ,CFL,MMN,159.889,100161.0,4691252,0,0.0
human,query_32_36,VEQ,CFL,MMI,100.111,100101.0,4691252,32,0.00031967712610263634
human,query_32_37,VEQ,CFL,MM,38.2577,100039.0,2018656,0,0.0
human,query_32_37,VEQ,CFL,MMN,38.3968,100039.0,2018656,0,0.0
human,query_32_37,VEQ,CFL,MMI,37.8876,100039.0,2018656,0,0.0
human,query_32_38,VEQ,CFL,MM,49.2392,100050.0,1340368,512,0.00511744127936032
human,query_32_38,VEQ,CFL,MMN,57.8702,100059.0,1340368,512,0.005116980981221079
human,query_32_38,VEQ,CFL,MMI,48.0213,100049.0,1340368,512,0.0051174924287099325
human,query_32_39,VEQ,CFL,MM,20.3908,244.649,42848,148,0.6049483137065755
