data,query,filter,order,engine,preproc_time,total_time,mem_cost,coverage,coverage_per_time
youtube,query_8_1,VEQ,CFL,MM,263.935,520.801,209604,4563,8.76150391416299
youtube,query_8_1,VEQ,CFL,MMN,265.557,477.297,209604,4563,9.560085229951161
youtube,query_8_1,VEQ,CFL,MMI,265.58,634.035,209604,4563,7.196763585606473
youtube,query_8_2,VEQ,CFL,MM,296.931,20675.4,299360,12928,0.6252841541155189
youtube,query_8_2,VEQ,CFL,MMN,304.988,18397.5,299360,12928,0.7027041717624677
youtube,query_8_2,VEQ,CFL,MMI,302.117,18450.9,299360,12928,0.700670428000802
youtube,query_8_3,VEQ,CFL,MM,302.568,100305.0,283908,10609,0.10576740940132595
youtube,query_8_3,VEQ,CFL,MMN,320.406,88722.3,283908,10674,0.12030797217835876
youtube,query_8_3,VEQ,CFL,MMI,298.415,85184.3,283908,10674,0.12530478034097833
youtube,query_8_4,VEQ,CFL,MM,294.792,56643.1,277240,10934,0.19303322028631908
youtube,query_8_4,VEQ,CFL,MMN,294.444,48387.0,277240,10934,0.22596978527290387
youtube,query_8_4,VEQ,CFL,MMI,289.433,47349.9,277240,10934,0.23091917828759934
youtube,query_8_5,VEQ,CFL,MM,352.351,46277.2,275140,10632,0.22974596561589725
youtube,query_8_5,VEQ,CFL,MMN,291.728,37691.7,275140,10632,0.2820780171761953
youtube,query_8_5,VEQ,CFL,MMI,289.232,37863.2,275140,10632,0.280800354962074
youtube,query_8_6,VEQ,CFL,MM,288.178,5789.42,296084,13102,2.2630937123235144
youtube,query_8_6,VEQ,CFL,MMN,292.945,5042.24,296084,13102,2.598448308688202
youtube,query_8_6,VEQ,CFL,MMI,283.822,5333.08,296084,13102,2.4567416952305234
youtube,query_8_7,VEQ,CFL,MM,291.055,12224.6,266348,7801,0.6381394892266413
youtube,query_8_7,VEQ,CFL,MMN,292.577,11189.7,266348,7801,0.6971589944323797
youtube,query_8_7,VEQ,CFL,MMI,292.541,13432.3,266348,7801,0.5807642771528331
youtube,query_8_8,VEQ,CFL,MM,290.555,92959.8,268608,9305,0.10009703118982613
youtube,query_8_8,VEQ,CFL,MMN,287.665,74835.6,268608,9305,0.12433921823303347
youtube,query_8_8,VEQ,CFL,MMI,281.55,74774.7,268608,9305,0.12444048588626902
youtube,query_8_9,VEQ,CFL,MM,252.659,486.419,201632,3897,8.011611388535398
youtube,query_8_9,VEQ,CFL,MMN,251.553,446.655,201632,3897,8.72485475366894
youtube,query_8_9,VEQ,CFL,MMI,251.1,498.003,201632,3897,7.82525406473455
youtube,query_8_10,VEQ,CFL,MM,280.593,7002.48,235300,6661,0.9512344198055547
youtube,query_8_10,VEQ,CFL,MMN,277.995,5785.02,235300,6661,1.1514221212718365
youtube,query_8_10,VEQ,CFL,MMI,280.058,6633.93,235300,6661,1.004080537479292
youtube,query_8_11,VEQ,CFL,MM,292.181,16711.9,288484,12389,0.7413280357110801
youtube,query_8_11,VEQ,CFL,MMN,291.71,14651.5,288484,12389,0.8455789509606525
youtube,query_8_11,VEQ,CFL,MMI,291.517,16335.6,288484,12389,0.7584049560469159
youtube,query_8_12,VEQ,CFL,MM,280.099,4734.62,246460,7917,1.6721510913230628
youtube,query_8_12,VEQ,CFL,MMN,286.329,4604.76,246460,7917,1.7193078466630183
youtube,query_8_12,VEQ,CFL,MMI,283.97,4522.78,246460,7917,1.7504720547981552
youtube,query_8_13,VEQ,CFL,MM,286.371,11342.1,280940,11875,1.0469842445402526
youtube,query_8_13,VEQ,CFL,MMN,284.56,9045.16,280940,11875,1.3128568206643112
youtube,query_8_13,VEQ,CFL,MMI,291.572,9020.94,280940,11875,1.3163816631082792
youtube,query_8_14,VEQ,CFL,MM,272.987,1395.14,234260,5419,3.8841980016342443
youtube,query_8_14,VEQ,CFL,MMN,272.718,1307.73,234260,5419,4.143821736902877
youtube,query_8_14,VEQ,CFL,MMI,341.948,1432.67,234260,5419,3.782448156239748
youtube,query_8_15,VEQ,CFL,MM,282.082,358.57,367680,16373,45.661934908107206
youtube,query_8_15,VEQ,CFL,MMN,289.017,360.817,367680,16373,45.37757367308081
youtube,query_8_15,VEQ,CFL,MMI,283.791,335.645,367680,16373,48.78070580524066
youtube,query_8_16,VEQ,CFL,MM,318.87,100322.0,339984,13059,0.1301708498634397
youtube,query_8_16,VEQ,CFL,MMN,318.178,100320.0,339984,13059,0.13017344497607655
youtube,query_8_16,VEQ,CFL,MMI,330.219,100332.0,339984,11233,0.11195829844914883
youtube,query_8_17,VEQ,CFL,MM,282.677,26252.4,263040,10269,0.39116423641267084
youtube,query_8_17,VEQ,CFL,MMN,286.674,22090.6,263040,10269,0.46485835604284176
youtube,query_8_17,VEQ,CFL,MMI,285.439,22789.2,263040,10269,0.45060818282344267
youtube,query_8_18,VEQ,CFL,MM,279.679,1628.4,271820,7338,4.50626381724392
youtube,query_8_18,VEQ,CFL,MMN,283.73,1478.02,271820,7338,4.9647501386990704
youtube,query_8_18,VEQ,CFL,MMI,293.03,1455.88,271820,7338,5.040250570101931
youtube,query_8_19,VEQ,CFL,MM,251.067,305.717,193940,3110,10.17280687694829
youtube,query_8_19,VEQ,CFL,MMN,263.426,312.805,193940,3110,9.942296318792858
youtube,query_8_19,VEQ,CFL,MMI,236.948,284.356,193940,3110,10.93699447171855
youtube,query_8_20,VEQ,CFL,MM,277.49,20535.8,281872,10878,0.529709093388132
youtube,query_8_20,VEQ,CFL,MMN,272.4,18867.9,281872,10878,0.5765347494951742
youtube,query_8_20,VEQ,CFL,MMI,273.55,19076.3,281872,10878,0.5702363665910056
youtube,query_8_21,VEQ,CFL,MM,254.149,399.476,243812,6075,15.207421722456418
youtube,query_8_21,VEQ,CFL,MMN,255.729,377.471,243812,6075,16.093951588333937
youtube,query_8_21,VEQ,CFL,MMI,264.104,377.711,243812,6075,16.083725387928865
youtube,query_8_22,VEQ,CFL,MM,289.882,100293.0,287992,11483,0.11449453102409939
youtube,query_8_22,VEQ,CFL,MMN,284.157,85021.6,287992,11486,0.13509508172040988
youtube,query_8_22,VEQ,CFL,MMI,291.818,84277.9,287992,11486,0.13628721171267913
youtube,query_8_23,VEQ,CFL,MM,275.486,50978.6,261772,10820,0.21224592279897841
youtube,query_8_23,VEQ,CFL,MMN,311.769,45435.3,261772,10820,0.2381408288269253
youtube,query_8_23,VEQ,CFL,MMI,285.919,44316.7,261772,10820,0.24415175317656776
youtube,query_8_24,VEQ,CFL,MM,285.434,3372.55,226084,5242,1.5543135016530518
youtube,query_8_24,VEQ,CFL,MMN,281.704,3447.87,226084,5242,1.5203589462479734
youtube,query_8_24,VEQ,CFL,MMI,278.913,4007.51,226084,5242,1.3080441471137938
youtube,query_8_25,VEQ,CFL,MM,292.316,19326.5,272256,9415,0.487154942695263
youtube,query_8_25,VEQ,CFL,MMN,296.596,15756.0,272256,9415,0.5975501396293476
youtube,query_8_25,VEQ,CFL,MMI,292.248,15500.0,272256,9415,0.6074193548387097
youtube,query_8_26,VEQ,CFL,MM,277.046,84776.6,280324,9013,0.10631471420179624
youtube,query_8_26,VEQ,CFL,MMN,436.833,72645.0,280324,9013,0.12406910317296442
youtube,query_8_26,VEQ,CFL,MMI,276.325,72307.7,280324,9013,0.124647859080015
youtube,query_8_27,VEQ,CFL,MM,240.148,1618.04,228992,6763,4.179748337494747
youtube,query_8_27,VEQ,CFL,MMN,279.778,1382.97,228992,6763,4.890200076646638
youtube,query_8_27,VEQ,CFL,MMI,252.424,1363.22,228992,6763,4.961048106688575
youtube,query_8_28,VEQ,CFL,MM,286.454,100289.0,281724,11060,0.11028128708033783
youtube,query_8_28,VEQ,CFL,MMN,293.665,100297.0,281724,11329,0.1129545250605701
youtube,query_8_28,VEQ,CFL,MMI,286.736,97990.5,281724,11335,0.11567447864844041
youtube,query_8_29,VEQ,CFL,MM,277.582,61256.3,275564,9978,0.1628893681139736
youtube,query_8_29,VEQ,CFL,MMN,287.063,53832.4,275564,9978,0.1853530587527214
youtube,query_8_29,VEQ,CFL,MMI,276.234,52807.4,275564,9978,0.18895079098762674
youtube,query_8_30,VEQ,CFL,MM,283.43,12294.9,255688,8134,0.6615751246451781
youtube,query_8_30,VEQ,CFL,MMN,291.207,11946.4,255688,8134,0.6808745730931495
youtube,query_8_30,VEQ,CFL,MMI,292.965,12024.6,255688,8134,0.6764466177669112
youtube,query_8_31,VEQ,CFL,MM,286.872,5650.93,296072,12927,2.2875880607262875
youtube,query_8_31,VEQ,CFL,MMN,283.579,4415.19,296072,12927,2.9278468197291625
youtube,query_8_31,VEQ,CFL,MMI,288.187,4467.61,296072,12927,2.8934933890827534
youtube,query_8_32,VEQ,CFL,MM,280.736,10168.4,276816,11177,1.0991896463553754
youtube,query_8_32,VEQ,CFL,MMN,285.829,8419.87,276816,11177,1.3274551744860668
youtube,query_8_32,VEQ,CFL,MMI,276.518,8344.69,276816,11177,1.3394146457208116
youtube,query_8_33,VEQ,CFL,MM,293.578,45260.8,255740,9872,0.2181136877828054
youtube,query_8_33,VEQ,CFL,MMN,270.952,35232.5,255740,9872,0.2801958419073299
youtube,query_8_33,VEQ,CFL,MMI,416.988,35868.0,255740,9872,0.2752314040370246
youtube,query_8_34,VEQ,CFL,MM,282.593,100286.0,286888,10135,0.10106096563827453
youtube,query_8_34,VEQ,CFL,MMN,283.908,100287.0,286888,10448,0.10418100052848325
youtube,query_8_34,VEQ,CFL,MMI,317.569,100321.0,286888,10087,0.1005472433488502
youtube,query_8_35,VEQ,CFL,MM,269.576,592.239,196920,2254,3.8058959305280466
youtube,query_8_35,VEQ,CFL,MMN,270.522,588.151,196920,2254,3.8323491756368693
youtube,query_8_35,VEQ,CFL,MMI,267.338,688.326,196920,2254,3.2746111580849773
youtube,query_8_36,VEQ,CFL,MM,293.793,35681.0,286916,12353,0.34620666461141786
youtube,query_8_36,VEQ,CFL,MMN,278.661,32916.1,286916,12353,0.3752874733033379
youtube,query_8_36,VEQ,CFL,MMI,279.342,32326.0,286916,12353,0.38213821691517663
youtube,query_8_37,VEQ,CFL,MM,285.941,14876.2,288612,9499,0.6385367230878853
youtube,query_8_37,VEQ,CFL,MMN,281.216,13243.9,288612,9499,0.7172358595277826
youtube,query_8_37,VEQ,CFL,MMI,287.515,12929.1,288612,9499,0.7346992443402867
youtube,query_8_38,VEQ,CFL,MM,287.985,50289.2,266816,9672,0.19232757729293765
youtube,query_8_38,VEQ,CFL,MMN,281.11,46000.0,266816,9672,0.2102608695652174
youtube,query_8_38,VEQ,CFL,MMI,340.154,52831.7,266816,9672,0.18307190569298357
youtube,query_8_39,VEQ,CFL,MM,287.132,44234.1,283184,10923,0.2469361872401609
youtube,query_8_39,VEQ,CFL,MMN,305.27,37658.6,283184,10923,0.29005326804501497
youtube,query_8_39,VEQ,CFL,MMI,296.066,37240.5,283184,10923,0.2933097031457687
youtube,query_8_40,VEQ,CFL,MM,273.584,30756.4,260512,10420,0.33879127596207614
youtube,query_8_40,VEQ,CFL,MMN,278.965,26307.2,260512,10420,0.3960892835421482
youtube,query_8_40,VEQ,CFL,MMI,276.868,25902.0,260512,10420,0.40228553779630916
youtube,query_8_41,VEQ,CFL,MM,259.539,785.454,211172,4020,5.118059109763271
youtube,query_8_41,VEQ,CFL,MMN,264.638,758.111,211172,4020,5.302653569200289
youtube,query_8_41,VEQ,CFL,MMI,260.43,773.324,211172,4020,5.198338600638284
youtube,query_8_42,VEQ,CFL,MM,236.749,258.032,162508,1882,7.29366900229429
youtube,query_8_42,VEQ,CFL,MMN,247.958,270.147,162508,1882,6.966577455977672
youtube,query_8_42,VEQ,CFL,MMI,243.344,267.356,162508,1882,7.039303400709167
youtube,query_8_43,VEQ,CFL,MM,243.695,5391.01,239068,7633,1.4158756893420712
youtube,query_8_43,VEQ,CFL,MMN,261.68,5384.22,239068,7633,1.4176612396967434
youtube,query_8_43,VEQ,CFL,MMI,253.922,15037.1,239068,7633,0.5076111750270996
youtube,query_8_44,VEQ,CFL,MM,254.049,756.975,199044,4157,5.49159483470392
youtube,query_8_44,VEQ,CFL,MMN,261.557,761.37,199044,4157,5.459894663566991
youtube,query_8_44,VEQ,CFL,MMI,254.484,744.168,199044,4157,5.586104213027165
youtube,query_8_45,VEQ,CFL,MM,270.426,3098.43,261988,8209,2.6494063122290967
youtube,query_8_45,VEQ,CFL,MMN,276.199,2481.39,261988,8209,3.3082264376015056
youtube,query_8_45,VEQ,CFL,MMI,265.832,2363.92,261988,8209,3.47262174692883
