data,query,filter,order,engine,preproc_time,total_time,mem_cost,coverage,coverage_per_time
eu2005,query_4_1,VEQ,CFL,MM,433.992,1127.79,567228,24346,21.587352255295755
eu2005,query_4_1,VEQ,CFL,MMN,436.031,1121.91,567228,24346,21.70049290941341
eu2005,query_4_1,VEQ,CFL,MMI,483.132,1085.34,567228,24346,22.43168039508357
eu2005,query_4_2,VEQ,CFL,MM,417.563,936.114,525312,25090,26.802291173938215
eu2005,query_4_2,VEQ,CFL,MMN,410.513,902.129,525312,25090,27.81198697747218
eu2005,query_4_2,VEQ,CFL,MMI,411.171,716.135,525312,25090,35.03529362480538
eu2005,query_4_3,VEQ,CFL,MM,416.653,805.611,470164,15730,19.525552655065535
eu2005,query_4_3,VEQ,CFL,MMN,413.667,761.933,470164,15730,20.644859849881815
eu2005,query_4_3,VEQ,CFL,MMI,418.387,748.419,470164,15730,21.017638515323636
eu2005,query_4_4,VEQ,CFL,MM,441.635,1051.12,515100,21434,20.39158231220032
eu2005,query_4_4,VEQ,CFL,MMN,457.301,1061.08,515100,21434,20.200173408225584
eu2005,query_4_4,VEQ,CFL,MMI,448.7,956.115,515100,21434,22.417805389519042
eu2005,query_4_5,VEQ,CFL,MM,572.663,1268.09,534936,23778,18.75103502117358
eu2005,query_4_5,VEQ,CFL,MMN,477.316,1116.21,534936,23778,21.30244308866611
eu2005,query_4_5,VEQ,CFL,MMI,453.836,914.287,534936,23778,26.00715092744401
eu2005,query_4_6,VEQ,CFL,MM,565.13,1293.94,553236,23380,18.068843995857613
eu2005,query_4_6,VEQ,CFL,MMN,479.776,1192.03,553236,23380,19.613600328850783
eu2005,query_4_6,VEQ,CFL,MMI,488.128,1081.46,553236,23380,21.61892256764004
eu2005,query_4_7,VEQ,CFL,MM,484.912,1053.0,541908,18553,17.619183285849953
eu2005,query_4_7,VEQ,CFL,MMN,492.454,1032.03,541908,18553,17.977190585544996
eu2005,query_4_7,VEQ,CFL,MMI,492.616,1030.35,541908,18553,18.006502644732375
eu2005,query_4_8,VEQ,CFL,MM,420.023,942.611,443504,18574,19.704841127464032
eu2005,query_4_8,VEQ,CFL,MMN,503.58,1013.5,443504,18574,18.326591021213616
eu2005,query_4_8,VEQ,CFL,MMI,431.785,839.458,443504,18574,22.126181417057197
eu2005,query_4_9,VEQ,CFL,MM,484.851,1221.58,549060,23247,19.030272270338415
eu2005,query_4_9,VEQ,CFL,MMN,480.264,1196.67,549060,23247,19.42640828298528
eu2005,query_4_9,VEQ,CFL,MMI,558.502,1157.06,549060,23247,20.091438646224052
eu2005,query_4_10,VEQ,CFL,MM,454.547,963.598,506840,22815,23.676886004329607
eu2005,query_4_10,VEQ,CFL,MMN,451.941,945.605,506840,22815,24.12741049381084
eu2005,query_4_10,VEQ,CFL,MMI,463.807,774.818,506840,22815,29.44562464991779
eu2005,query_4_11,VEQ,CFL,MM,513.086,1100.58,534584,16187,14.707699576586892
eu2005,query_4_11,VEQ,CFL,MMN,505.362,1080.53,534584,16187,14.980611366644148
eu2005,query_4_11,VEQ,CFL,MMI,498.727,937.778,534584,16187,17.261014867058087
eu2005,query_4_12,VEQ,CFL,MM,495.36,1328.58,634456,28301,21.301690526727786
eu2005,query_4_12,VEQ,CFL,MMN,523.084,1339.42,634456,28301,21.12929476937779
eu2005,query_4_12,VEQ,CFL,MMI,616.7,1235.68,634456,28301,22.903178816522075
eu2005,query_4_13,VEQ,CFL,MM,478.43,1104.2,564848,26138,23.671436333997462
eu2005,query_4_13,VEQ,CFL,MMN,481.396,1089.91,564848,26138,23.981796662109712
eu2005,query_4_13,VEQ,CFL,MMI,483.365,878.815,564848,26138,29.74232346967223
eu2005,query_4_14,VEQ,CFL,MM,468.682,1262.06,513424,20770,16.457220734354944
eu2005,query_4_14,VEQ,CFL,MMN,464.034,1168.02,513424,20770,17.782229756339788
eu2005,query_4_14,VEQ,CFL,MMI,467.13,1023.05,513424,20770,20.30203802355701
eu2005,query_4_15,VEQ,CFL,MM,480.421,1349.92,563896,24651,18.26108213820078
eu2005,query_4_15,VEQ,CFL,MMN,487.595,1334.34,563896,24651,18.474301902063942
eu2005,query_4_15,VEQ,CFL,MMI,489.368,1186.6,563896,24651,20.774481712455756
eu2005,query_4_16,VEQ,CFL,MM,544.251,1309.6,539140,18058,13.788943188759928
eu2005,query_4_16,VEQ,CFL,MMN,471.567,1172.65,539140,18058,15.399309256811494
eu2005,query_4_16,VEQ,CFL,MMI,473.775,1075.56,539140,18058,16.789393432258546
eu2005,query_4_17,VEQ,CFL,MM,546.715,1371.1,578780,24018,17.5173218583619
eu2005,query_4_17,VEQ,CFL,MMN,480.303,1294.2,578780,24018,18.558182661103384
eu2005,query_4_17,VEQ,CFL,MMI,485.846,1155.8,578780,24018,20.78041183595778
eu2005,query_4_18,VEQ,CFL,MM,478.963,1347.23,572388,24392,18.105297536426594
eu2005,query_4_18,VEQ,CFL,MMN,480.114,1321.78,572388,24392,18.453903070102438
eu2005,query_4_18,VEQ,CFL,MMI,476.071,1196.71,572388,24392,20.38254882135187
eu2005,query_4_19,VEQ,CFL,MM,471.513,1192.83,529076,21215,17.7854346386325
