data,query,filter,order,engine,preproc_time,total_time,mem_cost,coverage,coverage_per_time
yeast,query_24_1,VEQ,CFL,MM,2.00173,76.8638,4928,98,1.274982501515668
yeast,query_24_1,VEQ,CFL,MMN,2.00958,93.9517,4928,98,1.0430891617714209
yeast,query_24_1,VEQ,CFL,MMI,1.99205,73.5062,4928,98,1.3332208711646092
yeast,query_24_2,VEQ,CFL,MM,1.69681,1.77387,1956,69,38.89800267212366
yeast,query_24_2,VEQ,CFL,MMN,2.60767,2.72628,1956,69,25.309212553369427
yeast,query_24_2,VEQ,CFL,MMI,1.68111,1.76449,1956,69,39.104783818553805
yeast,query_24_3,VEQ,CFL,MM,1.57119,2.71416,2576,97,35.73849736198308
yeast,query_24_3,VEQ,CFL,MMN,0.998047,1.66653,2576,97,58.20477279136889
yeast,query_24_3,VEQ,CFL,MMI,1.6223,2.73861,2576,97,35.41942810403818
yeast,query_24_4,VEQ,CFL,MM,1.29248,1.34341,1504,29,21.586857325760565
yeast,query_24_4,VEQ,CFL,MMN,2.46287,2.56039,1504,29,11.326399493827113
yeast,query_24_4,VEQ,CFL,MMI,1.33573,1.39962,1504,29,20.719909689772937
yeast,query_24_5,VEQ,CFL,MM,4.45617,688.186,9584,132,0.19180860988163081
yeast,query_24_5,VEQ,CFL,MMN,4.29378,536.271,9584,132,0.24614420694014782
yeast,query_24_5,VEQ,CFL,MMI,4.2872,647.767,9584,132,0.20377697536305492
yeast,query_24_6,VEQ,CFL,MM,5.96589,33848.3,20392,307,0.009069879432645065
yeast,query_24_6,VEQ,CFL,MMN,6.41652,32359.5,20392,307,0.009487167601477156
yeast,query_24_6,VEQ,CFL,MMI,6.20786,32389.9,20392,307,0.009478263285777356
yeast,query_24_7,VEQ,CFL,MM,2.53124,1120.03,7328,124,0.11071132023249378
yeast,query_24_7,VEQ,CFL,MMN,2.54001,953.672,7328,124,0.13002373981830231
yeast,query_24_7,VEQ,CFL,MMI,2.52656,927.011,7328,124,0.13376324552783084
yeast,query_24_8,VEQ,CFL,MM,4.36271,8.70061,5488,102,11.723315951410305
yeast,query_24_8,VEQ,CFL,MMN,3.69154,7.28118,5488,102,14.008718367077863
yeast,query_24_8,VEQ,CFL,MMI,8.64159,17.9861,5488,102,5.671045974391335
yeast,query_24_9,VEQ,CFL,MM,3.10442,8.53764,4280,108,12.649865770868765
yeast,query_24_9,VEQ,CFL,MMN,8.22402,20.9892,4280,108,5.145503401749471
yeast,query_24_9,VEQ,CFL,MMI,4.17479,10.8954,4280,108,9.912440112340988
yeast,query_24_10,VEQ,CFL,MM,4.72936,226.383,7372,123,0.5433270166046037
yeast,query_24_10,VEQ,CFL,MMN,2.93104,170.453,7372,123,0.7216065425659859
yeast,query_24_10,VEQ,CFL,MMI,2.31813,199.583,7372,123,0.6162849541293597
yeast,query_24_11,VEQ,CFL,MM,3.10879,16.164,4524,96,5.939123979213066
yeast,query_24_11,VEQ,CFL,MMN,3.06109,15.6825,4524,96,6.121472979435677
yeast,query_24_11,VEQ,CFL,MMI,3.02682,15.6887,4524,96,6.119053841299789
yeast,query_24_12,VEQ,CFL,MM,3.69176,5.36619,3408,49,9.131245818727999
yeast,query_24_12,VEQ,CFL,MMN,3.5105,5.16699,3408,49,9.48327749811786
yeast,query_24_12,VEQ,CFL,MMI,6.65683,9.94806,3408,49,4.9255834805982275
yeast,query_24_13,VEQ,CFL,MM,2.39249,5.804,2660,69,11.888352860096484
yeast,query_24_13,VEQ,CFL,MMN,2.7716,6.51039,2660,69,10.598443411224212
yeast,query_24_13,VEQ,CFL,MMI,1.47824,3.37254,2660,69,20.45935704246651
yeast,query_24_14,VEQ,CFL,MM,6.56691,16.3859,3916,62,3.7837408991877166
yeast,query_24_14,VEQ,CFL,MMN,3.29941,8.33977,3916,62,7.434257779291276
yeast,query_24_14,VEQ,CFL,MMI,6.4757,15.9532,3916,62,3.8863676253040143
yeast,query_24_15,VEQ,CFL,MM,2.85088,3.32402,2964,68,20.457157297489186
