data,query,filter,order,engine,preproc_time,total_time,mem_cost,coverage,coverage_per_time
wordnet,query_16_1,VEQ,CFL,MM,2110.91,102112.0,21369088,48662,0.47655515512378566
wordnet,query_16_1,VEQ,CFL,MMN,2063.91,102065.0,21369088,51284,0.5024641160045069
wordnet,query_16_1,VEQ,CFL,MMI,2069.92,102071.0,21369088,51922,0.5086851309382685
wordnet,query_16_2,VEQ,CFL,MM,2193.81,102195.0,20655212,10701,0.10471158080140908
wordnet,query_16_2,VEQ,CFL,MMN,2039.29,102041.0,20655212,10701,0.10486961123469977
wordnet,query_16_2,VEQ,CFL,MMI,2041.65,102043.0,20655212,16043,0.15721803553403957
wordnet,query_16_3,VEQ,CFL,MM,404.77,100406.0,3349872,49005,0.48806844212497263
wordnet,query_16_3,VEQ,CFL,MMN,465.315,100466.0,3349872,49510,0.49280353552445605
wordnet,query_16_3,VEQ,CFL,MMI,475.227,100476.0,3349872,51336,0.5109279828018631
wordnet,query_16_4,VEQ,CFL,MM,1298.19,101299.0,9327824,59328,0.5856721191719563
wordnet,query_16_4,VEQ,CFL,MMN,1319.41,101321.0,9327824,59328,0.5855449511947178
wordnet,query_16_4,VEQ,CFL,MMI,1243.53,101245.0,9327824,59979,0.59241444021927
wordnet,query_16_5,VEQ,CFL,MM,123.363,124.718,198828,62,0.49712150611780176
wordnet,query_16_5,VEQ,CFL,MMN,138.76,140.195,198828,62,0.4422411640928707
wordnet,query_16_5,VEQ,CFL,MMI,123.723,125.179,198828,62,0.4952907436550859
wordnet,query_16_6,VEQ,CFL,MM,896.475,100898.0,8211752,57092,0.5658387678645761
wordnet,query_16_6,VEQ,CFL,MMN,917.466,100919.0,8211752,58014,0.5748570635856479
wordnet,query_16_6,VEQ,CFL,MMI,944.339,100946.0,8211752,58720,0.5816971450082222
wordnet,query_16_7,VEQ,CFL,MM,2197.51,102199.0,22078804,48177,0.47140382978307027
wordnet,query_16_7,VEQ,CFL,MMN,2374.98,102376.0,22078804,52624,0.5140267250136751
wordnet,query_16_7,VEQ,CFL,MMI,2176.45,102178.0,22078804,53304,0.5216778562900037
wordnet,query_16_8,VEQ,CFL,MM,2232.8,102234.0,22110432,54943,0.5374239489797915
wordnet,query_16_8,VEQ,CFL,MMN,2080.7,102082.0,22110432,56345,0.5519582296585098
wordnet,query_16_8,VEQ,CFL,MMI,2255.57,102257.0,22110432,56554,0.5530574923966085
wordnet,query_16_9,VEQ,CFL,MM,1735.3,101736.0,15164256,61279,0.6023334906031297
wordnet,query_16_9,VEQ,CFL,MMN,1764.99,101766.0,15164256,61313,0.602490026138396
wordnet,query_16_9,VEQ,CFL,MMI,1792.55,101794.0,15164256,61505,0.6042104642709787
wordnet,query_16_10,VEQ,CFL,MM,1622.48,101624.0,16019940,282,0.0027749350547114854
wordnet,query_16_10,VEQ,CFL,MMN,1647.84,101649.0,16019940,282,0.0027742525750376295
wordnet,query_16_10,VEQ,CFL,MMI,1614.04,101615.0,16019940,16,0.00015745706834620872
wordnet,query_16_11,VEQ,CFL,MM,1257.28,101258.0,9994096,61625,0.6085938888779158
wordnet,query_16_11,VEQ,CFL,MMN,1243.54,101245.0,9994096,61934,0.6117240357548521
wordnet,query_16_11,VEQ,CFL,MMI,1170.47,101172.0,9994096,62390,0.6166725971612699
wordnet,query_16_12,VEQ,CFL,MM,467.958,471.721,119072,2455,5.204347485060024
wordnet,query_16_12,VEQ,CFL,MMN,290.35,292.081,119072,2455,8.405202666383639
wordnet,query_16_12,VEQ,CFL,MMI,286.691,288.404,119072,2455,8.512364599658811
wordnet,query_16_13,VEQ,CFL,MM,1857.93,101859.0,17479992,2003,0.019664438095799094
wordnet,query_16_13,VEQ,CFL,MMN,1841.19,101843.0,17479992,2003,0.01966752746875092
wordnet,query_16_13,VEQ,CFL,MMI,1939.26,101941.0,17479992,32,0.0003139070638898971
wordnet,query_16_14,VEQ,CFL,MM,2280.52,102282.0,22646640,44541,0.4354725171584443
wordnet,query_16_14,VEQ,CFL,MMN,2591.78,102593.0,22646640,50039,0.4877428284580819
wordnet,query_16_14,VEQ,CFL,MMI,2234.74,102236.0,22646640,51023,0.4990707774169568
wordnet,query_16_15,VEQ,CFL,MM,2129.83,102131.0,21567696,45011,0.44071829317249417
wordnet,query_16_15,VEQ,CFL,MMN,2192.34,102193.0,21567696,52647,0.5151722720734296
wordnet,query_16_15,VEQ,CFL,MMI,2178.8,102180.0,21567696,52943,0.5181346643178705
wordnet,query_16_16,VEQ,CFL,MM,1376.31,101377.0,11550976,2284,0.022529765134103395
wordnet,query_16_16,VEQ,CFL,MMN,1452.4,101453.0,11550976,2309,0.022759307265433255
wordnet,query_16_16,VEQ,CFL,MMI,1286.0,101287.0,11550976,4632,0.045731436413360055
wordnet,query_16_17,VEQ,CFL,MM,1558.11,101559.0,13298704,60691,0.597593517068896
wordnet,query_16_17,VEQ,CFL,MMN,1630.57,101632.0,13298704,61061,0.6008048646095718
wordnet,query_16_17,VEQ,CFL,MMI,1583.44,101585.0,13298704,61530,0.6056996603829305
wordnet,query_16_18,VEQ,CFL,MM,2256.71,102258.0,21118800,50205,0.4909640321539635
wordnet,query_16_18,VEQ,CFL,MMN,2177.88,102179.0,21118800,52719,0.5159475038902318
wordnet,query_16_18,VEQ,CFL,MMI,2077.93,102079.0,21118800,53634,0.5254165891123541
wordnet,query_16_19,VEQ,CFL,MM,1985.78,101987.0,19602820,36385,0.35676115583358664
wordnet,query_16_19,VEQ,CFL,MMN,2210.44,102212.0,19602820,44516,0.43552616131178334
wordnet,query_16_19,VEQ,CFL,MMI,1995.45,101997.0,19602820,46963,0.4604351108365932
wordnet,query_16_20,VEQ,CFL,MM,1292.85,101294.0,9270644,49434,0.48802495705569926
wordnet,query_16_20,VEQ,CFL,MMN,1437.74,101439.0,9270644,53531,0.5277161643943651
wordnet,query_16_20,VEQ,CFL,MMI,1458.53,101460.0,9270644,53805,0.530307510348906
wordnet,query_16_21,VEQ,CFL,MM,1829.26,101830.0,18848964,25350,0.2489443189629775
wordnet,query_16_21,VEQ,CFL,MMN,2033.31,102035.0,18848964,37602,0.36852060567452344
wordnet,query_16_21,VEQ,CFL,MMI,1933.25,101934.0,18848964,10170,0.09977043969627405
wordnet,query_16_22,VEQ,CFL,MM,2103.8,102105.0,22320188,53282,0.5218353655550658
wordnet,query_16_22,VEQ,CFL,MMN,2183.87,102185.0,22320188,56181,0.5497969369281206
wordnet,query_16_22,VEQ,CFL,MMI,2121.4,102123.0,22320188,56449,0.5527550111140488
wordnet,query_16_23,VEQ,CFL,MM,2247.58,102249.0,21195652,1649,0.016127297088480083
wordnet,query_16_23,VEQ,CFL,MMN,2053.71,102055.0,21195652,2142,0.020988682573122336
wordnet,query_16_23,VEQ,CFL,MMI,2040.43,102042.0,21195652,5817,0.05700593873111072
wordnet,query_16_24,VEQ,CFL,MM,1969.91,101971.0,20561836,46959,0.4605132831883575
wordnet,query_16_24,VEQ,CFL,MMN,2179.17,102180.0,20561836,51402,0.5030534351145038
wordnet,query_16_24,VEQ,CFL,MMI,2026.04,102027.0,20561836,51620,0.5059445048859615
wordnet,query_16_25,VEQ,CFL,MM,1818.03,101819.0,15617084,44550,0.4375411269016588
wordnet,query_16_25,VEQ,CFL,MMN,1749.39,101751.0,15617084,48341,0.47509115389529344
wordnet,query_16_25,VEQ,CFL,MMI,1715.51,101717.0,15617084,48948,0.4812174956005387
wordnet,query_16_26,VEQ,CFL,MM,2056.53,102058.0,20790316,42620,0.4176056752042956
wordnet,query_16_26,VEQ,CFL,MMN,2272.86,102274.0,20790316,48324,0.4724954533899134
wordnet,query_16_26,VEQ,CFL,MMI,2149.9,102151.0,20790316,49837,0.48787579172010065
wordnet,query_16_27,VEQ,CFL,MM,1876.64,101878.0,19025348,41941,0.4116786744930211
wordnet,query_16_27,VEQ,CFL,MMN,1776.35,101778.0,19025348,48275,0.47431664996364636
wordnet,query_16_27,VEQ,CFL,MMI,1970.97,101972.0,19025348,48748,0.4780527988075158
wordnet,query_16_28,VEQ,CFL,MM,2068.01,102069.0,21012020,17573,0.17216784724059214
wordnet,query_16_28,VEQ,CFL,MMN,2136.94,102138.0,21012020,17573,0.17205153811509918
wordnet,query_16_28,VEQ,CFL,MMI,1938.67,101940.0,21012020,18565,0.18211693152835
wordnet,query_16_29,VEQ,CFL,MM,1807.72,101809.0,20422100,21890,0.2150104607647654
wordnet,query_16_29,VEQ,CFL,MMN,1796.07,101797.0,20422100,23879,0.2345746927709068
wordnet,query_16_29,VEQ,CFL,MMI,1869.81,101871.0,20422100,24960,0.24501575521983684
wordnet,query_16_30,VEQ,CFL,MM,1602.34,101604.0,11689248,52803,0.5196941065312389
wordnet,query_16_30,VEQ,CFL,MMN,1474.34,101475.0,11689248,54789,0.5399260901699926
wordnet,query_16_30,VEQ,CFL,MMI,1558.02,101559.0,11689248,54948,0.5410451067852184
wordnet,query_16_31,VEQ,CFL,MM,197.462,874.683,1022208,27317,31.230743023472503
wordnet,query_16_31,VEQ,CFL,MMN,253.978,955.014,1022208,27317,28.603769159404994
wordnet,query_16_31,VEQ,CFL,MMI,269.903,952.468,1022208,27317,28.680228627103485
wordnet,query_16_32,VEQ,CFL,MM,903.398,100905.0,8426904,13023,0.12906198899955404
wordnet,query_16_32,VEQ,CFL,MMN,839.209,100840.0,8426904,13098,0.12988893296310988
wordnet,query_16_32,VEQ,CFL,MMI,1005.35,101006.0,8426904,13328,0.13195255727382532
wordnet,query_16_33,VEQ,CFL,MM,1300.5,101302.0,10299860,40186,0.39669503070028234
wordnet,query_16_33,VEQ,CFL,MMN,1061.5,101063.0,10299860,42190,0.4174623749542365
wordnet,query_16_33,VEQ,CFL,MMI,1193.04,101194.0,10299860,43128,0.4261912761626183
wordnet,query_16_34,VEQ,CFL,MM,110.537,272.406,84884,2368,8.692906911007833
