data,query,filter,order,engine,preproc_time,total_time,mem_cost,coverage,coverage_per_time
yeast,query_16_1,VEQ,CFL,MM,4.53761,1881.02,18472,394,0.20946082444631103
yeast,query_16_1,VEQ,CFL,MMN,4.54773,1859.81,18472,394,0.2118495975395336
yeast,query_16_1,VEQ,CFL,MMI,4.53876,1844.48,18472,394,0.21361034004163776
yeast,query_16_2,VEQ,CFL,MM,0.709427,0.755264,812,30,39.72121006694348
yeast,query_16_2,VEQ,CFL,MMN,0.509146,0.541565,812,30,55.39501260236537
yeast,query_16_2,VEQ,CFL,MMI,0.659252,0.712521,812,30,42.1040221972405
yeast,query_16_3,VEQ,CFL,MM,3.9826,11.6628,4708,137,11.746750351545083
yeast,query_16_3,VEQ,CFL,MMN,5.4201,15.4526,4708,137,8.865821932878609
yeast,query_16_3,VEQ,CFL,MMI,3.92374,11.3015,4708,137,12.122284652479758
yeast,query_16_4,VEQ,CFL,MM,2.35237,6.63129,2800,58,8.746412839734049
yeast,query_16_4,VEQ,CFL,MMN,2.31011,6.29932,2800,58,9.207343014801598
yeast,query_16_4,VEQ,CFL,MMI,1.20138,3.25674,2800,58,17.809220263207994
yeast,query_16_5,VEQ,CFL,MM,6.46384,8.52139,7148,55,6.454346063259632
yeast,query_16_5,VEQ,CFL,MMN,3.43183,4.45957,7148,55,12.333027623739508
yeast,query_16_5,VEQ,CFL,MMI,6.67985,8.86691,7148,55,6.20283729055556
yeast,query_16_6,VEQ,CFL,MM,3.92819,109.271,8304,218,1.995039855039306
yeast,query_16_6,VEQ,CFL,MMN,3.92111,107.141,8304,218,2.034701934833537
yeast,query_16_6,VEQ,CFL,MMI,3.87533,110.434,8304,218,1.9740297372186102
yeast,query_16_7,VEQ,CFL,MM,1.58307,1.90285,1256,47,24.6997924166382
yeast,query_16_7,VEQ,CFL,MMN,1.00436,1.3143,1256,47,35.76048086433843
yeast,query_16_7,VEQ,CFL,MMI,1.02266,1.34001,1256,47,35.07436511667824
yeast,query_16_8,VEQ,CFL,MM,2.65737,25.7221,6820,134,5.20952799343755
yeast,query_16_8,VEQ,CFL,MMN,2.64172,24.7531,6820,134,5.413463364184688
yeast,query_16_8,VEQ,CFL,MMI,2.66702,32.4021,6820,134,4.1355344252378705
yeast,query_16_9,VEQ,CFL,MM,1.60184,1.80356,2420,60,33.26753753687152
yeast,query_16_9,VEQ,CFL,MMN,3.1536,3.53757,2420,60,16.96079512207532
yeast,query_16_9,VEQ,CFL,MMI,1.61004,1.81285,2420,60,33.097057120004415
yeast,query_16_10,VEQ,CFL,MM,4.71821,864.412,17396,295,0.34127244878599555
yeast,query_16_10,VEQ,CFL,MMN,4.68111,845.761,17396,295,0.3487983011749182
yeast,query_16_10,VEQ,CFL,MMI,4.63203,835.599,17396,295,0.35304015442814074
yeast,query_16_11,VEQ,CFL,MM,1.41962,1.91856,1908,55,28.667333833708614
yeast,query_16_11,VEQ,CFL,MMN,1.4114,1.89645,1908,55,29.001555537978856
yeast,query_16_11,VEQ,CFL,MMI,1.45177,1.94062,1908,55,28.341457884593584
yeast,query_16_12,VEQ,CFL,MM,3.13273,1687.02,15092,283,0.16775141966307452
yeast,query_16_12,VEQ,CFL,MMN,3.149,1683.5,15092,283,0.1681021681021681
yeast,query_16_12,VEQ,CFL,MMI,3.13691,1522.73,15092,283,0.18585041340224465
yeast,query_16_13,VEQ,CFL,MM,1.52308,3.56672,3752,88,24.672528261259643
yeast,query_16_13,VEQ,CFL,MMN,1.16874,2.71248,3752,88,32.44263552173657
yeast,query_16_13,VEQ,CFL,MMI,1.57212,3.57191,3752,88,24.63667897567408
yeast,query_16_14,VEQ,CFL,MM,1.33283,9.57166,5028,161,16.820488818031563
yeast,query_16_14,VEQ,CFL,MMN,1.78273,11.8451,5028,161,13.59211825987117
yeast,query_16_14,VEQ,CFL,MMI,1.43851,9.4261,5028,161,17.080234667571954
yeast,query_16_15,VEQ,CFL,MM,5.17151,43483.3,22008,266,0.006117291005972407
yeast,query_16_15,VEQ,CFL,MMN,5.1463,38736.1,22008,266,0.006866979380990859
yeast,query_16_15,VEQ,CFL,MMI,5.17793,39427.2,22008,266,0.0067466114763412065
yeast,query_16_16,VEQ,CFL,MM,0.94731,1.329,2100,54,40.63205417607224
yeast,query_16_16,VEQ,CFL,MMN,1.31253,1.75705,2100,54,30.733331436214108
yeast,query_16_16,VEQ,CFL,MMI,1.2993,1.75527,2100,54,30.76449776957391
yeast,query_16_17,VEQ,CFL,MM,4.03294,9.89447,10440,115,11.622653866250541
yeast,query_16_17,VEQ,CFL,MMN,3.98434,9.56538,10440,115,12.022522889838147
yeast,query_16_17,VEQ,CFL,MMI,4.04554,9.65675,10440,115,11.90876847800761
yeast,query_16_18,VEQ,CFL,MM,0.559456,0.60378,900,29,48.03073967339097
yeast,query_16_18,VEQ,CFL,MMN,1.08446,1.16869,900,29,24.814108103945443
yeast,query_16_18,VEQ,CFL,MMI,1.08503,1.18988,900,29,24.37220560056476
yeast,query_16_19,VEQ,CFL,MM,9.10071,26.4338,6948,83,3.1399193456862045
yeast,query_16_19,VEQ,CFL,MMN,9.1956,26.1475,6948,83,3.17429964623769
yeast,query_16_19,VEQ,CFL,MMI,4.52125,13.3629,6948,83,6.211226605003405
yeast,query_16_20,VEQ,CFL,MM,9.341,670.39,35680,287,0.42810901117260103
yeast,query_16_20,VEQ,CFL,MMN,6.80069,517.727,35680,287,0.5543462094887847
yeast,query_16_20,VEQ,CFL,MMI,9.40563,550.722,35680,287,0.5211340749053062
yeast,query_16_21,VEQ,CFL,MM,12.3227,7131.03,40120,125,0.01752902455886457
yeast,query_16_21,VEQ,CFL,MMN,16.5665,7207.65,40120,125,0.01734268450882049
yeast,query_16_21,VEQ,CFL,MMI,16.9233,7348.18,40120,125,0.017011014972414938
yeast,query_16_22,VEQ,CFL,MM,3.88333,77.3877,6552,108,1.3955706139347728
yeast,query_16_22,VEQ,CFL,MMN,3.82064,63.1166,6552,108,1.7111187864999067
yeast,query_16_22,VEQ,CFL,MMI,3.95562,85.753,6552,108,1.2594311569274543
yeast,query_16_23,VEQ,CFL,MM,2.41259,2.48305,1884,25,10.068262821932704
yeast,query_16_23,VEQ,CFL,MMN,2.29119,2.3454,1884,25,10.659162616184872
yeast,query_16_23,VEQ,CFL,MMI,2.32629,2.39543,1884,25,10.436539577445386
yeast,query_16_24,VEQ,CFL,MM,4.66112,3611.2,16896,226,0.06258307487815686
yeast,query_16_24,VEQ,CFL,MMN,4.9161,3444.61,16896,226,0.06560974972493257
yeast,query_16_24,VEQ,CFL,MMI,4.94577,3473.43,16896,226,0.06506536766251228
yeast,query_16_25,VEQ,CFL,MM,4.65867,9720.98,14000,270,0.027774977419972063
yeast,query_16_25,VEQ,CFL,MMN,4.6618,9697.43,14000,270,0.027842428354729037
yeast,query_16_25,VEQ,CFL,MMI,4.5726,9848.93,14000,270,0.027414145496008194
yeast,query_16_26,VEQ,CFL,MM,1.62338,1.94709,4528,52,26.706521013409755
yeast,query_16_26,VEQ,CFL,MMN,1.21383,1.47443,4528,52,35.26786622627049
yeast,query_16_26,VEQ,CFL,MMI,1.65724,1.97085,4528,52,26.384554887485095
yeast,query_16_27,VEQ,CFL,MM,22.4456,100023.0,174676,335,0.00334922967717425
yeast,query_16_27,VEQ,CFL,MMN,22.4692,100023.0,174676,335,0.00334922967717425
yeast,query_16_27,VEQ,CFL,MMI,22.4458,100023.0,174676,369,0.003689151495156114
yeast,query_16_28,VEQ,CFL,MM,1.42054,2.20145,3692,84,38.15666946785073
yeast,query_16_28,VEQ,CFL,MMN,1.22767,1.75366,3692,84,47.899820945907415
yeast,query_16_28,VEQ,CFL,MMI,1.39802,2.16951,3692,84,38.718420288452236
yeast,query_16_29,VEQ,CFL,MM,2.5819,33.0071,12224,193,5.8472268087775054
yeast,query_16_29,VEQ,CFL,MMN,3.56957,41.3818,12224,193,4.663886056188953
yeast,query_16_29,VEQ,CFL,MMI,2.7437,33.1461,12224,193,5.822706140390574
yeast,query_16_30,VEQ,CFL,MM,1.37715,1.61235,1508,48,29.770211182435578
yeast,query_16_30,VEQ,CFL,MMN,1.98194,2.32632,1508,48,20.633446817290828
yeast,query_16_30,VEQ,CFL,MMI,1.36282,1.60361,1508,48,29.932464876123248
yeast,query_16_31,VEQ,CFL,MM,6.89423,9940.22,20616,321,0.032293047839987446
yeast,query_16_31,VEQ,CFL,MMN,4.71416,9641.66,20616,321,0.033293022155935804
yeast,query_16_31,VEQ,CFL,MMI,4.75379,10172.8,20616,321,0.0315547341931425
yeast,query_16_32,VEQ,CFL,MM,1.79673,3.74263,2516,57,15.229931892813342
yeast,query_16_32,VEQ,CFL,MMN,1.7552,3.60256,2516,57,15.822082074968911
yeast,query_16_32,VEQ,CFL,MMI,1.73332,3.59523,2516,57,15.85434033427625
yeast,query_16_33,VEQ,CFL,MM,2.29591,2.61306,1896,61,23.34427835564434
yeast,query_16_33,VEQ,CFL,MMN,2.3307,2.66233,1896,61,22.912261064556237
yeast,query_16_33,VEQ,CFL,MMI,1.21568,1.38199,1896,61,44.13924847502514
yeast,query_16_34,VEQ,CFL,MM,13.7995,5112.77,25916,397,0.07764871097272123
yeast,query_16_34,VEQ,CFL,MMN,7.19746,4939.04,25916,397,0.08037999287310894
yeast,query_16_34,VEQ,CFL,MMI,7.01126,4741.69,25916,397,0.08372542279229558
yeast,query_16_35,VEQ,CFL,MM,1.50759,12.9746,3744,91,7.013703697994543
yeast,query_16_35,VEQ,CFL,MMN,1.28729,9.89974,3744,91,9.192160602197633
yeast,query_16_35,VEQ,CFL,MMI,1.47584,12.3286,3744,91,7.38121116752916
yeast,query_16_36,VEQ,CFL,MM,1.19473,1.48781,2792,59,39.65560118563526
yeast,query_16_36,VEQ,CFL,MMN,1.34224,1.71763,2792,59,34.3496562123391
yeast,query_16_36,VEQ,CFL,MMI,0.994168,1.2919,2792,59,45.66916944035916
yeast,query_16_37,VEQ,CFL,MM,1.85777,8.00906,5744,115,14.3587387283901
yeast,query_16_37,VEQ,CFL,MMN,2.55095,17.4216,5744,115,6.601001056160168
yeast,query_16_37,VEQ,CFL,MMI,2.20452,9.23883,5744,115,12.44746358575707
yeast,query_16_38,VEQ,CFL,MM,1.87373,2.16118,1952,49,22.67279911899981
yeast,query_16_38,VEQ,CFL,MMN,1.66174,1.90556,1952,49,25.714225739415188
yeast,query_16_38,VEQ,CFL,MMI,1.86387,2.14762,1952,49,22.815954405341728
yeast,query_16_39,VEQ,CFL,MM,9.159,9.78176,44920,172,17.583747710023555
yeast,query_16_39,VEQ,CFL,MMN,10.3139,10.9642,44920,172,15.687419054741795
yeast,query_16_39,VEQ,CFL,MMI,11.5422,12.6666,44920,172,13.579018836941247
yeast,query_16_40,VEQ,CFL,MM,8.76902,18962.3,18400,203,0.010705452397652184
yeast,query_16_40,VEQ,CFL,MMN,6.21193,17536.7,18400,203,0.011575724052986023
yeast,query_16_40,VEQ,CFL,MMI,4.44131,17645.6,18400,203,0.01150428435417328
yeast,query_16_41,VEQ,CFL,MM,2.28837,126.334,7672,180,1.4247945921129703
yeast,query_16_41,VEQ,CFL,MMN,2.28516,118.669,7672,180,1.5168241073911468
yeast,query_16_41,VEQ,CFL,MMI,2.32942,85.5876,7672,180,2.1031083942066378
yeast,query_16_42,VEQ,CFL,MM,4.50069,16.9617,19976,148,8.725540482380893
yeast,query_16_42,VEQ,CFL,MMN,4.54022,18.0595,19976,148,8.19513275561339
yeast,query_16_42,VEQ,CFL,MMI,3.78953,29.8262,19976,148,4.962080318646023
yeast,query_16_43,VEQ,CFL,MM,6.45292,241.626,8560,225,0.9311911797571453
yeast,query_16_43,VEQ,CFL,MMN,3.26957,249.479,8560,225,0.9018795169132472
yeast,query_16_43,VEQ,CFL,MMI,3.27929,220.264,8560,225,1.0215014709621182
yeast,query_16_44,VEQ,CFL,MM,0.615842,0.881045,1192,41,46.53564800889853
yeast,query_16_44,VEQ,CFL,MMN,0.61215,0.873215,1192,41,46.952926827871714
yeast,query_16_44,VEQ,CFL,MMI,0.609814,0.869164,1192,41,47.17176505239517
yeast,query_16_45,VEQ,CFL,MM,2.09562,2.80477,3560,70,24.957483144785492
yeast,query_16_45,VEQ,CFL,MMN,2.12144,2.81172,3560,70,24.89579332223692
yeast,query_16_45,VEQ,CFL,MMI,2.1092,2.81736,3560,70,24.84595507851322
yeast,query_16_46,VEQ,CFL,MM,1.26249,3.78375,3860,104,27.485959696068715
yeast,query_16_46,VEQ,CFL,MMN,1.25489,3.69835,3860,104,28.120648397258236
yeast,query_16_46,VEQ,CFL,MMI,2.5075,7.4259,3860,104,14.00503642656109
yeast,query_16_47,VEQ,CFL,MM,5.83058,6.27907,6720,23,3.6629628272976733
yeast,query_16_47,VEQ,CFL,MMN,7.261,7.78348,6720,23,2.9549764372748437
yeast,query_16_47,VEQ,CFL,MMI,5.82276,6.35447,6720,23,3.6194993445558796
yeast,query_16_48,VEQ,CFL,MM,10.0759,223.656,6460,233,1.0417784454698287
yeast,query_16_48,VEQ,CFL,MMN,5.08485,202.578,6460,233,1.150174253867646
yeast,query_16_48,VEQ,CFL,MMI,5.13397,258.188,6460,233,0.9024431809379212
yeast,query_16_49,VEQ,CFL,MM,4.73554,1145.66,16812,279,0.2435277481975455
yeast,query_16_49,VEQ,CFL,MMN,4.74172,905.467,16812,279,0.3081282918096408
yeast,query_16_49,VEQ,CFL,MMI,4.69955,889.743,16812,279,0.31357369487593606
yeast,query_16_50,VEQ,CFL,MM,7.33501,6572.87,34876,318,0.048380692148178805
yeast,query_16_50,VEQ,CFL,MMN,7.54939,6254.87,34876,318,0.05084038517187408
