data,query,filter,order,engine,preproc_time,total_time,mem_cost,coverage,coverage_per_time
yeast,query_8_20,VEQ,CFL,MM,0.750264,0.809047,820,29,35.844641905847254
yeast,query_8_20,VEQ,CFL,MMN,1.35087,1.46827,820,29,19.751135690302192
yeast,query_8_20,VEQ,CFL,MMI,0.677833,0.74146,820,29,39.11202222641815
yeast,query_8_21,VEQ,CFL,MM,2.22092,39.674,9152,177,4.4613600846902255
yeast,query_8_21,VEQ,CFL,MMN,2.32808,48.9555,9152,177,3.61552838802586
yeast,query_8_21,VEQ,CFL,MMI,1.76568,46.4685,9152,177,3.8090319248523192
yeast,query_8_22,VEQ,CFL,MM,4.49641,4.6549,1836,78,16.75653612322499
yeast,query_8_22,VEQ,CFL,MMN,2.31984,2.39802,1836,78,32.52683463857683
yeast,query_8_22,VEQ,CFL,MMI,2.32533,2.40589,1836,78,32.42043484947359
yeast,query_8_23,VEQ,CFL,MM,12.831,1328.51,31796,484,0.3643179200758745
yeast,query_8_23,VEQ,CFL,MMN,6.34542,1267.7,31796,484,0.38179379979490413
yeast,query_8_23,VEQ,CFL,MMI,6.44606,1317.97,31796,484,0.367231424084008
yeast,query_8_24,VEQ,CFL,MM,8.76064,135.468,55668,423,3.1225086367260166
yeast,query_8_24,VEQ,CFL,MMN,9.39313,211.082,55668,423,2.0039605461384675
yeast,query_8_24,VEQ,CFL,MMI,8.79624,131.615,55668,423,3.213919386088212
yeast,query_8_25,VEQ,CFL,MM,5.12264,322.403,46712,297,0.9212073088649919
yeast,query_8_25,VEQ,CFL,MMN,7.55902,358.677,46712,297,0.8280430582390284
yeast,query_8_25,VEQ,CFL,MMI,7.76708,412.03,46712,297,0.7208212994199452
yeast,query_8_26,VEQ,CFL,MM,0.741639,1.20256,1712,76,63.198509845662585
yeast,query_8_26,VEQ,CFL,MMN,0.555366,0.876817,1712,76,86.67715156070196
yeast,query_8_26,VEQ,CFL,MMI,0.731881,1.19118,1712,76,63.80228009200961
yeast,query_8_27,VEQ,CFL,MM,0.1684,0.185211,144,8,43.193978759360945
yeast,query_8_27,VEQ,CFL,MMN,0.26375,0.284654,144,8,28.104295038889315
yeast,query_8_27,VEQ,CFL,MMI,0.199353,0.221711,144,8,36.083008962117354
yeast,query_8_28,VEQ,CFL,MM,7.10665,7.86895,36864,86,10.929031192217513
yeast,query_8_28,VEQ,CFL,MMN,5.21679,5.81769,36864,86,14.78249958316789
yeast,query_8_28,VEQ,CFL,MMI,14.0731,15.8837,36864,86,5.414355597247493
yeast,query_8_29,VEQ,CFL,MM,8.39852,881.371,28820,455,0.5162411742614631
yeast,query_8_29,VEQ,CFL,MMN,6.3822,821.117,28820,455,0.5541232248266691
yeast,query_8_29,VEQ,CFL,MMI,6.22399,770.615,28820,455,0.590437507704885
yeast,query_8_30,VEQ,CFL,MM,10.9184,28.8824,58272,188,6.509154363903277
yeast,query_8_30,VEQ,CFL,MMN,8.02599,20.5966,58272,188,9.127720109144228
yeast,query_8_30,VEQ,CFL,MMI,11.8762,32.2872,58272,188,5.822740900418742
yeast,query_8_31,VEQ,CFL,MM,7.85562,306.331,51976,306,0.9989194694627707
yeast,query_8_31,VEQ,CFL,MMN,6.28756,227.477,51976,306,1.345190942380988
yeast,query_8_31,VEQ,CFL,MMI,6.29737,221.943,51976,306,1.378732377231992
yeast,query_8_32,VEQ,CFL,MM,1.15063,2.07053,2952,38,18.352788899460524
yeast,query_8_32,VEQ,CFL,MMN,0.906778,1.61388,2952,38,23.545740699432425
yeast,query_8_32,VEQ,CFL,MMI,1.08769,1.94131,2952,38,19.57441109353993
yeast,query_8_33,VEQ,CFL,MM,6.00418,480.272,38544,620,1.2909351367558384
yeast,query_8_33,VEQ,CFL,MMN,6.00152,488.784,38544,620,1.2684539592130675
yeast,query_8_33,VEQ,CFL,MMI,8.18881,504.686,38544,620,1.2284866233658156
yeast,query_8_34,VEQ,CFL,MM,2.26907,2.35719,6132,55,23.332866675999814
yeast,query_8_34,VEQ,CFL,MMN,2.28454,2.36889,6132,55,23.217625132446
yeast,query_8_34,VEQ,CFL,MMI,4.46326,4.7195,6132,55,11.6537768831444
yeast,query_8_35,VEQ,CFL,MM,2.36901,54.9391,9384,182,3.312759036824411
yeast,query_8_35,VEQ,CFL,MMN,4.61848,49.502,9384,182,3.676619126499939
yeast,query_8_35,VEQ,CFL,MMI,2.39144,53.2307,9384,182,3.4190795912884857
yeast,query_8_36,VEQ,CFL,MM,8.46255,11441.2,64060,749,0.0654651609970982
yeast,query_8_36,VEQ,CFL,MMN,10.6811,11689.1,64060,749,0.06407678948764234
yeast,query_8_36,VEQ,CFL,MMI,10.615,12795.9,64060,749,0.058534374291765334
yeast,query_8_37,VEQ,CFL,MM,1.31941,1.81084,4348,99,54.67076053102428
yeast,query_8_37,VEQ,CFL,MMN,1.08936,1.44532,4348,99,68.49694185370714
yeast,query_8_37,VEQ,CFL,MMI,1.29688,1.76044,4348,99,56.23594101474632
yeast,query_8_38,VEQ,CFL,MM,0.723011,0.860682,1484,64,74.35963573073447
yeast,query_8_38,VEQ,CFL,MMN,0.929818,1.11454,1484,64,57.42279325999964
yeast,query_8_38,VEQ,CFL,MMI,1.43826,1.72196,1484,64,37.16694929034357
yeast,query_8_39,VEQ,CFL,MM,6.71424,216.162,15028,311,1.4387357629925703
yeast,query_8_39,VEQ,CFL,MMN,3.3726,202.98,15028,311,1.5321706572076068
yeast,query_8_39,VEQ,CFL,MMI,3.38512,196.874,15028,311,1.5796905635076242
yeast,query_8_40,VEQ,CFL,MM,0.346902,0.372381,296,16,42.96674642368971
yeast,query_8_40,VEQ,CFL,MMN,0.318503,0.342108,296,16,46.76885661837782
yeast,query_8_40,VEQ,CFL,MMI,0.319087,0.343831,296,16,46.53448932760571
yeast,query_8_41,VEQ,CFL,MM,4.03629,229.455,21560,334,1.455623106927284
yeast,query_8_41,VEQ,CFL,MMN,4.24884,277.991,21560,334,1.2014777456824142
yeast,query_8_41,VEQ,CFL,MMI,4.18827,218.669,21560,334,1.5274227256721344
yeast,query_8_42,VEQ,CFL,MM,0.320849,0.342554,188,9,26.273229914115728
yeast,query_8_42,VEQ,CFL,MMN,0.24697,0.263778,188,9,34.11960057320929
yeast,query_8_42,VEQ,CFL,MMI,0.336754,0.361683,188,9,24.88366884813497
yeast,query_8_43,VEQ,CFL,MM,0.453373,0.67189,1840,67,99.71870395451637
yeast,query_8_43,VEQ,CFL,MMN,0.611508,0.833157,1840,67,80.41701624063651
yeast,query_8_43,VEQ,CFL,MMI,0.451318,0.629138,1840,67,106.4949184439662
yeast,query_8_44,VEQ,CFL,MM,0.656695,0.68025,432,23,33.811098860712974
yeast,query_8_44,VEQ,CFL,MMN,0.543574,0.579019,432,23,39.72235798825255
yeast,query_8_44,VEQ,CFL,MMI,0.639226,0.668878,432,23,34.38594183094675
yeast,query_8_45,VEQ,CFL,MM,2.86911,60.0171,18488,387,6.448162273751981
yeast,query_8_45,VEQ,CFL,MMN,3.74349,54.2519,18488,387,7.133390719956352
yeast,query_8_45,VEQ,CFL,MMI,3.70939,58.0121,18488,387,6.67102207987644
yeast,query_8_46,VEQ,CFL,MM,0.404435,0.448925,464,17,37.8682407974606
yeast,query_8_46,VEQ,CFL,MMN,0.308273,0.33918,464,17,50.1208797688543
yeast,query_8_46,VEQ,CFL,MMI,0.314234,0.352083,464,17,48.284069381367466
yeast,query_8_47,VEQ,CFL,MM,6.91237,215.406,30472,405,1.8801704687891703
yeast,query_8_47,VEQ,CFL,MMN,6.79561,193.376,30472,405,2.094365381433063
yeast,query_8_47,VEQ,CFL,MMI,7.68234,164.589,30472,405,2.460674771704063
yeast,query_8_48,VEQ,CFL,MM,0.395341,0.424414,464,22,51.83617882539219
yeast,query_8_48,VEQ,CFL,MMN,0.42001,0.447253,464,22,49.1891613918744
yeast,query_8_48,VEQ,CFL,MMI,0.380025,0.407195,464,22,54.028168322302584
yeast,query_8_49,VEQ,CFL,MM,0.476152,0.567209,1104,19,33.497352827617334
yeast,query_8_49,VEQ,CFL,MMN,0.496243,0.582937,1104,19,32.59357357656145
yeast,query_8_49,VEQ,CFL,MMI,0.523224,0.617396,1104,19,30.774413828401872
yeast,query_8_50,VEQ,CFL,MM,1.86381,1.96883,2992,138,70.09238989653754
yeast,query_8_50,VEQ,CFL,MMN,1.8192,1.9233,2992,138,71.75167680549056
yeast,query_8_50,VEQ,CFL,MMI,3.63478,3.83828,2992,138,35.95360421855623
