data,query,filter,order,engine,preproc_time,total_time,mem_cost,coverage,coverage_per_time
dblp,query_32_10,VEQ,CFL,MMN,128.29,100129,137468,444,0.004434279779084981
dblp,query_32_11,VEQ,CFL,MMN,138.204,100139,128612,391,0.0039045726440248055
dblp,query_32_12,VEQ,CFL,MMN,106.516,100108,123320,412,0.0041155552003835855
dblp,query_32_13,VEQ,CFL,MMN,90.6272,100092,134684,236,0.0023578307956679855
dblp,query_32_14,VEQ,CFL,MMN,117.277,100118,93204,162,0.0016180906530294252
dblp,query_32_15,VEQ,CFL,MMN,116.433,100118,95832,189,0.0018877724285343296
dblp,query_32_16,VEQ,CFL,MMN,75.6735,100078,104064,130,0.0012989867903035633
dblp,query_32_17,VEQ,CFL,MMN,124.105,100125,126144,122,0.0012184769038701623
dblp,query_32_18,VEQ,CFL,MMN,147.134,100148,152848,621,0.0062008227822822224
dblp,query_32_19,VEQ,CFL,MMN,117.27,100118,115964,870,0.008689746099602469
dblp,query_32_20,VEQ,CFL,MMN,154.39,100156,147220,489,0.004882383481768441
dblp,query_32_21,VEQ,CFL,MMN,123.92,100125,91428,399,0.003985018726591761
dblp,query_32_22,VEQ,CFL,MMN,106.629,100109,91612,164,0.001638214346362465
dblp,query_32_23,VEQ,CFL,MMN,96.4304,100099,88916,122,0.001218793394539406
dblp,query_32_24,VEQ,CFL,MMN,80.3149,100083,123744,0,0.0
dblp,query_32_25,VEQ,CFL,MMN,86.2223,100087,118632,175,0.0017484788234236215
dblp,query_32_26,VEQ,CFL,MMN,104.804,100107,113276,470,0.004694976375278452
dblp,query_32_27,VEQ,CFL,MMN,105.604,100107,135500,150,0.0014983967155143996
dblp,query_32_28,VEQ,CFL,MMN,148.932,100151,140036,756,0.007548601611566535
dblp,query_32_29,VEQ,CFL,MMN,78.2849,100079,129032,215,0.002148302840755803
dblp,query_32_30,VEQ,CFL,MMN,92.3307,100095,135052,121,0.0012088515909885608
dblp,query_32_31,VEQ,CFL,MMN,199.516,100201,146808,1304,0.01301384217722378
dblp,query_32_32,VEQ,CFL,MMN,110.978,100113,118808,104,0.0010388261264770808
dblp,query_32_33,VEQ,CFL,MMN,83.2771,100084,77000,235,0.0023480276567683146
dblp,query_32_34,VEQ,CFL,MMN,82.0007,100083,103412,138,0.0013788555498935884
dblp,query_32_35,VEQ,CFL,MMN,102.943,100104,132580,437,0.004365459921681451
dblp,query_32_36,VEQ,CFL,MMN,65.3665,100068,84336,285,0.0028480633169444777
dblp,query_32_37,VEQ,CFL,MMN,94.6918,100096,138776,113,0.001128916240409207
dblp,query_32_38,VEQ,CFL,MMN,99.9296,100102,102312,166,0.0016583085253041897
dblp,query_32_39,VEQ,CFL,MMN,125.458,100127,121376,292,0.002916296303694308
dblp,query_32_40,VEQ,CFL,MMN,116.94,100119,104772,235,0.002347206823879583
dblp,query_32_41,VEQ,CFL,MMN,75.2695,100078,132240,178,0.0017786126821079558
dblp,query_32_42,VEQ,CFL,MMN,149.233,100151,126444,1019,0.010174636299188225
dblp,query_32_43,VEQ,CFL,MMN,128.188,100130,102992,155,0.0015479876160990713
dblp,query_32_44,VEQ,CFL,MMN,151.856,100154,152432,985,0.009834854324340515
dblp,query_32_45,VEQ,CFL,MMN,96.0122,100098,90268,122,0.0012188055705408699
dblp,query_32_46,VEQ,CFL,MMN,130.231,100131,124664,1779,0.017766725589477783
dblp,query_32_47,VEQ,CFL,MMN,114.218,100116,119636,266,0.0026569179751488275
dblp,query_32_48,VEQ,CFL,MMN,122.773,100125,129368,878,0.008769038701622971
dblp,query_32_49,VEQ,CFL,MMN,105.207,100108,92924,0,0.0
dblp,query_32_50,VEQ,CFL,MMN,125.984,100127,102196,259,0.0025867148721124174
