data,query,filter,order,engine,preproc_time,total_time,mem_cost,coverage,coverage_per_time
dblp,query_8_1,VEQ,CFL,MM,96.9097,382.631,101248,2657,6.944027012970722
dblp,query_8_1,VEQ,CFL,MMN,75.8795,340.096,101248,2657,7.8125
dblp,query_8_1,VEQ,CFL,MMI,77.0161,344.581,101248,2657,7.710814003093612
dblp,query_8_2,VEQ,CFL,MM,56.2262,65.3712,39276,421,6.440144895611523
dblp,query_8_2,VEQ,CFL,MMN,55.1203,63.6625,39276,421,6.612998232868643
dblp,query_8_2,VEQ,CFL,MMI,43.8439,52.5249,39276,421,8.015246102324802
dblp,query_8_3,VEQ,CFL,MM,92.1082,181.361,133744,3586,19.772718500669935
dblp,query_8_3,VEQ,CFL,MMN,90.5579,172.659,133744,3586,20.76926195564668
dblp,query_8_3,VEQ,CFL,MMI,106.79,269.892,133744,3586,13.286796199961467
dblp,query_8_4,VEQ,CFL,MM,122.426,163.886,125760,4092,24.96857571726688
dblp,query_8_4,VEQ,CFL,MMN,100.232,131.368,125760,4092,31.14913829852019
dblp,query_8_4,VEQ,CFL,MMI,124.789,167.251,125760,4092,24.466221427674572
dblp,query_8_5,VEQ,CFL,MM,68.1908,77.3287,79264,1927,24.919596475823337
dblp,query_8_5,VEQ,CFL,MMN,66.9857,73.6569,79264,1927,26.16183955610405
dblp,query_8_5,VEQ,CFL,MMI,54.9793,62.7746,79264,1927,30.697129093614297
dblp,query_8_6,VEQ,CFL,MM,65.6528,106.703,57212,702,6.5790090250508415
dblp,query_8_6,VEQ,CFL,MMN,51.2762,80.5976,57212,702,8.709936772310838
dblp,query_8_6,VEQ,CFL,MMI,59.9248,83.9505,57212,702,8.362070505833794
dblp,query_8_7,VEQ,CFL,MM,82.7764,162.563,124800,4054,24.93802402760776
dblp,query_8_7,VEQ,CFL,MMN,104.324,173.937,124800,4054,23.30728942088227
dblp,query_8_7,VEQ,CFL,MMI,106.761,203.023,124800,4054,19.968180945016083
dblp,query_8_8,VEQ,CFL,MM,91.9142,100.268,87844,2025,20.195875054852994
