data,query,filter,order,mem_cost,coverage,engine_1,engine_2,engine_3,preproc_time_1,preproc_time_2,preproc_time_3,total_time_1,total_time_2,total_time_3,coverage_per_time_1,coverage_per_time_2,coverage_per_time_3
wordnet,query_32_21,VEQ,CFL,924592,4714,MM,MMN,MMI,266.954,277.493,273.218,100268,100279,100274,0.0470140024733713,0.0470088453215528,0.0469513532919799
wordnet,query_32_22,VEQ,CFL,10992528,1135,MMN,MMI,MM,1842.29,2015.76,1790.37,101844,102017,101792,0.0114587015435371,0.0114294676377466,0.0111501886199308
wordnet,query_32_23,VEQ,CFL,13104012,6829,MMN,MMI,MM,1743.05,1694.7,1634.29,101744,101696,101636,0.0838673533574461,0.0837102737570799,0.0671907591798181
wordnet,query_32_24,VEQ,CFL,25199852,2778,MMI,MM,MMN,3100.65,2965.7,3604.88,103102,102967,103606,0.0282729723962677,0.0269795177095574,0.0268517267339729
wordnet,query_32_25,VEQ,CFL,20453732,34918,MMN,MM,MMI,2417.45,2517.41,2424.56,102419,102519,102426,0.3975922436266708,0.3406002789726782,0.0046570206783433
wordnet,query_32_26,VEQ,CFL,41227220,2846,MMI,MMN,MM,3901.14,3934.62,4003.86,103902,103936,104005,0.0666782160112413,0.0273822352216748,0.0273640690351425
wordnet,query_32_27,VEQ,CFL,15857820,3242,MMI,MMN,MM,1871.01,2064.04,1902.5,101872,102065,101904,0.0428969687450918,0.0364571596531622,0.0318142565551892
wordnet,query_32_28,VEQ,CFL,5956472,51179,MMI,MMN,MM,647.542,794.986,637.829,100649,100796,100639,0.5213166549096364,0.5205563712845748,0.5085404266735559
wordnet,query_32_29,VEQ,CFL,25266056,18984,MMI,MMN,MM,2636.99,2616.07,2812.16,102638,102617,102813,0.197324577641809,0.1850278219008546,0.1846459105366052
wordnet,query_32_30,VEQ,CFL,27521728,50259,MMI,MMN,MM,2755.09,2956.96,2698.97,102756,102958,102700,0.528922885281638,0.5260980205520698,0.4893768257059396
wordnet,query_32_31,VEQ,CFL,35855716,0,MM,MMN,MMI,3549.9,3596.42,3437.11,103551,103597,103438,0.0,0.0,0.0
wordnet,query_32_32,VEQ,CFL,8467432,6383,MMI,MMN,MM,1000.38,1019.95,1087.42,101001,101021,101089,0.068652785615984,0.0650062858217598,0.0631423794873824
wordnet,query_32_33,VEQ,CFL,42199264,30252,MMN,MMI,MM,3785.9,3640.52,3619.9,103787,103642,103621,0.3204736624047328,0.2962409061963297,0.2919485432489553
wordnet,query_32_34,VEQ,CFL,41310972,31280,MMI,MMN,MM,3683.89,3745.27,3777.93,103685,103746,103779,0.3161305878381636,0.304368361189829,0.3014097264379113
wordnet,query_32_35,VEQ,CFL,29596232,3026,MMI,MMN,MM,2721.38,2828.94,2666.62,102722,102830,102668,0.0391444870621677,0.029709228824273,0.0294736431994389
wordnet,query_32_36,VEQ,CFL,17726964,4537,MMI,MM,MMN,1935.5,1811.33,1917.7,101937,101812,101919,0.0481375751689769,0.0445625270105685,0.0445353663203131
wordnet,query_32_37,VEQ,CFL,32209268,15241,MM,MMN,MMI,2843.74,2943.39,2797.58,102845,102944,102799,0.1481938840001944,0.1481679359651849,0.0426366015233611
wordnet,query_32_38,VEQ,CFL,14314672,4649,MMI,MMN,MM,1729.61,1652.84,1539.44,101731,101654,101541,0.0474290039417679,0.0461860822004053,0.0457844614490698
wordnet,query_32_39,VEQ,CFL,2480624,1110,MMI,MMN,MM,521.955,527.307,544.072,100523,100529,100545,0.0164837897794534,0.0112007480428533,0.011039832910637
wordnet,query_32_40,VEQ,CFL,24162844,4867,MMI,MMN,MM,2737.72,2630.95,2714.66,102739,102632,102716,0.0751418643358413,0.0534726011380466,0.0473830756649402
wordnet,query_32_41,VEQ,CFL,15851316,13569,MMI,MMN,MM,1908.18,1907.34,2024.38,101909,101908,102026,0.142224926159613,0.1388899791969227,0.1329955109481896
wordnet,query_32_42,VEQ,CFL,28460412,1607,MMN,MM,MMI,3269.81,3466.95,3185.87,103271,103468,103187,0.0165390090151155,0.0155313720184018,0.0
wordnet,query_32_43,VEQ,CFL,28627244,16889,MMN,MM,MMI,2983.21,3400.61,3056.99,102984,103402,103058,0.1666860871591703,0.1633333978066188,0.0074230045217256
wordnet,query_32_44,VEQ,CFL,31866256,2291,MMI,MMN,MM,3326.5,3367.08,3201.72,103328,103368,103203,0.0411892226695571,0.0265362588034981,0.0221989670842901
wordnet,query_32_45,VEQ,CFL,27145892,50522,MMI,MMN,MM,2990.54,2767.22,2905.92,102992,102768,102907,0.5207880223706696,0.5197921531994395,0.4909481376388389
wordnet,query_32_46,VEQ,CFL,11375964,48811,MMI,MMN,MM,1497.01,1676.39,1597.15,101498,101678,101598,0.5507005064139194,0.5346485965498928,0.480432685682789
wordnet,query_32_47,VEQ,CFL,18789028,12415,MMI,MMN,MM,2210.4,2144.16,2173.73,102212,102145,102175,0.133262239267405,0.1304028586812864,0.121507218008319
wordnet,query_32_48,VEQ,CFL,19172804,2167,MMN,MM,MMI,1820.82,1934.55,1975.19,101822,101936,101976,0.0216357958005146,0.0212584366661434,0.0015591903977406
wordnet,query_32_49,VEQ,CFL,42630260,38364,MMI,MMN,MM,3908.5,4075.35,3961.32,103910,104077,103962,0.4252911173130593,0.4137705737098494,0.369019449414209
wordnet,query_32_50,VEQ,CFL,17103032,12752,MMI,MMN,MM,2082.76,2124.73,1971.17,102084,102126,101972,0.1288546687042043,0.1261480915731547,0.1250539363746911
