data,query,filter,order,mem_cost,coverage,engine_1,engine_2,engine_3,preproc_time_1,preproc_time_2,preproc_time_3,total_time_1,total_time_2,total_time_3,coverage_per_time_1,coverage_per_time_2,coverage_per_time_3
yeast,query_8_1,VEQ,CFL,3008,124,MMN,MMI,MM,1.06796,1.04615,1.02226,3.40552,3.40565,3.43926,36.41147313772933,36.41008324402097,36.05426748777353
yeast,query_8_2,VEQ,CFL,1480,26,MMN,MM,MMI,0.557328,0.558816,0.558029,0.822828,0.836083,0.836795,31.598341330144333,31.09739104849638,31.070931351167253
yeast,query_8_3,VEQ,CFL,1528,43,MM,MMI,MMN,1.94712,2.00097,2.04371,2.00788,2.06349,2.10202,21.415622447556625,20.83848237694392,20.45651325867499
yeast,query_8_4,VEQ,CFL,6988,38,MMI,MM,MMN,2.58346,5.00108,5.02873,2.83432,5.51628,5.53505,13.407095881904654,6.888700356037039,6.8653399698286375
yeast,query_8_5,VEQ,CFL,284,16,MM,MMN,MMI,0.477987,0.489342,0.490356,0.531115,0.535158,0.541592,30.125302429793923,29.89771245127607,29.54253386312944
yeast,query_8_6,VEQ,CFL,70788,773,MMN,MMI,MM,12.4132,12.3344,12.2594,2765.15,2884.05,2966.15,0.2795508381100482,0.2680258664031483,0.2606071843972826
yeast,query_8_7,VEQ,CFL,19076,394,MMI,MMN,MM,4.38361,4.36646,4.27966,200.1,205.111,227.227,1.9690154922538727,1.9209111164198895,1.733948870512747
yeast,query_8_8,VEQ,CFL,10224,184,MMI,MMN,MM,2.15599,2.44558,2.93338,4.07087,4.83958,5.78987,45.19918346692476,38.01982816690705,31.779642720821023
yeast,query_8_9,VEQ,CFL,1572,74,MM,MMN,MMI,0.882064,1.06313,1.64629,0.991621,1.22172,1.85763,74.62528526523742,60.57034345021773,39.83570463439975
yeast,query_8_10,VEQ,CFL,62176,515,MM,MMI,MMN,21.9917,10.9695,10.9715,2287.73,2328.47,2330.76,0.2251139776109943,0.221175278186964,0.2209579707906434
yeast,query_8_11,VEQ,CFL,4776,175,MMN,MM,MMI,1.95455,2.5193,2.63871,2.11379,2.73934,2.84593,82.78968109414843,63.884001255776944,61.49132269592014
yeast,query_8_12,VEQ,CFL,100096,516,MMI,MMN,MM,15.4372,14.156,14.0657,241.299,281.483,382.098,2.138425770517076,1.8331480053857605,1.350438892640108
yeast,query_8_13,VEQ,CFL,3972,101,MMI,MMN,MM,1.94219,1.98372,2.01108,2.34357,2.39994,2.41734,43.09664315552767,42.084385442969406,41.78146226844383
