data,query,filter,order,mem_cost,coverage,engine_1,engine_2,engine_3,preproc_time_1,preproc_time_2,preproc_time_3,total_time_1,total_time_2,total_time_3,coverage_per_time_1,coverage_per_time_2,coverage_per_time_3
dblp,query_24_1,VEQ,CFL,92152,243,MMI,MMN,MM,86.2836,83.4139,91.56,100087.0,100085.0,100094.0,0.0029874009611637,0.0024279362541839,0.0024277179451315
dblp,query_24_2,VEQ,CFL,115720,764,MMI,MM,MMN,122.961,111.811,112.301,100124.0,100113.0,100113.0,0.0105668970476609,0.0076313765445047,0.0076313765445047
dblp,query_24_3,VEQ,CFL,75364,282,MMI,MM,MMN,108.683,90.5544,99.7372,100111.0,100092.0,100101.0,0.0034861303952612,0.0028174079846541,0.0028171546737794
dblp,query_24_4,VEQ,CFL,101956,85,MMI,MM,MMN,57.4341,58.8227,58.473,100059.0,100060.0,100060.0,0.0013991744870526,0.0008494903058165,0.0008494903058165
dblp,query_24_5,VEQ,CFL,87028,226,MMI,MMN,MM,83.706,83.0984,83.674,100085.0,100084.0,100085.0,0.0043962631763001,0.0022581031933176,0.0022580806314632
dblp,query_24_6,VEQ,CFL,135356,1362,MM,MMN,MMI,137.778,152.847,137.402,100139.0,100156.0,100139.0,0.0136010944786746,0.0135987858940053,0.0077192702144019
dblp,query_24_7,VEQ,CFL,103108,250,MM,MMN,MMI,92.4081,114.379,94.4977,100094.0,100116.0,100097.0,0.0024976522069254,0.0024971033601022,0.0014286142441831
dblp,query_24_8,VEQ,CFL,97396,685,MMI,MM,MMN,108.267,106.152,106.85,100109.0,100107.0,100109.0,0.00815111528434,0.0068426783341824,0.0068425416296237
dblp,query_24_9,VEQ,CFL,64504,126,MMI,MMN,MM,85.9562,85.6767,100.093,100087.0,100087.0,100101.0,0.0019982615124841,0.001258904752865,0.0012587286840291
dblp,query_24_10,VEQ,CFL,79780,275,MMI,MM,MMN,89.7655,98.6855,104.435,100091.0,100101.0,100106.0,0.0031671179226903,0.0027472253024445,0.0027470880866281
dblp,query_24_11,VEQ,CFL,87192,413,MMI,MM,MMN,92.618,93.8239,92.7258,100094.0,100095.0,100095.0,0.0058744779906887,0.0041260802237874,0.0041260802237874
dblp,query_24_12,VEQ,CFL,82812,487,MMI,MM,MMN,80.207,78.7139,79.9716,100081.0,100080.0,100082.0,0.0056754029236318,0.0048661071143085,0.004866009871905
dblp,query_24_13,VEQ,CFL,110536,150,MM,MMN,MMI,77.5487,92.8772,90.2626,100079.0,100094.0,100091.0,0.001498815935411,0.0014985913241552,0.0009491362859797
dblp,query_24_14,VEQ,CFL,79828,254,MM,MMN,MMI,73.0821,86.3302,71.4226,100074.0,100087.0,100073.0,0.0025381217898754,0.0025377921208548,0.0007194747834081
dblp,query_24_15,VEQ,CFL,97128,142,MM,MMN,MMI,63.4988,70.0447,64.4579,100066.0,100071.0,100066.0,0.001419063418144,0.0014189925153141,0.0007195251134251
dblp,query_24_16,VEQ,CFL,89692,562,MMN,MM,MMI,101.893,124.992,103.546,100104.0,100126.0,100106.0,0.0056141612722768,0.005612927711084,0.001658242263201
dblp,query_24_17,VEQ,CFL,96472,218,MMI,MMN,MM,86.2678,89.2522,95.8545,100087.0,100090.0,100098.0,0.0040264969476555,0.0021780397642122,0.0021778656916222
dblp,query_24_18,VEQ,CFL,106740,492,MM,MMN,MMI,124.183,137.102,143.765,100127.0,100139.0,100145.0,0.0049137595254027,0.004913170692737,0.0007189575116081
dblp,query_24_19,VEQ,CFL,96572,379,MMI,MMN,MM,91.1704,84.5768,101.083,100092.0,100086.0,100103.0,0.008122527274907,0.0037867434006754,0.0037861003166738
dblp,query_24_20,VEQ,CFL,90496,598,MM,MMN,MMI,111.948,124.009,102.327,100113.0,100126.0,100103.0,0.0059732502272432,0.0059724746819008,0.0018980450136359
dblp,query_24_21,VEQ,CFL,77876,212,MMI,MM,MMN,83.8113,71.46,72.174,100085.0,100073.0,100073.0,0.002128191037618,0.0021184535289238,0.0021184535289238
dblp,query_24_22,VEQ,CFL,104576,459,MMI,MM,MMN,114.04,97.1109,97.6044,100115.0,100099.0,100100.0,0.0083803625830295,0.0045854603942097,0.0045854145854145
dblp,query_24_23,VEQ,CFL,124472,129,MM,MMN,MMI,97.7455,99.2035,92.3521,100100.0,100100.0,100093.0,0.0012887112887112,0.0012887112887112,0.0
dblp,query_24_24,VEQ,CFL,82972,157,MMI,MMN,MM,94.6087,78.8686,112.996,100097.0,100081.0,100115.0,0.0025175579687702,0.0015687293292433,0.0015681965739399
dblp,query_24_25,VEQ,CFL,81076,205,MM,MMN,MMI,81.0518,80.7013,85.1948,100083.0,100083.0,100086.0,0.0020482999110738,0.0020482999110738,0.0002397937773514
dblp,query_24_26,VEQ,CFL,93496,499,MM,MMN,MMI,113.966,120.153,98.2556,100116.0,100122.0,100099.0,0.0049842183067641,0.0049839196180659,0.0039960439165226
dblp,query_24_27,VEQ,CFL,59272,203,MMI,MM,MMN,75.5916,77.3249,86.1575,100077.0,100080.0,100087.0,0.0029477302477092,0.0020283772981614,0.0020282354351714
dblp,query_24_28,VEQ,CFL,88140,239,MMI,MMN,MM,62.8609,61.5675,76.0738,100064.0,100064.0,100078.0,0.0040673968660057,0.0023884713783178,0.0023881372529427
dblp,query_24_29,VEQ,CFL,109732,270,MMI,MMN,MM,118.16,117.074,131.847,100119.0,100119.0,100133.0,0.0043847821092899,0.0026967908189254,0.0026964137696863
dblp,query_24_30,VEQ,CFL,109976,122,MM,MMN,MMI,63.9779,77.2245,74.6344,100065.0,100080.0,100077.0,0.0012192075151151,0.0012190247801758,0.0007194460265595
dblp,query_24_31,VEQ,CFL,133784,1213,MM,MMN,MMI,92.2348,94.3641,94.3735,100094.0,100095.0,100097.0,0.0121186085080024,0.0121184874369349,0.0026174610627691
dblp,query_24_32,VEQ,CFL,91380,291,MMI,MMN,MM,85.2526,78.8034,97.2884,100088.0,100080.0,100100.0,0.0031772040604268,0.0029076738609112,0.0029070929070929
