data,query,filter,order,mem_cost,coverage,engine_1,engine_2,engine_3,preproc_time_1,preproc_time_2,preproc_time_3,total_time_1,total_time_2,total_time_3,coverage_per_time_1,coverage_per_time_2,coverage_per_time_3
wordnet,query_16_1,VEQ,CFL,21369088,48662,MMI,MMN,MM,2069.92,2063.91,2110.91,102071.0,102065.0,102112.0,0.5086851309382685,0.5024641160045069,0.4765551551237856
wordnet,query_16_2,VEQ,CFL,20655212,10701,MMI,MMN,MM,2041.65,2039.29,2193.81,102043.0,102041.0,102195.0,0.1572180355340395,0.1048696112346997,0.104711580801409
wordnet,query_16_3,VEQ,CFL,3349872,49005,MMI,MMN,MM,475.227,465.315,404.77,100476.0,100466.0,100406.0,0.5109279828018631,0.492803535524456,0.4880684421249726
wordnet,query_16_4,VEQ,CFL,9327824,59328,MMI,MM,MMN,1243.53,1298.19,1319.41,101245.0,101299.0,101321.0,0.59241444021927,0.5856721191719563,0.5855449511947178
wordnet,query_16_5,VEQ,CFL,198828,62,MM,MMI,MMN,123.363,123.723,138.76,124.718,125.179,140.195,0.4971215061178017,0.4952907436550859,0.4422411640928707
wordnet,query_16_6,VEQ,CFL,8211752,57092,MMI,MMN,MM,944.339,917.466,896.475,100946.0,100919.0,100898.0,0.5816971450082222,0.5748570635856479,0.5658387678645761
wordnet,query_16_7,VEQ,CFL,22078804,48177,MMI,MMN,MM,2176.45,2374.98,2197.51,102178.0,102376.0,102199.0,0.5216778562900037,0.5140267250136751,0.4714038297830702
wordnet,query_16_8,VEQ,CFL,22110432,54943,MMI,MMN,MM,2255.57,2080.7,2232.8,102257.0,102082.0,102234.0,0.5530574923966085,0.5519582296585098,0.5374239489797915
wordnet,query_16_9,VEQ,CFL,15164256,61279,MMI,MMN,MM,1792.55,1764.99,1735.3,101794.0,101766.0,101736.0,0.6042104642709787,0.602490026138396,0.6023334906031297
wordnet,query_16_10,VEQ,CFL,16019940,282,MM,MMN,MMI,1622.48,1647.84,1614.04,101624.0,101649.0,101615.0,0.0027749350547114,0.0027742525750376,0.0001574570683462
wordnet,query_16_11,VEQ,CFL,9994096,61625,MMI,MMN,MM,1170.47,1243.54,1257.28,101172.0,101245.0,101258.0,0.6166725971612699,0.6117240357548521,0.6085938888779158
wordnet,query_16_12,VEQ,CFL,119072,2455,MMI,MMN,MM,286.691,290.35,467.958,288.404,292.081,471.721,8.512364599658811,8.405202666383639,5.204347485060024
wordnet,query_16_13,VEQ,CFL,17479992,2003,MMN,MM,MMI,1841.19,1857.93,1939.26,101843.0,101859.0,101941.0,0.0196675274687509,0.019664438095799,0.0003139070638898
wordnet,query_16_14,VEQ,CFL,22646640,44541,MMI,MMN,MM,2234.74,2591.78,2280.52,102236.0,102593.0,102282.0,0.4990707774169568,0.4877428284580819,0.4354725171584443
wordnet,query_16_15,VEQ,CFL,21567696,45011,MMI,MMN,MM,2178.8,2192.34,2129.83,102180.0,102193.0,102131.0,0.5181346643178705,0.5151722720734296,0.4407182931724941
wordnet,query_16_16,VEQ,CFL,11550976,2284,MMI,MMN,MM,1286.0,1452.4,1376.31,101287.0,101453.0,101377.0,0.04573143641336,0.0227593072654332,0.0225297651341033
wordnet,query_16_17,VEQ,CFL,13298704,60691,MMI,MMN,MM,1583.44,1630.57,1558.11,101585.0,101632.0,101559.0,0.6056996603829305,0.6008048646095718,0.597593517068896
wordnet,query_16_18,VEQ,CFL,21118800,50205,MMI,MMN,MM,2077.93,2177.88,2256.71,102079.0,102179.0,102258.0,0.5254165891123541,0.5159475038902318,0.4909640321539635
wordnet,query_16_19,VEQ,CFL,19602820,36385,MMI,MMN,MM,1995.45,2210.44,1985.78,101997.0,102212.0,101987.0,0.4604351108365932,0.4355261613117833,0.3567611558335866
wordnet,query_16_20,VEQ,CFL,9270644,49434,MMI,MMN,MM,1458.53,1437.74,1292.85,101460.0,101439.0,101294.0,0.530307510348906,0.5277161643943651,0.4880249570556992
wordnet,query_16_21,VEQ,CFL,18848964,25350,MMN,MM,MMI,2033.31,1829.26,1933.25,102035.0,101830.0,101934.0,0.3685206056745234,0.2489443189629775,0.099770439696274
wordnet,query_16_22,VEQ,CFL,22320188,53282,MMI,MMN,MM,2121.4,2183.87,2103.8,102123.0,102185.0,102105.0,0.5527550111140488,0.5497969369281206,0.5218353655550658
wordnet,query_16_23,VEQ,CFL,21195652,1649,MMI,MMN,MM,2040.43,2053.71,2247.58,102042.0,102055.0,102249.0,0.0570059387311107,0.0209886825731223,0.01612729708848
wordnet,query_16_24,VEQ,CFL,20561836,46959,MMI,MMN,MM,2026.04,2179.17,1969.91,102027.0,102180.0,101971.0,0.5059445048859615,0.5030534351145038,0.4605132831883575
wordnet,query_16_25,VEQ,CFL,15617084,44550,MMI,MMN,MM,1715.51,1749.39,1818.03,101717.0,101751.0,101819.0,0.4812174956005387,0.4750911538952934,0.4375411269016588
wordnet,query_16_26,VEQ,CFL,20790316,42620,MMI,MMN,MM,2149.9,2272.86,2056.53,102151.0,102274.0,102058.0,0.4878757917201006,0.4724954533899134,0.4176056752042956
wordnet,query_16_27,VEQ,CFL,19025348,41941,MMI,MMN,MM,1970.97,1776.35,1876.64,101972.0,101778.0,101878.0,0.4780527988075158,0.4743166499636463,0.4116786744930211
wordnet,query_16_28,VEQ,CFL,21012020,17573,MMI,MM,MMN,1938.67,2068.01,2136.94,101940.0,102069.0,102138.0,0.18211693152835,0.1721678472405921,0.1720515381150991
wordnet,query_16_29,VEQ,CFL,20422100,21890,MMI,MMN,MM,1869.81,1796.07,1807.72,101871.0,101797.0,101809.0,0.2450157552198368,0.2345746927709068,0.2150104607647654
wordnet,query_16_30,VEQ,CFL,11689248,52803,MMI,MMN,MM,1558.02,1474.34,1602.34,101559.0,101475.0,101604.0,0.5410451067852184,0.5399260901699926,0.5196941065312389
