data,query,filter,order,mem_cost,coverage,engine_1,engine_2,engine_3,preproc_time_1,preproc_time_2,preproc_time_3,total_time_1,total_time_2,total_time_3,coverage_per_time_1,coverage_per_time_2,coverage_per_time_3
yeast,query_16_1,VEQ,CFL,18472,394,MMI,MMN,MM,4.53876,4.54773,4.53761,1844.48,1859.81,1881.02,0.2136103400416377,0.2118495975395336,0.209460824446311
yeast,query_16_2,VEQ,CFL,812,30,MMN,MMI,MM,0.509146,0.659252,0.709427,0.541565,0.712521,0.755264,55.39501260236537,42.1040221972405,39.72121006694348
yeast,query_16_3,VEQ,CFL,4708,137,MMI,MM,MMN,3.92374,3.9826,5.4201,11.3015,11.6628,15.4526,12.122284652479758,11.746750351545083,8.865821932878609
yeast,query_16_4,VEQ,CFL,2800,58,MMI,MMN,MM,1.20138,2.31011,2.35237,3.25674,6.29932,6.63129,17.809220263207994,9.207343014801598,8.746412839734049
yeast,query_16_5,VEQ,CFL,7148,55,MMN,MM,MMI,3.43183,6.46384,6.67985,4.45957,8.52139,8.86691,12.333027623739508,6.454346063259632,6.20283729055556
yeast,query_16_6,VEQ,CFL,8304,218,MMN,MM,MMI,3.92111,3.92819,3.87533,107.141,109.271,110.434,2.034701934833537,1.995039855039306,1.9740297372186104
yeast,query_16_7,VEQ,CFL,1256,47,MMN,MMI,MM,1.00436,1.02266,1.58307,1.3143,1.34001,1.90285,35.76048086433843,35.07436511667824,24.6997924166382
yeast,query_16_8,VEQ,CFL,6820,134,MMN,MM,MMI,2.64172,2.65737,2.66702,24.7531,25.7221,32.4021,5.413463364184688,5.20952799343755,4.135534425237871
yeast,query_16_9,VEQ,CFL,2420,60,MM,MMI,MMN,1.60184,1.61004,3.1536,1.80356,1.81285,3.53757,33.26753753687152,33.097057120004415,16.96079512207532
yeast,query_16_10,VEQ,CFL,17396,295,MMI,MMN,MM,4.63203,4.68111,4.71821,835.599,845.761,864.412,0.3530401544281407,0.3487983011749182,0.3412724487859955
yeast,query_16_11,VEQ,CFL,1908,55,MMN,MM,MMI,1.4114,1.41962,1.45177,1.89645,1.91856,1.94062,29.001555537978856,28.66733383370861,28.341457884593584
yeast,query_16_12,VEQ,CFL,15092,283,MMI,MMN,MM,3.13691,3.149,3.13273,1522.73,1683.5,1687.02,0.1858504134022446,0.1681021681021681,0.1677514196630745
