data,query,filter,order,mem_cost,coverage,engine_1,engine_2,engine_3,preproc_time_1,preproc_time_2,preproc_time_3,total_time_1,total_time_2,total_time_3,coverage_per_time_1,coverage_per_time_2,coverage_per_time_3
dblp,query_32_14,VEQ,CFL,93204,162,MM,MMN,MMI,113.347,117.277,113.026,100114,100118,100114,0.0016181553029546,0.0016180906530294,0.0003196356153984
dblp,query_32_15,VEQ,CFL,95832,189,MMI,MM,MMN,115.625,115.225,116.433,100118,100116,100118,0.0028466409636628,0.0018878101402373,0.0018877724285343
dblp,query_32_16,VEQ,CFL,104064,130,MMI,MMN,MM,76.3672,75.6735,78.2139,100078,100078,100081,0.0025679969623693,0.0012989867903035,0.0012989478522396
dblp,query_32_17,VEQ,CFL,126144,122,MMN,MM,MMI,124.105,128.061,144.582,100125,100129,100146,0.0012184769038701,0.0012184282275864,0.0003195334811175
dblp,query_32_18,VEQ,CFL,152848,621,MM,MMN,MMI,139.333,147.134,139.672,100141,100148,100141,0.0062012562287175,0.0062008227822822,0.0022268601272206
dblp,query_32_19,VEQ,CFL,115964,870,MM,MMN,MMI,114.198,117.27,124.882,100115,100118,100126,0.0086900064925335,0.0086897460996024,0.0085292531410422
dblp,query_32_20,VEQ,CFL,147220,489,MM,MMN,MMI,142.514,154.39,143.021,100144,100156,100144,0.0048829685253235,0.0048823834817684,0.0015877136922831
dblp,query_32_21,VEQ,CFL,91428,399,MMI,MMN,MM,150.89,123.92,124.389,100152,100125,100126,0.0044232766195383,0.0039850187265917,0.0039849789265525
dblp,query_32_22,VEQ,CFL,91612,164,MM,MMN,MMI,105.809,106.629,112.142,100107,100109,100113,0.001638247075629,0.0016382143463624,0.0006392776162935
dblp,query_32_23,VEQ,CFL,88916,122,MM,MMN,MMI,96.719,96.4304,111.936,100098,100099,100113,0.0012188055705408,0.0012187933945394,0.0006392776162935
dblp,query_32_24,VEQ,CFL,123744,0,MM,MMI,MMN,96.3383,81.713,80.3149,100099,100084,100083,0.0,0.0,0.0
dblp,query_32_25,VEQ,CFL,118632,175,MMI,MM,MMN,69.1638,84.5024,86.2223,100071,100087,100087,0.0023883043039441,0.0017484788234236,0.0017484788234236
dblp,query_32_26,VEQ,CFL,113276,470,MMI,MM,MMN,100.996,101.322,104.804,100102,100102,100107,0.0049549459551257,0.0046952108848974,0.0046949763752784
dblp,query_32_27,VEQ,CFL,135500,150,MMI,MMN,MM,102.096,105.604,110.854,100105,100107,100113,0.0015883322511363,0.0014983967155143,0.001498306913188
dblp,query_32_28,VEQ,CFL,140036,756,MMN,MM,MMI,148.932,165.208,149.99,100151,100168,100151,0.0075486016115665,0.0075473205015573,0.0069495062455691
dblp,query_32_29,VEQ,CFL,129032,215,MMN,MM,MMI,78.2849,91.428,76.4263,100079,100093,100078,0.0021483028407558,0.0021480023578072,0.001588760766602
dblp,query_32_30,VEQ,CFL,135052,121,MM,MMN,MMI,92.3389,92.3307,94.3474,100095,100095,100097,0.0012088515909885,0.0012088515909885,0.0003196899007962
dblp,query_32_31,VEQ,CFL,146808,1304,MMI,MM,MMN,151.441,134.271,199.516,100153,100135,100201,0.0136491168512176,0.0130224197333599,0.0130138421772237
dblp,query_32_32,VEQ,CFL,118808,104,MMI,MM,MMN,99.4793,107.793,110.978,100101,100109,100113,0.0016783049120388,0.0010388676342786,0.001038826126477
dblp,query_32_33,VEQ,CFL,77000,235,MMN,MM,MMI,83.2771,83.546,98.7184,100084,100086,100101,0.0023480276567683,0.0023479807365665,0.0003196771261026
dblp,query_32_34,VEQ,CFL,103412,138,MMN,MM,MMI,82.0007,91.1483,83.1187,100083,100093,100086,0.0013788555498935,0.001378717792453,0.0003197250364686
dblp,query_32_35,VEQ,CFL,132580,437,MMN,MM,MMI,102.943,128.323,103.574,100104,100129,100106,0.0043654599216814,0.004364369962748,0.0006393223183425
dblp,query_32_36,VEQ,CFL,84336,285,MMN,MM,MMI,65.3665,76.638,76.5879,100068,100079,100078,0.0028480633169444,0.0028477502772809,0.0021183476888027
dblp,query_32_37,VEQ,CFL,138776,113,MMI,MM,MMN,110.625,94.2028,94.6918,100113,100095,100096,0.0017680021575619,0.001128927518857,0.0011289162404092
dblp,query_32_38,VEQ,CFL,102312,166,MMN,MM,MMI,99.9296,102.739,101.218,100102,100104,100102,0.0016583085253041,0.0016582753935906,0.0003196739325887
dblp,query_32_39,VEQ,CFL,121376,292,MM,MMN,MMI,107.175,125.458,109.485,100110,100127,100112,0.0029167915293177,0.0029162963036943,0.0006392840019178
dblp,query_32_40,VEQ,CFL,104772,235,MMN,MM,MMI,116.94,139.049,115.238,100119,100140,100116,0.0023472068238795,0.0023467145995606,0.0006392584601861
dblp,query_32_41,VEQ,CFL,132240,178,MMI,MMN,MM,80.6813,75.2695,80.63,100083,100078,100082,0.0024179930657554,0.0017786126821079,0.0017785415958913
dblp,query_32_42,VEQ,CFL,126444,1019,MMN,MM,MMI,149.233,151.138,153.853,100151,100152,100156,0.0101746362991882,0.0101745347072449,0.0009585047326171
dblp,query_32_43,VEQ,CFL,102992,155,MM,MMN,MMI,96.8316,128.188,89.3247,100099,100130,100092,0.0015484670176525,0.001547987616099,0.000639411741198
dblp,query_32_44,VEQ,CFL,152432,985,MMN,MM,MMI,151.856,174.407,155.595,100154,100176,100157,0.0098348543243405,0.0098326944577543,0.0028555168385634
dblp,query_32_45,VEQ,CFL,90268,122,MMI,MMN,MM,96.767,96.0122,97.6187,100098,100098,100100,0.0015384922775679,0.0012188055705408,0.0012187812187812
dblp,query_32_46,VEQ,CFL,124664,1779,MMN,MM,MMI,130.231,155.782,147.579,100131,100157,100149,0.0177667255894777,0.0177621134818335,0.0065102996535162
dblp,query_32_47,VEQ,CFL,119636,266,MMN,MM,MMI,114.218,115.858,119.128,100116,100117,100122,0.0026569179751488,0.0026568914370186,0.0003196100757076
dblp,query_32_48,VEQ,CFL,129368,876,MMN,MM,MMI,122.773,109.361,129.557,100125,100111,100132,0.0087690387016229,0.0087502871812288,0.0048236328046977
dblp,query_32_49,VEQ,CFL,92924,0,MM,MMI,MMN,104.729,96.7057,105.207,100108,100099,100108,0.0,0.0,0.0
dblp,query_32_50,VEQ,CFL,102196,258,MMI,MMN,MM,144.472,125.984,141.673,100147,100127,100143,0.0038643194504079,0.0025867148721124,0.0025763158683083
