data,query,memory_usage,time_cost,MatCo_num_results,coverage,coverage_per_time
eu2005,query_4_1,836,207.641,21182,24346,117.25044668442168
eu2005,query_4_2,824,63.3603,22177,25090,395.9892866668876
eu2005,query_4_3,748,223.809,13559,15730,70.2831432158671
eu2005,query_4_4,892,296.041,18551,21434,72.40213348826683
eu2005,query_4_5,748,66.9805,20945,23778,354.9988429468278
eu2005,query_4_6,900,529.903,20435,23380,44.12128257435795
eu2005,query_4_7,940,724.838,16324,18553,25.596064224005918
eu2005,query_4_8,636,149.643,15446,18574,124.12207721042748
eu2005,query_4_9,772,275.77,20239,23247,84.29850962758822
eu2005,query_4_10,816,71.4927,20164,22815,319.1234909298432
eu2005,query_4_11,916,72.749,13831,16187,222.5047766979615
eu2005,query_4_12,912,71.0752,25524,28301,398.18389536716046
eu2005,query_4_13,912,68.8399,23323,26138,379.6925910700045
eu2005,query_4_14,704,200.249,17725,20770,103.72086751993768
eu2005,query_4_15,852,192.679,21692,24651,127.93817696791035
eu2005,query_4_16,768,193.03,15846,18058,93.55022535357199
eu2005,query_4_17,836,251.316,21104,24018,95.56892517786372
eu2005,query_4_18,876,271.322,21506,24392,89.90056095709157
eu2005,query_4_19,768,207.652,18138,21215,102.16612409223124
eu2005,query_4_20,780,68.1244,13852,16336,239.79660738296414
eu2005,query_4_21,844,280.845,16507,18943,67.45001691324396
eu2005,query_4_22,772,320.673,16626,19019,59.30963941460615
eu2005,query_4_23,620,242.341,20370,23354,96.36834047891195
eu2005,query_4_24,888,132.35,17886,20841,157.46883264072537
eu2005,query_4_25,836,246.032,17230,20363,82.76565649996748
eu2005,query_4_26,940,56.1695,16974,18964,337.6209508719145
eu2005,query_4_27,912,156.683,16890,19875,126.84847749915436
eu2005,query_4_28,940,413.223,22516,25567,61.87216103653475
eu2005,query_4_29,720,165.474,17706,20665,124.88366752480754
eu2005,query_4_30,872,342.517,16747,19104,55.775333779053305
eu2005,query_4_31,836,249.614,14720,16929,67.82071518424448
eu2005,query_4_32,836,134.069,19394,22412,167.16765247745565
eu2005,query_4_33,844,242.483,15775,18105,74.66502806382303
eu2005,query_4_34,912,70.0741,12047,14571,207.9370266617766
eu2005,query_4_35,948,202.598,20819,23755,117.25189784696788
eu2005,query_4_36,908,205.141,18587,21580,105.1959384033421
eu2005,query_4_37,868,220.047,20569,23652,107.48612796357142
eu2005,query_4_38,748,55.5805,16817,19581,352.29981738199547
eu2005,query_4_39,948,189.983,22106,24944,131.2959580594053
eu2005,query_4_40,832,237.245,13785,15858,66.84229383127146
eu2005,query_4_41,704,154.197,18763,21741,140.99496099145898
eu2005,query_4_42,844,129.996,18692,21766,167.43592110526475
eu2005,query_4_43,912,67.9493,23337,26042,383.25633965324147
eu2005,query_4_44,868,71.9569,9844,11655,161.97195821387524
eu2005,query_4_45,896,293.826,20174,23131,78.72346218510275
eu2005,query_4_46,748,106.292,12973,15246,143.4350656681594
eu2005,query_4_47,872,209.035,18140,21158,101.21749946181262
eu2005,query_4_48,872,65.5542,25725,28272,431.27671453545315
eu2005,query_4_49,736,71.396,12121,14676,205.55773432685305
eu2005,query_4_50,916,198.619,16711,19226,96.79839290299518
