data,query,filter,order,mem_cost,coverage,engine_1,engine_2,engine_3,preproc_time_1,preproc_time_2,preproc_time_3,total_time_1,total_time_2,total_time_3,coverage_per_time_1,coverage_per_time_2,coverage_per_time_3
eu2005,query_4_1,VEQ,CFL,567228,24346,MMI,MMN,MM,483.132,436.031,433.992,1085.34,1121.91,1127.79,22.43168039508357,21.70049290941341,21.587352255295755
eu2005,query_4_2,VEQ,CFL,525312,25090,MMI,MMN,MM,411.171,410.513,417.563,716.135,902.129,936.114,35.03529362480538,27.81198697747218,26.80229117393821
eu2005,query_4_3,VEQ,CFL,470164,15730,MMI,MMN,MM,418.387,413.667,416.653,748.419,761.933,805.611,21.01763851532364,20.64485984988181,19.525552655065532
eu2005,query_4_4,VEQ,CFL,515100,21434,MMI,MM,MMN,448.7,441.635,457.301,956.115,1051.12,1061.08,22.41780538951904,20.39158231220032,20.200173408225584
eu2005,query_4_5,VEQ,CFL,534936,23778,MMI,MMN,MM,453.836,477.316,572.663,914.287,1116.21,1268.09,26.00715092744401,21.30244308866611,18.75103502117358
eu2005,query_4_6,VEQ,CFL,553236,23380,MMI,MMN,MM,488.128,479.776,565.13,1081.46,1192.03,1293.94,21.61892256764004,19.613600328850783,18.068843995857613
eu2005,query_4_7,VEQ,CFL,541908,18553,MMI,MMN,MM,492.616,492.454,484.912,1030.35,1032.03,1053.0,18.006502644732375,17.977190585544996,17.619183285849953
eu2005,query_4_8,VEQ,CFL,443504,18574,MMI,MM,MMN,431.785,420.023,503.58,839.458,942.611,1013.5,22.1261814170572,19.704841127464032,18.326591021213616
eu2005,query_4_9,VEQ,CFL,549060,23247,MMI,MMN,MM,558.502,480.264,484.851,1157.06,1196.67,1221.58,20.09143864622405,19.42640828298528,19.03027227033841
eu2005,query_4_10,VEQ,CFL,506840,22815,MMI,MMN,MM,463.807,451.941,454.547,774.818,945.605,963.598,29.44562464991779,24.12741049381084,23.676886004329607
eu2005,query_4_11,VEQ,CFL,534584,16187,MMI,MMN,MM,498.727,505.362,513.086,937.778,1080.53,1100.58,17.261014867058087,14.980611366644148,14.707699576586892
eu2005,query_4_12,VEQ,CFL,634456,28301,MMI,MM,MMN,616.7,495.36,523.084,1235.68,1328.58,1339.42,22.903178816522075,21.301690526727786,21.12929476937779
eu2005,query_4_13,VEQ,CFL,564848,26138,MMI,MMN,MM,483.365,481.396,478.43,878.815,1089.91,1104.2,29.74232346967223,23.981796662109712,23.671436333997462
eu2005,query_4_14,VEQ,CFL,513424,20770,MMI,MMN,MM,467.13,464.034,468.682,1023.05,1168.02,1262.06,20.30203802355701,17.782229756339788,16.457220734354944
eu2005,query_4_15,VEQ,CFL,563896,24651,MMI,MMN,MM,489.368,487.595,480.421,1186.6,1334.34,1349.92,20.77448171245576,18.474301902063942,18.26108213820078
eu2005,query_4_16,VEQ,CFL,539140,18058,MMI,MMN,MM,473.775,471.567,544.251,1075.56,1172.65,1309.6,16.789393432258546,15.399309256811494,13.788943188759928
eu2005,query_4_17,VEQ,CFL,578780,24018,MMI,MMN,MM,485.846,480.303,546.715,1155.8,1294.2,1371.1,20.78041183595778,18.558182661103384,17.5173218583619
eu2005,query_4_18,VEQ,CFL,572388,24392,MMI,MMN,MM,476.071,480.114,478.963,1196.71,1321.78,1347.23,20.38254882135187,18.45390307010244,18.105297536426598
eu2005,query_4_19,VEQ,CFL,529076,21215,MMI,MMN,MM,462.711,470.446,471.513,1037.78,1177.42,1192.83,20.44267571161518,18.018209305090792,17.7854346386325
eu2005,query_4_20,VEQ,CFL,576440,16336,MMI,MMN,MM,616.996,520.676,530.278,1070.95,1118.33,1131.26,15.253746673514168,14.607495104307317,14.440535332284355
eu2005,query_4_21,VEQ,CFL,562036,18943,MMI,MM,MMN,530.8,484.513,531.365,1208.0,1304.92,1324.67,15.681291390728475,14.516598718695398,14.30016532419395
eu2005,query_4_22,VEQ,CFL,552712,19019,MMI,MMN,MM,453.761,476.209,492.192,894.044,940.779,987.042,21.27300222360421,20.21622506454757,19.268683602116223
eu2005,query_4_23,VEQ,CFL,531256,23354,MMI,MMN,MM,464.814,460.305,460.298,1113.76,1198.61,1243.17,20.968610831777045,19.4842359065918,18.78584586178881
eu2005,query_4_24,VEQ,CFL,491044,20841,MMI,MM,MMN,431.864,445.948,455.845,966.412,1093.17,1098.3,21.5653365231392,19.064738329811465,18.97568970226714
eu2005,query_4_25,VEQ,CFL,481452,20363,MMI,MMN,MM,415.491,429.929,457.081,848.898,944.228,990.52,23.98756976692135,21.565765895525235,20.557888785688327
eu2005,query_4_26,VEQ,CFL,584296,18964,MMI,MMN,MM,473.796,469.846,475.053,778.586,813.636,831.112,24.35697533734231,23.30771991406477,22.817622654949037
eu2005,query_4_27,VEQ,CFL,474272,19875,MMI,MMN,MM,425.688,425.821,467.158,895.846,931.652,1013.53,22.18573281568484,21.333072864116644,19.609681015855475
eu2005,query_4_28,VEQ,CFL,594104,25567,MMI,MMN,MM,524.994,479.42,499.289,1363.55,1409.46,1486.28,18.750320853654067,18.13957118329005,17.20200769706919
eu2005,query_4_29,VEQ,CFL,507676,20665,MMI,MM,MMN,452.482,469.838,577.93,1020.23,1167.23,1336.57,20.255236564304127,17.704308491042895,15.461217893563376
eu2005,query_4_30,VEQ,CFL,545064,19104,MMN,MM,MMI,469.63,465.667,452.967,872.132,897.4,909.044,21.904940995170456,21.28816581234678,21.01548439899499
eu2005,query_4_31,VEQ,CFL,509536,16929,MMI,MM,MMN,447.219,495.507,533.905,984.03,1137.4,1212.01,17.20374378829914,14.883945841392649,13.967706537074775
eu2005,query_4_32,VEQ,CFL,521180,22412,MMI,MMN,MM,449.401,450.47,450.91,1002.64,1070.64,1096.85,22.35298811138594,20.933273556003883,20.433058303323158
eu2005,query_4_33,VEQ,CFL,548816,18105,MMI,MM,MMN,477.818,458.333,469.395,1134.25,1188.88,1189.39,15.962089486444787,15.22861853172734,15.222088633669358
eu2005,query_4_34,VEQ,CFL,490452,14571,MMI,MMN,MM,492.767,472.195,503.349,873.291,932.703,987.225,16.685159929508032,15.622336370741811,14.75955329332219
eu2005,query_4_35,VEQ,CFL,543488,23755,MMI,MMN,MM,470.259,482.826,471.487,1099.65,1201.12,1223.93,21.602328013458827,19.777374450512852,19.408789718366247
eu2005,query_4_36,VEQ,CFL,519580,21580,MMI,MM,MMN,444.063,444.515,461.543,988.875,1135.9,1167.81,21.822778409809125,18.998151245708247,18.47903340440654
eu2005,query_4_37,VEQ,CFL,547384,23652,MMI,MMN,MM,461.112,452.103,553.763,1046.13,1158.65,1274.17,22.60904476499097,20.413412160704265,18.56267217090341
eu2005,query_4_38,VEQ,CFL,464328,19581,MMI,MMN,MM,441.746,420.992,424.278,801.224,967.685,1003.2,24.43885854642397,20.23489048605693,19.51854066985646
eu2005,query_4_39,VEQ,CFL,597512,24944,MMI,MMN,MM,495.022,488.627,499.58,1196.3,1316.35,1337.86,20.85095711777982,18.94936756941543,18.6447012392926
eu2005,query_4_40,VEQ,CFL,499252,15858,MMI,MMN,MM,452.899,449.024,442.173,770.185,804.187,820.642,20.589858280802662,19.71929414427241,19.323895194250355
