data,query,filter,order,mem_cost,coverage,engine_1,engine_2,engine_3,preproc_time_1,preproc_time_2,preproc_time_3,total_time_1,total_time_2,total_time_3,coverage_per_time_1,coverage_per_time_2,coverage_per_time_3
wordnet,query_24_1,VEQ,CFL,13101072,9913,MMN,MMI,MM,1477.58,1731.83,1376.03,101479.0,101733.0,101377.0,0.1176105401117472,0.1171694533730451,0.0977835209169732
wordnet,query_24_2,VEQ,CFL,5259932,52277,MMN,MM,MMI,874.752,961.956,882.638,100876.0,100963.0,100884.0,0.518230302549665,0.5177837425591554,0.0
wordnet,query_24_3,VEQ,CFL,106860,543,MM,MMI,MMN,38.7079,37.9127,64.3166,43.4176,44.9441,71.5369,12.50644899764151,12.081674791574423,7.590488265496548
wordnet,query_24_4,VEQ,CFL,23483960,5687,MMN,MM,MMI,2588.58,2572.59,2612.95,102590.0,102574.0,102614.0,0.0918900477629398,0.0554428997601731,0.0475178825501393
wordnet,query_24_5,VEQ,CFL,30317684,58973,MMN,MMI,MM,3193.55,3149.53,2992.7,103195.0,103151.0,102994.0,0.5810649740782015,0.58040154724627,0.5725867526263666
wordnet,query_24_6,VEQ,CFL,17936744,3451,MMI,MMN,MM,2097.45,2056.33,2129.32,102099.0,102057.0,102131.0,0.0498339846619457,0.0339516152738175,0.0337899364541618
wordnet,query_24_7,VEQ,CFL,17143028,59913,MMI,MMN,MM,1707.65,1844.17,1679.19,101709.0,101845.0,101680.0,0.597410258679173,0.5911924984044381,0.5892309205350118
wordnet,query_24_8,VEQ,CFL,27821728,52088,MMN,MM,MMI,2695.14,2952.86,2956.58,102696.0,102954.0,102958.0,0.5072446833372283,0.505934689278707,0.0058179063307368
wordnet,query_24_9,VEQ,CFL,7506280,22762,MMI,MMN,MM,1069.03,1058.31,1140.24,101070.0,101059.0,101141.0,0.2266547937073315,0.2252347638508198,0.2250521549124489
wordnet,query_24_10,VEQ,CFL,33547356,50464,MMI,MMN,MM,3146.79,3081.23,3241.58,103148.0,103082.0,103243.0,0.540010470392058,0.5398323664655323,0.4887885861511192
wordnet,query_24_11,VEQ,CFL,6848844,61737,MMI,MMN,MM,799.138,763.975,813.897,100800.0,100765.0,100815.0,0.6140277777777777,0.6128516846127128,0.6123791102514506
wordnet,query_24_12,VEQ,CFL,44052,330,MM,MMI,MMN,30.0179,30.9522,40.4249,35.6907,36.7581,47.2618,9.246106128487254,8.977613097521363,6.982383235509439
wordnet,query_24_13,VEQ,CFL,16658488,10496,MMI,MMN,MM,2014.82,2080.3,2050.74,102016.0,102081.0,102052.0,0.1732277289836888,0.1563366346332814,0.1028495276917649
wordnet,query_24_14,VEQ,CFL,29959520,2890,MMI,MMN,MM,3024.44,3025.77,3039.07,103026.0,103027.0,103040.0,0.0815910546852251,0.029535946887709,0.0280473602484472
wordnet,query_24_15,VEQ,CFL,28806280,43745,MMN,MM,MMI,2942.57,2980.17,3224.56,102944.0,102981.0,103226.0,0.4793188529686042,0.4247870966488964,0.0002324995640633
wordnet,query_24_16,VEQ,CFL,29719912,45573,MMI,MMN,MM,3000.32,3043.92,3108.85,103001.0,103045.0,103110.0,0.4812962980941933,0.4797418603522733,0.4419842886237998
wordnet,query_24_17,VEQ,CFL,22401664,21257,MMI,MMN,MM,2455.8,2475.05,2508.71,102457.0,102476.0,102510.0,0.2839435080082376,0.2718197431593739,0.2073651351087699
wordnet,query_24_18,VEQ,CFL,22887308,3312,MMN,MM,MMI,2165.51,2280.13,2177.66,102167.0,102281.0,102179.0,0.033797605880568,0.032381380706094,0.0303682752816136
wordnet,query_24_19,VEQ,CFL,25380752,48886,MMI,MMN,MM,2653.09,2562.01,2807.05,102654.0,102563.0,102808.0,0.5071404913593236,0.5054649337480378,0.4755077425881254
wordnet,query_24_20,VEQ,CFL,11728160,22949,MMI,MMN,MM,1307.46,1425.35,1406.88,101309.0,101427.0,101408.0,0.2791755915071711,0.2545771835901683,0.2263036446828652
