data,query,memory_usage,time_cost,MatCo_num_results,coverage,coverage_per_time
wordnet,query_24_1,1472,100005.0,409,432,0.00431978401079946
wordnet,query_24_2,1420,100005.0,2856,2972,0.029718514074296286
wordnet,query_24_3,1340,142.144,466,543,3.820069788383611
wordnet,query_24_4,1488,100005.0,36599,37217,0.3721513924303785
wordnet,query_24_5,1424,100005.0,0,0,0.0
wordnet,query_24_6,1336,100005.0,236,263,0.002629868506574671
wordnet,query_24_7,1424,100001.0,0,0,0.0
wordnet,query_24_8,1424,100008.0,0,0,0.0
wordnet,query_24_9,1416,100004.0,16281,17181,0.171803127874885
wordnet,query_24_10,1424,100004.0,0,0,0.0
wordnet,query_24_11,1488,100001.0,62363,63077,0.6307636923630764
wordnet,query_24_12,1468,1431.05,216,330,0.23059990915761155
wordnet,query_24_13,1484,100005.0,1569,1951,0.019509024548772562
wordnet,query_24_14,1352,100005.0,438,461,0.004609769511524424
wordnet,query_24_15,1488,100004.0,0,0,0.0
wordnet,query_24_16,1480,100004.0,0,0,0.0
wordnet,query_24_17,1336,100005.0,404,427,0.0042697865106744665
wordnet,query_24_18,1488,100005.0,31371,32355,0.32353382330883457
wordnet,query_24_19,1484,100005.0,0,0,0.0
wordnet,query_24_20,1424,100004.0,0,0,0.0
wordnet,query_24_21,1488,100004.0,60139,60830,0.608275668973241
wordnet,query_24_22,1468,100005.0,3911,3967,0.03966801659917004
wordnet,query_24_23,1360,100004.0,0,0,0.0
wordnet,query_24_24,1332,100004.0,0,0,0.0
wordnet,query_24_25,1488,100005.0,0,0,0.0
wordnet,query_24_26,1420,100004.0,0,0,0.0
wordnet,query_24_27,1400,100005.0,555,589,0.0058897055147242635
wordnet,query_24_28,1480,100005.0,13211,13744,0.13743312834358282
wordnet,query_24_29,1420,100001.0,35956,37424,0.37423625763742363
wordnet,query_24_30,1360,100005.0,57438,61154,0.6115094245287735
wordnet,query_24_31,1488,100004.0,6145,6965,0.06964721411143554
wordnet,query_24_32,1476,100005.0,6405,6670,0.06669666516674166
wordnet,query_24_33,1420,100001.0,0,0,0.0
wordnet,query_24_34,1408,100001.0,8105,8561,0.08560914390856092
wordnet,query_24_35,1424,100005.0,0,0,0.0
wordnet,query_24_36,1424,100004.0,0,0,0.0
wordnet,query_24_37,1424,100005.0,13347,15831,0.1583020848957552
wordnet,query_24_38,1360,100004.0,0,0,0.0
wordnet,query_24_39,1488,100005.0,32151,32616,0.3261436928153592
wordnet,query_24_40,1420,100005.0,0,0,0.0
wordnet,query_24_41,1424,100004.0,34971,35625,0.3562357505699772
wordnet,query_24_42,1488,100005.0,60960,61500,0.6149692515374231
wordnet,query_24_43,1484,100004.0,0,0,0.0
wordnet,query_24_44,1488,100004.0,52525,53356,0.5335386584536619
wordnet,query_24_45,1488,100004.0,58431,59210,0.5920763169473221
wordnet,query_24_46,1424,100004.0,0,0,0.0
wordnet,query_24_47,1352,100004.0,0,0,0.0
wordnet,query_24_48,1464,100005.0,533,564,0.005639718014099295
wordnet,query_24_49,1416,1667.63,8343,8711,5.223580770314758
wordnet,query_24_50,1424,100005.0,0,0,0.0
