data,query,filter,order,mem_cost,coverage,engine_1,engine_2,engine_3,preproc_time_1,preproc_time_2,preproc_time_3,total_time_1,total_time_2,total_time_3,coverage_per_time_1,coverage_per_time_2,coverage_per_time_3
eu2005,query_24_1,VEQ,CFL,774216,2934,MMI,MM,MMN,1230.82,1128.28,1245.67,101232.0,101130.0,101247.0,0.0321834992887624,0.0290121625630376,0.0289786364040416
eu2005,query_24_2,VEQ,CFL,1915900,10982,MMN,MM,MMI,1979.36,2057.39,2014.62,97805.9,99280.3,102020.0,0.1122836147921546,0.1106161041012164,0.0023426779062928
eu2005,query_24_3,VEQ,CFL,1734616,6645,MMI,MMN,MM,1837.82,1773.41,1789.47,101839.0,101775.0,101793.0,0.0830526615540215,0.0652910832719233,0.0652795378857092
eu2005,query_24_4,VEQ,CFL,1922140,1621,MMI,MMN,MM,1827.81,1825.02,1931.87,101832.0,101829.0,101933.0,0.0353621651347317,0.0159188443370749,0.0159026026900022
eu2005,query_24_5,VEQ,CFL,2069472,626,MMI,MMN,MM,1807.49,1792.69,1853.17,101812.0,101799.0,101858.0,0.0167269084194397,0.0061493727836226,0.0061458108346914
eu2005,query_24_6,VEQ,CFL,926176,2882,MMI,MM,MMN,1344.16,1369.77,1474.1,101345.0,101374.0,101479.0,0.0464255760027628,0.028429380314479,0.0283999645246799
eu2005,query_24_7,VEQ,CFL,1198068,1759,MMI,MMN,MM,1481.67,1411.24,1412.66,101483.0,101413.0,101414.0,0.025501808184622,0.01742380168223,0.0173447453014376
eu2005,query_24_8,VEQ,CFL,845972,425,MM,MMN,MMI,1180.01,1201.28,1148.92,101185.0,101206.0,101153.0,0.0042002273064189,0.0041993557694207,0.0013939280100441
eu2005,query_24_9,VEQ,CFL,1222876,288,MMI,MMN,MM,1462.08,1422.82,1489.53,101463.0,101424.0,101494.0,0.0100036466495175,0.0028395646000946,0.0028376061639111
eu2005,query_24_10,VEQ,CFL,1788924,5678,MMN,MM,MMI,1655.89,1699.75,1643.08,101657.0,101704.0,101644.0,0.0680720461945562,0.0558286793046487,0.0143245051355712
eu2005,query_24_11,VEQ,CFL,1548488,3089,MMN,MM,MMI,1555.86,1578.01,1574.05,101561.0,101579.0,101575.0,0.0304152184401492,0.0304098288031975,0.0122077282795963
eu2005,query_24_12,VEQ,CFL,1053216,2181,MMN,MM,MMI,1268.2,1355.72,1299.44,101270.0,101360.0,101304.0,0.0215364866199269,0.0215173638516179,0.0
eu2005,query_24_13,VEQ,CFL,1053476,1616,MM,MMN,MMI,1221.61,1257.14,1217.14,101226.0,101258.0,101218.0,0.0159642779523047,0.0159592328507377,0.0105910016005058
eu2005,query_24_14,VEQ,CFL,806768,462,MMI,MM,MMN,924.513,895.359,942.94,100929.0,100897.0,100944.0,0.0101259301092847,0.0045789270245894,0.0045767950546837
eu2005,query_24_15,VEQ,CFL,629044,1687,MM,MMN,MMI,960.587,980.514,967.676,100962.0,100982.0,100969.0,0.0167092569481587,0.0167059475946208,0.0004753934375897
eu2005,query_24_16,VEQ,CFL,1985832,4892,MMN,MM,MMI,1716.24,1730.16,1722.01,101718.0,101731.0,101723.0,0.0481035804872293,0.0480876035819956,0.0197988655466315
eu2005,query_24_17,VEQ,CFL,1017624,3291,MMN,MM,MMI,1225.69,1201.93,1159.6,101230.0,101206.0,101164.0,0.0326187888965721,0.0325178349109736,0.0208077972401249
eu2005,query_24_18,VEQ,CFL,1935576,1106,MMI,MM,MMN,1635.13,1553.2,1684.97,101636.0,101554.0,101686.0,0.0388248258491085,0.0108907576264844,0.0108766201837027
eu2005,query_24_19,VEQ,CFL,710740,745,MMN,MM,MMI,1190.66,1198.92,1205.44,101192.0,101200.0,101207.0,0.0073918886868527,0.0073616600790513,0.0054047644925746
eu2005,query_24_20,VEQ,CFL,745276,254,MMN,MM,MMI,978.479,1023.7,963.712,100983.0,101025.0,100969.0,0.0025152748482417,0.0025142291512001,0.0007130901563846
eu2005,query_24_21,VEQ,CFL,825020,3246,MMI,MM,MMN,1455.84,1152.95,1169.08,101460.0,101158.0,101174.0,0.0477133845850581,0.0320884161410862,0.0320833415699685
eu2005,query_24_22,VEQ,CFL,1784752,1019,MMN,MM,MMI,1410.62,1439.76,1521.37,101412.0,101443.0,101523.0,0.0100579813039876,0.010045049929517,0.0011721481831703
eu2005,query_24_23,VEQ,CFL,789268,1733,MMI,MMN,MM,1149.96,1152.77,1136.84,101151.0,101154.0,101138.0,0.0349576375913238,0.0171520651679617,0.0171350036583677
eu2005,query_24_24,VEQ,CFL,767024,2002,MMI,MM,MMN,939.954,922.456,968.824,100944.0,100924.0,100970.0,0.0256974163892851,0.0198367088105901,0.0198276715856194
eu2005,query_24_25,VEQ,CFL,307168,808,MMI,MM,MMN,824.564,848.927,862.081,100826.0,100850.0,100863.0,0.0108900482018526,0.0080118988596926,0.0080108662244827
eu2005,query_24_26,VEQ,CFL,1018268,2231,MMI,MM,MMN,1080.08,1073.68,1172.72,101081.0,101075.0,101174.0,0.0441428161573391,0.022072718278506,0.0220511198529266
eu2005,query_24_27,VEQ,CFL,930428,421,MMI,MM,MMN,1206.34,1051.59,1151.0,101208.0,101053.0,101156.0,0.0125484151450478,0.0041661306443153,0.0041618885681521
eu2005,query_24_28,VEQ,CFL,689564,3718,MMN,MM,MMI,866.275,877.111,858.071,27680.9,29088.6,61901.4,0.1343164420232001,0.1278163954263869,0.0600632618971461
eu2005,query_24_29,VEQ,CFL,1100032,1098,MM,MMN,MMI,1128.01,1131.89,1138.76,101129.0,101133.0,101140.0,0.0108574197312343,0.0108569902999021,0.0080087008107573
eu2005,query_24_30,VEQ,CFL,670344,1735,MMI,MMN,MM,960.155,970.937,996.138,100962.0,100972.0,100997.0,0.0438778946534339,0.0171829814205918,0.0171787280810321
eu2005,query_24_31,VEQ,CFL,1018380,3426,MMI,MM,MMN,1289.14,1219.03,1345.57,101290.0,101220.0,101349.0,0.045572119656432,0.0338470657972732,0.0338039842524346
eu2005,query_24_32,VEQ,CFL,976100,551,MMI,MMN,MM,1111.01,1111.58,1065.15,101112.0,101113.0,101066.0,0.0117394572355407,0.0057262666521614,0.0054518829279876
eu2005,query_24_33,VEQ,CFL,1052324,1311,MM,MMN,MMI,1260.95,1280.15,1201.92,101262.0,101285.0,101203.0,0.0129466137346684,0.0129436737917756,0.0035473256721638
eu2005,query_24_34,VEQ,CFL,1546856,4013,MM,MMN,MMI,1393.0,1576.43,1474.47,101396.0,101578.0,101478.0,0.0395774981261588,0.0395065860717872,0.0147716746486923
eu2005,query_24_35,VEQ,CFL,1181144,479,MMN,MM,MMI,1329.13,1373.59,1428.41,101334.0,101378.0,101430.0,0.004726942585904,0.0047248910019925,0.001863354037267
eu2005,query_24_36,VEQ,CFL,967584,794,MMN,MM,MMI,1207.95,1256.29,1159.56,101212.0,101258.0,101164.0,0.0078449195747539,0.0078413557447312,0.000711715630066
eu2005,query_24_37,VEQ,CFL,859956,4872,MMI,MMN,MM,993.615,996.668,1026.53,100995.0,100998.0,101028.0,0.0484182385266597,0.048238578981762,0.0482242546620738
eu2005,query_24_38,VEQ,CFL,767296,1140,MMI,MMN,MM,1169.79,1152.07,1214.0,101171.0,101153.0,101215.0,0.0223384171353451,0.0112700562514211,0.0112631526947586
eu2005,query_24_39,VEQ,CFL,515248,1328,MMN,MM,MMI,1021.7,1019.89,952.558,101023.0,101021.0,100957.0,0.0144224582520812,0.0131457815701685,0.0040215141099676
eu2005,query_24_40,VEQ,CFL,995084,1899,MMI,MM,MMN,1146.13,1153.32,1157.83,101147.0,101155.0,101159.0,0.0214934699002442,0.0187731698877959,0.0187724275645271
eu2005,query_24_41,VEQ,CFL,1164812,1771,MMN,MM,MMI,1326.29,1390.78,1341.66,101328.0,101392.0,101343.0,0.0174778935733459,0.0174668612908316,0.0023484601797854
eu2005,query_24_42,VEQ,CFL,774212,626,MMI,MMN,MM,861.523,931.919,950.915,100863.0,100933.0,100952.0,0.0107472512219545,0.0062219492138349,0.0062009667961011
eu2005,query_24_43,VEQ,CFL,1358140,7804,MMN,MM,MMI,1357.61,1413.93,1326.87,28318.1,29370.1,38591.0,0.2755834607547823,0.2657124081974525,0.202223316317276
eu2005,query_24_44,VEQ,CFL,847132,1216,MMI,MM,MMN,1031.26,1045.58,1048.86,101033.0,101047.0,101050.0,0.035067750141043,0.0120340039783467,0.0120336467095497
eu2005,query_24_45,VEQ,CFL,907472,3145,MMI,MMN,MM,1069.12,1068.02,1062.13,101070.0,101069.0,101064.0,0.0480162263777579,0.0311470381620477,0.0311188949576506
eu2005,query_24_46,VEQ,CFL,972508,1083,MMI,MM,MMN,1096.6,1080.3,1096.84,101098.0,101082.0,101098.0,0.0267562167401926,0.0107140737223244,0.0107123780885873
eu2005,query_24_47,VEQ,CFL,642084,1571,MMN,MM,MMI,887.069,941.955,905.011,100888.0,100947.0,100906.0,0.0155717230988819,0.0155626219699446,0.0030919866013913
eu2005,query_24_48,VEQ,CFL,1794612,2923,MM,MMN,MMI,1391.84,1419.34,1394.35,101393.0,101421.0,101399.0,0.0288284201078969,0.0288204612456986,0.0101381670430674
eu2005,query_24_49,VEQ,CFL,1000212,5942,MM,MMN,MMI,1187.55,1222.55,1331.13,101189.0,101227.0,101336.0,0.0587217978238741,0.0586997540181967,0.0558735296439567
eu2005,query_24_50,VEQ,CFL,1189444,1045,MM,MMN,MMI,1156.27,1157.55,1133.96,101158.0,101159.0,101135.0,0.0103303742659997,0.0103302721458298,0.0036782518415978
