data,query,filter,order,mem_cost,coverage,engine_1,engine_2,engine_3,preproc_time_1,preproc_time_2,preproc_time_3,total_time_1,total_time_2,total_time_3,coverage_per_time_1,coverage_per_time_2,coverage_per_time_3
human,query_24_1,VEQ,CFL,776684,225,MM,MMN,MMI,14.4797,14.5005,14.4553,100015.0,100016.0,100016.0,0.0022496625506174,0.0022496400575907,0.0022496400575907
human,query_24_2,VEQ,CFL,13544,43,MMN,MMI,MM,2.57288,2.61337,2.62707,3.8888,3.95744,3.96363,11.05739559761366,10.8656100913722,10.848641270754332
human,query_24_3,VEQ,CFL,1977332,179,MM,MMI,MMN,31.8918,42.0635,44.077,100033.0,100043.0,100045.0,0.0017894094948666,0.0017892306308287,0.0017891948623119
human,query_24_4,VEQ,CFL,4175944,169,MMN,MM,MMI,143.44,171.999,123.206,100144.0,100173.0,100124.0,0.0016875698993449,0.0016870813492657,0.0002397027685669
human,query_24_5,VEQ,CFL,2082620,0,MMI,MM,MMN,84.9924,79.5176,86.4397,100086.0,100081.0,100087.0,0.0009391922946266,0.0,0.0
human,query_24_6,VEQ,CFL,1064968,480,MM,MMN,MMI,52.4024,66.9454,81.6024,100053.0,100068.0,100083.0,0.0047974573476057,0.0047967382180117,0.0047960193039776
human,query_24_7,VEQ,CFL,219104,526,MMN,MMI,MM,18.8152,20.1136,21.1055,68.571,81.855,83.2115,7.67088127634131,6.42599719015332,6.321241655300049
human,query_24_8,VEQ,CFL,1612828,61,MMI,MM,MMN,63.9091,43.5415,67.1043,100065.0,100045.0,100068.0,0.0008494478588917,0.0006097256234694,0.0006095854818723
human,query_24_9,VEQ,CFL,21936,116,MMN,MM,MMI,7.57221,7.64026,7.55959,1811.0,1944.3,7488.71,0.0640530093870789,0.0596615748598467,0.0154899842563004
human,query_24_10,VEQ,CFL,1800284,217,MMI,MM,MMN,59.7306,60.0803,59.8575,100061.0,100061.0,100061.0,0.0021986588181209,0.0021686771069647,0.0021686771069647
human,query_24_11,VEQ,CFL,6230632,65,MMN,MM,MMI,55.3681,60.1752,56.5222,100056.0,100061.0,100058.0,0.0006496362037259,0.0006496037417175,0.0004697275580163
human,query_24_12,VEQ,CFL,618736,52,MM,MMN,MMI,7.13952,7.16196,13.8167,100008.0,100008.0,100015.0,0.0005199584033277,0.0005199584033277,0.0005199220116982
human,query_24_13,VEQ,CFL,1227388,0,MMI,MM,MMN,25.882,29.4177,25.806,100027.0,100030.0,100027.0,0.0006998110510162,0.0,0.0
human,query_24_14,VEQ,CFL,1183288,251,MM,MMN,MMI,50.5334,50.6147,66.6497,100052.0,100052.0,100068.0,0.0025086954783512,0.0025086954783512,0.0002398369109005
human,query_24_15,VEQ,CFL,485424,258,MMN,MM,MMI,16.6334,17.5082,14.9311,100018.0,100019.0,100016.0,0.0025795356835769,0.0025795098931203,0.000239961606143
human,query_24_16,VEQ,CFL,76152,207,MMN,MMI,MM,5.2997,5.28398,6.82132,100006.0,100006.0,100008.0,0.0020698758074515,0.0020698758074515,0.0020698344132469
human,query_24_17,VEQ,CFL,3613288,147,MM,MMN,MMI,93.9722,94.4367,129.525,100095.0,100095.0,100131.0,0.0014686048254158,0.0014686048254158,0.0002396860113251
human,query_24_18,VEQ,CFL,7360296,0,MMI,MM,MMN,192.245,149.314,191.963,100193.0,100150.0,100193.0,0.0006986516024073,0.0,0.0
human,query_24_19,VEQ,CFL,103324,220,MM,MMI,MMN,11.0963,11.0837,12.9592,100012.0,100012.0,100014.0,0.0021997360316761,0.0021997360316761,0.0021996920431139
human,query_24_20,VEQ,CFL,1444416,163,MMI,MM,MMN,59.4317,88.1591,97.1853,100060.0,100089.0,100098.0,0.0016290225864481,0.0016285505899749,0.0016284041639193
human,query_24_21,VEQ,CFL,170408,250,MM,MMN,MMI,7.39176,7.37107,9.23559,100008.0,100008.0,100010.0,0.0024998000159987,0.0024998000159987,0.0024997500249975
human,query_24_22,VEQ,CFL,325064,190,MMI,MM,MMN,9.49902,11.611,11.4909,100011.0,100013.0,100013.0,0.0018997910229874,0.0018997530321058,0.0018997530321058
human,query_24_23,VEQ,CFL,281396,158,MMI,MMN,MM,12.6931,12.7642,12.6659,15.2612,15.2834,15.3069,10.353052184625062,10.338013792742451,10.322142301837731
human,query_24_24,VEQ,CFL,533840,191,MM,MMN,MMI,20.2829,20.1326,20.2854,100021.0,100021.0,100021.0,0.0019095989842133,0.0019095989842133,0.0019095989842133
human,query_24_25,VEQ,CFL,1056280,260,MM,MMI,MMN,43.989,45.2754,57.5681,100045.0,100046.0,100059.0,0.0025988305262631,0.002598804549907,0.0025984669045263
human,query_24_26,VEQ,CFL,2472064,169,MM,MMN,MMI,36.9601,37.6779,37.2096,100038.0,100039.0,100038.0,0.0016893580439433,0.0016893411569487,0.0016093884323956
human,query_24_27,VEQ,CFL,2431784,152,MM,MMN,MMI,38.0429,41.0408,83.4648,100039.0,100042.0,100085.0,0.0015194074311018,0.0015193618680154,0.0015187090972673
human,query_24_28,VEQ,CFL,3049872,218,MM,MMN,MMI,79.3434,83.2927,79.6082,100080.0,100084.0,100081.0,0.0021782573940847,0.0021781703369169,0.0002398057573365
human,query_24_29,VEQ,CFL,119176,285,MMN,MMI,MM,5.99297,5.9453,5.9882,4573.33,4619.01,4642.36,0.0623178296777184,0.0617015334454785,0.0613911889642337
human,query_24_30,VEQ,CFL,919564,167,MM,MMN,MMI,48.9151,49.0368,50.002,100050.0,100050.0,100051.0,0.0016691654172913,0.0016691654172913,0.0016691487341455
human,query_24_31,VEQ,CFL,6037408,185,MMI,MM,MMN,201.08,194.796,197.632,100202.0,100196.0,100199.0,0.0020259076665136,0.0018463810930576,0.0018463258116348
human,query_24_32,VEQ,CFL,834636,190,MM,MMN,MMI,12.4876,17.3176,17.2515,100014.0,100018.0,100018.0,0.0018997340372347,0.0018996580615489,0.0018996580615489
human,query_24_33,VEQ,CFL,2751228,344,MMN,MMI,MM,79.6789,80.4235,80.7622,100081.0,100081.0,100082.0,0.0034372158551573,0.0034372158551573,0.0034371815111608
human,query_24_34,VEQ,CFL,2785940,338,MM,MMN,MMI,32.8595,32.9748,35.2915,100034.0,100034.0,100036.0,0.0033788511905951,0.0033788511905951,0.0002399136310928
human,query_24_35,VEQ,CFL,155304,152,MM,MMN,MMI,5.92097,5.9328,5.95181,100007.0,100007.0,100007.0,0.0015198936074474,0.0015198936074474,0.0015198936074474
human,query_24_36,VEQ,CFL,5289588,130,MMN,MM,MMI,116.75,172.454,172.168,100118.0,100173.0,100173.0,0.0012984678079865,0.0012977548840505,0.0002395855170554
human,query_24_37,VEQ,CFL,976080,165,MMN,MMI,MM,34.8482,34.5118,36.7858,100036.0,100036.0,100038.0,0.001649406213763,0.001649406213763,0.0016493732381694
human,query_24_38,VEQ,CFL,26484,198,MMI,MM,MMN,5.45546,5.96725,5.51882,6741.03,6743.69,6777.76,0.0293723659440767,0.0293607802256628,0.0292131913788626
human,query_24_39,VEQ,CFL,957924,279,MM,MMN,MMI,21.516,21.5052,21.5779,100023.0,100023.0,100023.0,0.002789358447557,0.002789358447557,0.002789358447557
