data,query,filter,order,mem_cost,coverage,engine_1,engine_2,engine_3,preproc_time_1,preproc_time_2,preproc_time_3,total_time_1,total_time_2,total_time_3,coverage_per_time_1,coverage_per_time_2,coverage_per_time_3
wordnet,query_8_16,VEQ,CFL,9720184,57868,MMN,MMI,MM,990.55,995.199,1021.97,100992.0,100996.0,101023.0,0.5838581273764258,0.5831518079923957,0.5728200508795027
wordnet,query_8_17,VEQ,CFL,4680764,52803,MMI,MMN,MM,631.228,633.23,540.57,100632.0,100634.0,100542.0,0.5761487399634311,0.5462169843194149,0.525183505400728
wordnet,query_8_18,VEQ,CFL,3048144,60391,MMN,MMI,MM,430.331,449.341,386.183,28186.9,29704.0,31486.3,2.14252010685815,2.0330931861028816,1.91800878477306
wordnet,query_8_19,VEQ,CFL,11251672,47995,MMN,MM,MMI,1249.14,1143.37,1259.3,101250.0,101145.0,101260.0,0.4772641975308642,0.4745167828365218,0.4737606162354335
wordnet,query_8_20,VEQ,CFL,1415764,36604,MMN,MMI,MM,323.219,389.051,314.478,28689.6,29043.7,37639.9,1.275863030505828,1.2603077431594458,0.9724786728976432
wordnet,query_8_21,VEQ,CFL,4800616,56490,MMN,MMI,MM,737.06,536.96,561.392,100738.0,100538.0,100563.0,0.5845460501498938,0.5811732877121089,0.5617374183347752
wordnet,query_8_22,VEQ,CFL,11403624,31146,MMN,MM,MMI,1211.46,1215.68,1271.48,101213.0,101217.0,101273.0,0.3097625799057433,0.3077151071460328,0.3063995339330325
wordnet,query_8_23,VEQ,CFL,11242176,56601,MMN,MM,MMI,1127.44,1148.63,1240.03,101129.0,101150.0,101241.0,0.5627960327898032,0.559574888779041,0.5432384113155737
wordnet,query_8_24,VEQ,CFL,4895608,62545,MMI,MMN,MM,599.392,666.31,700.303,100600.0,100667.0,100701.0,0.6284791252485089,0.6248323681047414,0.621096116225261
wordnet,query_8_25,VEQ,CFL,11547872,22280,MMI,MMN,MM,1209.25,1176.76,1198.72,101210.0,101178.0,101200.0,0.2836083390969272,0.2205123643479808,0.2201581027667984
wordnet,query_8_26,VEQ,CFL,11303404,58141,MMI,MM,MMN,1227.82,1129.55,1196.44,101229.0,101131.0,101198.0,0.598198144800403,0.5749077928627226,0.5745271645684698
wordnet,query_8_27,VEQ,CFL,11038396,44661,MMN,MM,MMI,1134.99,1133.59,1122.92,101136.0,101135.0,101124.0,0.4466164372725834,0.4415978642408661,0.438422135200348
wordnet,query_8_28,VEQ,CFL,11547872,22280,MMI,MMN,MM,1234.26,1317.68,1186.74,101235.0,101319.0,101188.0,0.2835481799772806,0.2202054895922778,0.2201842115665889
wordnet,query_8_29,VEQ,CFL,223140,5435,MMI,MMN,MM,39.3468,49.5451,39.7187,9915.17,10060.1,10864.4,0.5481499560774046,0.5402530789952386,0.5002577224697177
wordnet,query_8_30,VEQ,CFL,11547872,22280,MMI,MMN,MM,1297.58,1150.31,1292.27,101299.0,101151.0,101293.0,0.2833690362195086,0.2205811114076974,0.2199559693167346
wordnet,query_8_31,VEQ,CFL,10335604,46643,MMI,MMN,MM,1187.05,1041.16,1095.52,101188.0,101042.0,101097.0,0.4837826619757283,0.4779101759664298,0.4613687844347507
wordnet,query_8_32,VEQ,CFL,59792,1376,MMI,MMN,MM,15.3716,16.0643,36.882,24.1054,26.1405,69.0922,57.08264538236246,52.638625887033534,19.915417369833357
wordnet,query_8_33,VEQ,CFL,9791360,1765,MM,MMN,MMI,847.534,1069.0,1061.4,100849.0,101070.0,101063.0,0.0175014130035994,0.0174631443553972,0.0061051027576858
wordnet,query_8_34,VEQ,CFL,11146760,59273,MMI,MMN,MM,1087.53,1109.73,1162.7,101089.0,101111.0,101164.0,0.5945948619533282,0.5940303231102452,0.5859100075125538
wordnet,query_8_35,VEQ,CFL,10162884,26990,MMI,MMN,MM,915.695,1089.49,1160.97,100917.0,101091.0,101162.0,0.3472457564136865,0.2691634270113066,0.2667997864810897
wordnet,query_8_36,VEQ,CFL,6940572,62727,MMI,MMN,MM,732.782,766.975,777.228,100734.0,100768.0,100778.0,0.626163956558858,0.6224892823118451,0.6224275139415348
wordnet,query_8_37,VEQ,CFL,9720184,57946,MMN,MMI,MM,898.617,954.705,1109.86,100900.0,100956.0,101111.0,0.5870366699702676,0.5852945837790721,0.5730929374647664
wordnet,query_8_38,VEQ,CFL,5074356,54354,MMI,MMN,MM,576.22,587.998,735.48,100577.0,100589.0,100737.0,0.5608439305208944,0.5599916491862927,0.5395634176121981
wordnet,query_8_39,VEQ,CFL,445288,9188,MMN,MM,MMI,81.7439,81.3441,73.9241,13805.9,14794.1,18211.5,0.6655125707125215,0.6210583949006698,0.5045163770145238
wordnet,query_8_40,VEQ,CFL,2168576,24514,MMN,MM,MMI,355.867,358.249,320.971,4124.2,4139.34,4204.13,5.943940643033801,5.922200157513033,5.830932915965967
wordnet,query_8_41,VEQ,CFL,11027436,55524,MMI,MMN,MM,967.064,1092.15,1105.85,100968.0,101093.0,101107.0,0.5610688534981381,0.5599992086494614,0.5491607900541011
wordnet,query_8_42,VEQ,CFL,960716,22117,MMI,MMN,MM,315.292,360.381,349.718,1480.81,1497.54,2061.07,14.93574462625185,14.768887642400204,10.730833984289712
wordnet,query_8_43,VEQ,CFL,7983864,51052,MMI,MMN,MM,932.54,925.932,738.626,5165.54,5604.51,7435.25,9.883187430549372,9.10909249871978,6.866211627046837
wordnet,query_8_44,VEQ,CFL,10771372,59275,MMN,MMI,MM,982.8,1140.36,1006.45,100984.0,101141.0,101008.0,0.5937970371544007,0.5909374042178741,0.5868347061618882
wordnet,query_8_45,VEQ,CFL,11547872,22287,MMI,MMN,MM,1112.28,1374.28,1232.83,101113.0,101375.0,101234.0,0.2840880994530871,0.2202909987669543,0.2201533081770946
wordnet,query_8_46,VEQ,CFL,10948244,43179,MMN,MM,MMI,1009.57,1030.45,1129.7,101011.0,101032.0,101131.0,0.4276266941224223,0.4273794441365112,0.4167268196695375
wordnet,query_8_47,VEQ,CFL,30192,1079,MMN,MMI,MM,11.3023,11.2873,11.9483,13.6401,13.675,14.4708,79.10499189888637,78.90310786106032,74.56394947065814
wordnet,query_8_48,VEQ,CFL,3988944,62483,MMN,MMI,MM,655.623,668.396,518.818,100657.0,100669.0,100520.0,0.6242188819456173,0.6224955050710745,0.6215976920015918
wordnet,query_8_49,VEQ,CFL,10194236,47637,MMI,MMN,MM,1081.1,1007.62,1185.31,101082.0,101009.0,101187.0,0.5307176351872737,0.4759575879377085,0.470781819798986
wordnet,query_8_50,VEQ,CFL,9740648,43882,MMI,MMN,MM,1019.64,1116.01,1038.1,101021.0,101117.0,101039.0,0.4816820265093396,0.4729966276689379,0.4343075446114866
