data,query,memory_usage,time_cost,MatCo_num_results,coverage,coverage_per_time
wordnet,query_32_1,2460,100005.0,0,0,0.0
wordnet,query_32_2,2388,100005.0,0,0,0.0
wordnet,query_32_3,2460,100005.0,0,0,0.0
wordnet,query_32_4,2440,100005.0,0,0,0.0
wordnet,query_32_5,2452,100005.0,0,0,0.0
wordnet,query_32_6,2396,100005.0,0,0,0.0
wordnet,query_32_7,2448,100001.0,0,0,0.0
wordnet,query_32_8,2452,100005.0,2159,2653,0.026528673566321683
wordnet,query_32_9,2396,100005.0,0,0,0.0
wordnet,query_32_10,2460,100005.0,0,0,0.0
wordnet,query_32_11,2396,100005.0,0,0,0.0
wordnet,query_32_12,2460,100005.0,0,0,0.0
wordnet,query_32_13,2456,100005.0,0,0,0.0
wordnet,query_32_14,2332,100005.0,7747,9215,0.09214539273036348
wordnet,query_32_15,2448,100005.0,0,0,0.0
wordnet,query_32_16,2396,100005.0,0,0,0.0
wordnet,query_32_17,2332,100005.0,3451,4365,0.043647817609119545
wordnet,query_32_18,2384,100005.0,0,0,0.0
wordnet,query_32_19,2332,100001.0,0,0,0.0
wordnet,query_32_20,2460,100005.0,0,0,0.0
wordnet,query_32_21,2396,26278.6,4431,5526,0.2102851750093232
wordnet,query_32_22,2392,100001.0,0,0,0.0
wordnet,query_32_23,2440,100005.0,3280,3531,0.035308234588270586
wordnet,query_32_24,2460,100005.0,0,0,0.0
wordnet,query_32_25,2392,100005.0,2332,2516,0.025158742062896856
wordnet,query_32_26,2460,100005.0,0,0,0.0
wordnet,query_32_27,2452,100007.0,1311,1568,0.01567890247682662
wordnet,query_32_28,2332,925.232,45643,52617,56.86897988828748
wordnet,query_32_29,2372,100005.0,793,873,0.008729563521823908
wordnet,query_32_30,2460,100005.0,0,0,0.0
wordnet,query_32_31,2324,100005.0,0,0,0.0
wordnet,query_32_32,2396,100006.0,37971,40094,0.4009159450432974
wordnet,query_32_33,2456,100005.0,0,0,0.0
wordnet,query_32_34,2460,100005.0,0,0,0.0
wordnet,query_32_35,2380,100005.0,0,0,0.0
wordnet,query_32_36,2324,100005.0,0,0,0.0
wordnet,query_32_37,2332,100005.0,7615,9656,0.09655517224138793
wordnet,query_32_38,2460,100001.0,0,0,0.0
wordnet,query_32_39,2452,100001.0,0,0,0.0
wordnet,query_32_40,2332,100005.0,10743,12970,0.1296935153242338
wordnet,query_32_41,2460,100001.0,0,0,0.0
wordnet,query_32_42,2392,100005.0,0,0,0.0
wordnet,query_32_43,2460,100005.0,0,0,0.0
wordnet,query_32_44,2328,100005.0,0,0,0.0
wordnet,query_32_45,2320,100005.0,15283,15787,0.15786210689465527
wordnet,query_32_46,2460,100005.0,0,0,0.0
wordnet,query_32_47,2396,100005.0,0,0,0.0
wordnet,query_32_48,2332,100001.0,0,0,0.0
wordnet,query_32_49,2436,100005.0,518,560,0.0055997200139993
wordnet,query_32_50,2396,100005.0,0,0,0.0
