data,query,filter,order,mem_cost,coverage,engine_1,engine_2,engine_3,preproc_time_1,preproc_time_2,preproc_time_3,total_time_1,total_time_2,total_time_3,coverage_per_time_1,coverage_per_time_2,coverage_per_time_3
human,query_32_1,VEQ,CFL,2871532,123,MMI,MMN,MM,38.7149,38.6262,50.8931,100040.0,100040.0,100052.0,0.0015793682526989,0.0012295081967213,0.0012293607324191
human,query_32_2,VEQ,CFL,797160,159,MMI,MMN,MM,34.2928,32.3996,41.9947,100035.0,100033.0,100043.0,0.0019093317338931,0.0015894754730938,0.0015893165938646
human,query_32_3,VEQ,CFL,760528,253,MMI,MMN,MM,24.833,34.2022,44.5249,100026.0,100035.0,100046.0,0.0025293423709835,0.0025291148098165,0.0025288367351018
human,query_32_4,VEQ,CFL,325656,572,MMN,MMI,MM,18.3096,17.9354,18.6185,4294.75,4406.12,4421.27,0.1331858664648699,0.1298194329705046,0.1293745914635387
human,query_32_5,VEQ,CFL,14044416,149,MM,MMN,MMI,200.038,199.853,199.255,100201.0,100201.0,100200.0,0.0014870111076735,0.0014870111076735,0.0009481037924151
human,query_32_6,VEQ,CFL,4947448,86,MM,MMN,MMI,32.5053,48.2422,67.346,100034.0,100049.0,100068.0,0.0008597076993822,0.0008595788063848,0.0008594155973937
human,query_32_7,VEQ,CFL,20479952,106,MMN,MM,MMI,319.277,321.965,325.212,100320.0,100323.0,100326.0,0.0010566188197767,0.0010565872232688,0.0010565556286505
human,query_32_8,VEQ,CFL,1002820,212,MMN,MM,MMI,16.9275,26.0689,17.0252,41079.5,43000.4,100018.0,0.0051607249357952,0.0049301866959377,0.0021196184686756
human,query_32_9,VEQ,CFL,642952,0,MMI,MM,MMN,12.2167,12.2415,10.6104,100013.0,100013.0,100012.0,0.0003199584054072,0.0,0.0
human,query_32_10,VEQ,CFL,1324408,182,MMI,MMN,MM,18.7092,17.7692,20.785,100020.0,100019.0,100022.0,0.0018296340731853,0.0018196542656895,0.0018195996880686
human,query_32_11,VEQ,CFL,5450360,233,MM,MMN,MMI,77.0404,79.7113,71.055,100078.0,100081.0,100072.0,0.0023281840164671,0.0023281142274757,0.0003197697657686
human,query_32_12,VEQ,CFL,7395356,269,MMI,MMN,MM,154.299,161.077,224.698,100155.0,100162.0,100226.0,0.0026858369527232,0.0026856492482178,0.0026839343084628
human,query_32_13,VEQ,CFL,4845672,131,MMI,MM,MMN,116.227,125.744,190.356,100117.0,100127.0,100191.0,0.0013084690911633,0.001308338410219,0.0013075026699004
human,query_32_14,VEQ,CFL,1365480,150,MM,MMN,MMI,32.7275,32.8087,33.1227,100034.0,100034.0,100034.0,0.001499490173341,0.001499490173341,0.001499490173341
human,query_32_15,VEQ,CFL,2696792,614,MM,MMN,MMI,85.5763,96.1704,143.691,100087.0,100097.0,100145.0,0.0061346628433263,0.0061340499715276,0.0061311098906585
human,query_32_16,VEQ,CFL,441460,296,MMN,MMI,MM,25.6234,23.5094,25.5655,39913.8,40544.4,41401.1,0.0074159814400032,0.0073006383125659,0.0071495684897261
human,query_32_17,VEQ,CFL,1039384,188,MM,MMN,MMI,40.526,42.8674,50.8914,100042.0,100044.0,100052.0,0.0018792107314927,0.0018791731638079,0.0018790229080877
human,query_32_18,VEQ,CFL,1925884,0,MM,MMN,MMI,44.8255,56.0352,48.9609,100046.0,100057.0,100050.0,0.0,0.0,0.0
human,query_32_19,VEQ,CFL,1623992,164,MM,MMI,MMN,64.2287,63.6838,70.2405,100065.0,100065.0,100071.0,0.0016389346924499,0.0016389346924499,0.0016388364261374
human,query_32_20,VEQ,CFL,1701448,634,MMN,MM,MMI,75.0427,75.9009,116.812,100076.0,100077.0,100118.0,0.006335185259203,0.0063351219560938,0.0
human,query_32_21,VEQ,CFL,263936,109,MM,MMI,MMN,7.44785,7.55787,8.98977,100008.0,100009.0,100010.0,0.0010899128069754,0.0010899019088282,0.0010898910108989
human,query_32_22,VEQ,CFL,57908,128,MM,MMN,MMI,8.50092,8.54358,8.48157,100010.0,100010.0,100010.0,0.0012798720127987,0.0012798720127987,0.0012798720127987
