data,query,filter,order,mem_cost,coverage,engine_1,engine_2,engine_3,preproc_time_1,preproc_time_2,preproc_time_3,total_time_1,total_time_2,total_time_3,coverage_per_time_1,coverage_per_time_2,coverage_per_time_3
human,query_16_28,VEQ,CFL,702756,142,MMI,MM,MMN,15.8998,16.3115,15.9304,100017.0,100017.0,100017.0,0.0014397552416089,0.001419758641031,0.001419758641031
human,query_16_29,VEQ,CFL,3591552,41,MMI,MM,MMN,53.4399,46.3274,46.1723,100054.0,100047.0,100047.0,0.000469746336978,0.0004098073905264,0.0004098073905264
human,query_16_30,VEQ,CFL,641148,576,MM,MMI,MMN,33.8999,33.8706,37.9323,100035.0,100035.0,100039.0,0.0057579847053531,0.0057579847053531,0.0057577544757544
human,query_16_31,VEQ,CFL,502120,195,MMN,MM,MMI,15.044,17.133,16.7569,100016.0,100018.0,100018.0,0.001949688049912,0.0019496490631686,0.0017896778579855
human,query_16_32,VEQ,CFL,1274984,138,MMI,MM,MMN,27.5341,31.3327,44.9891,100029.0,100032.0,100048.0,0.0013795999160243,0.0013795585412667,0.0013793379177994
human,query_16_33,VEQ,CFL,383716,195,MM,MMN,MMI,10.0806,11.2067,13.4159,100011.0,100012.0,100014.0,0.0019497855235924,0.0019497660280766,0.0001599776031355
human,query_16_34,VEQ,CFL,11556,55,MMI,MM,MMN,3.56611,4.25857,3.71403,643.949,667.28,748.254,0.0854104905823287,0.0824241697638172,0.0735044516968836
human,query_16_35,VEQ,CFL,2678840,67,MMI,MMN,MM,30.0717,25.1181,30.1501,100031.0,100026.0,100031.0,0.0011196529075986,0.0006698258452802,0.000669792364367
human,query_16_36,VEQ,CFL,782544,88,MMI,MM,MMN,11.1235,10.839,11.2701,100012.0,100012.0,100012.0,0.0009198896132464,0.0008798944126704,0.0008798944126704
human,query_16_37,VEQ,CFL,5408672,559,MMN,MM,MMI,101.357,119.243,104.812,64694.6,65967.8,100106.0,0.0086405975150939,0.0084738311721779,0.0009190258326174
human,query_16_38,VEQ,CFL,4512,20,MMN,MM,MMI,2.52856,2.5488,2.58911,2.67469,2.69194,2.73778,7.477502065659945,7.429586097758493,7.305188875658381
human,query_16_39,VEQ,CFL,337664,0,MMI,MM,MMN,11.6535,11.3511,11.5698,100013.0,100012.0,100013.0,0.0003099597052383,0.0,0.0
human,query_16_40,VEQ,CFL,4955044,569,MMN,MMI,MM,124.737,146.532,153.648,100126.0,100148.0,100155.0,0.0056828396220761,0.0056815912449574,0.0056811941490689
human,query_16_41,VEQ,CFL,2895992,0,MMI,MM,MMN,27.3992,31.7034,53.6682,100028.0,100033.0,100055.0,0.0010796976846482,0.0,0.0
human,query_16_42,VEQ,CFL,122348,162,MMI,MM,MMN,18.3541,22.5907,21.197,705.271,747.83,827.677,0.2296989384222519,0.2166267734645574,0.1957285269495225
human,query_16_43,VEQ,CFL,19884,44,MM,MMI,MMN,1.24753,1.3858,1.71989,2.71447,3.0353,3.35682,16.209425781091706,14.49609593779857,13.107643543591852
human,query_16_44,VEQ,CFL,1014392,161,MMI,MM,MMN,16.9103,20.7997,16.837,38179.2,38560.5,38655.3,0.0042169558293521,0.0041752570635754,0.0041650174749646
human,query_16_45,VEQ,CFL,2368,23,MMI,MM,MMN,2.59968,2.77372,2.77939,2.68338,2.85335,2.8559,8.571279505698037,8.060700580019978,8.053503273924157
human,query_16_46,VEQ,CFL,2864,22,MMI,MMN,MM,0.971227,0.988453,1.17567,1.04761,1.05676,1.25452,21.0001813652027,20.81835042961505,17.536587698880847
human,query_16_47,VEQ,CFL,210180,320,MMN,MM,MMI,16.4304,16.6526,16.5955,20869.0,20982.7,21208.0,0.0153337486223585,0.0152506588761217,0.0150886457940399
human,query_16_48,VEQ,CFL,3496,21,MMN,MMI,MM,0.793603,0.826274,1.03113,0.844524,0.888814,1.08474,24.86607840629751,23.62699057395585,19.359477847226064
human,query_16_49,VEQ,CFL,294988,626,MMI,MMN,MM,12.8379,16.1813,20.2916,100014.0,100017.0,100021.0,0.0062591237226788,0.0062589359808832,0.006258685676008
human,query_16_50,VEQ,CFL,204816,251,MM,MMN,MMI,6.06787,7.3476,7.26427,100007.0,100008.0,100008.0,0.0025098243122981,0.0025097992160627,0.0025097992160627
