data,query,filter,order,mem_cost,coverage,engine_1,engine_2,engine_3,preproc_time_1,preproc_time_2,preproc_time_3,total_time_1,total_time_2,total_time_3,coverage_per_time_1,coverage_per_time_2,coverage_per_time_3
yeast,query_4_25,VEQ,CFL,13124,409,MMI,MM,MMN,3.31758,6.54506,6.57642,4.13618,8.17192,8.20679,98.8835108723508,50.04943758627103,49.83678149434797
yeast,query_4_26,VEQ,CFL,5356,156,MMN,MM,MMI,1.32378,1.34499,2.51649,1.62605,1.67341,2.863,95.9380092863073,93.22282046838492,54.48829898707649
yeast,query_4_27,VEQ,CFL,320,19,MMN,MM,MMI,0.28442,0.310242,0.310777,0.304008,0.330365,0.336419,62.4983553064393,57.51214565707626,56.47719064618824
yeast,query_4_28,VEQ,CFL,96,6,MMI,MMN,MM,0.211917,0.246351,0.252554,0.233306,0.261434,0.272817,25.717298312087987,22.950343107629458,21.99276438051881
yeast,query_4_29,VEQ,CFL,10192,78,MMN,MMI,MM,1.82089,3.55298,3.60016,2.15221,4.30605,4.31361,36.24181655135883,18.114048838262445,18.082302294365974
yeast,query_4_30,VEQ,CFL,3580,110,MMN,MMI,MM,0.845046,0.843676,1.56401,1.04824,1.05522,1.97061,104.93780050370144,104.24366482818748,55.82027899990359
yeast,query_4_31,VEQ,CFL,4072,166,MMN,MM,MMI,1.10015,1.09779,1.08881,1.30795,1.31526,1.33976,126.91616652012692,126.21078722077765,123.90278855914492
yeast,query_4_32,VEQ,CFL,160,9,MMN,MM,MMI,0.208592,0.214989,0.233216,0.228658,0.23561,0.254863,39.36009236501675,38.19871822078859,35.313089777645246
yeast,query_4_33,VEQ,CFL,324,18,MMN,MM,MMI,0.519482,0.523241,0.515613,0.576171,0.581291,0.588571,31.24072540964401,30.96555769829569,30.582546540689236
yeast,query_4_34,VEQ,CFL,1728,49,MM,MMI,MMN,0.549653,0.544827,1.04021,0.607477,0.616366,1.15056,80.66149006464441,79.49822021331482,42.58795716868308
yeast,query_4_35,VEQ,CFL,940,40,MM,MMI,MMN,0.472209,0.821594,0.861028,0.543905,0.971146,0.989396,73.54225462167106,41.18845158194546,40.4287059984071
yeast,query_4_36,VEQ,CFL,924,43,MMN,MMI,MM,0.477205,0.470195,0.807922,0.548546,0.549125,0.94122,78.38905032577031,78.30639653994993,45.6853870508489
yeast,query_4_37,VEQ,CFL,3292,124,MMN,MM,MMI,0.931114,1.75624,1.77111,1.25509,2.40232,2.42521,98.79769578277256,51.61677045522661,51.129592901233295
yeast,query_4_38,VEQ,CFL,13824,437,MMI,MMN,MM,3.31736,6.36837,6.56348,5.02873,8.83137,8.93129,86.90066875732043,49.48269634269655,48.92910206700264
yeast,query_4_39,VEQ,CFL,16904,344,MM,MMN,MMI,2.91231,2.9761,2.996,3.762,3.80007,3.83715,91.4407230196704,90.5246482301642,89.64987034648112
yeast,query_4_40,VEQ,CFL,6088,147,MMN,MM,MMI,1.50726,1.52238,2.98595,2.20423,2.23893,4.37053,66.68995522245864,65.65636263750989,33.63436471091607
yeast,query_4_41,VEQ,CFL,2736,36,MMI,MM,MMN,0.905871,1.64557,1.65518,0.986059,1.78024,1.7866,36.50897157269494,20.22199254033164,20.150005597223775
yeast,query_4_42,VEQ,CFL,612,32,MMN,MMI,MM,0.607216,0.668256,1.16622,0.638851,0.70223,1.22346,50.08992707219681,45.56911553194822,26.1553299658346
yeast,query_4_43,VEQ,CFL,8940,287,MMN,MM,MMI,2.12699,4.15621,4.22255,2.9685,5.84473,5.90394,96.68182583796528,49.10406468733372,48.61160513148846
yeast,query_4_44,VEQ,CFL,96,4,MMN,MMI,MM,0.255774,0.380067,0.388154,0.273076,0.421852,0.427459,14.647936838096356,9.48199842598826,9.357622602401634
yeast,query_4_45,VEQ,CFL,64,4,MM,MMN,MMI,0.269966,0.400636,0.4162,0.290466,0.436244,0.455268,13.77097491616919,9.169180550334216,8.78603372079742
yeast,query_4_46,VEQ,CFL,1092,51,MMI,MMN,MM,0.387962,0.633182,0.664923,0.433044,0.715197,0.738057,117.77094244464766,71.30902394724811,69.10035403769628
yeast,query_4_47,VEQ,CFL,1064,49,MMI,MMN,MM,0.437461,0.452275,0.479974,0.526524,0.527405,0.559122,93.06318420432876,92.90772745802562,87.63740292816237
yeast,query_4_48,VEQ,CFL,1328,17,MMN,MMI,MM,0.450287,0.883447,0.902992,0.498317,0.996131,0.996927,34.11483051952873,17.06602846412771,17.05240203144262
yeast,query_4_49,VEQ,CFL,3932,157,MM,MMI,MMN,1.10172,1.11095,2.16538,1.30673,1.31581,2.56388,120.14723776143504,119.31813863703726,61.23531522536156
yeast,query_4_50,VEQ,CFL,10648,326,MMN,MM,MMI,2.68399,5.28811,5.2756,3.56222,7.13485,7.14224,91.51596476354634,45.69121985746021,45.64394363673021
